,inital_pos_left,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,inital_pos_right,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH
0,58.804824982301,66.235807632702,-7.9222385164583216,288.6497944444065,-53.65312756335908,3.003031980475953,61.05964204507575,238.804824982301,87.2992696294857,-31.7000507414496,229.7297881881961,-112.8442338923354,13.628865957724827,-234.0521340132876
1,58.721029724679056,66.31945199283041,-7.511310462638107,288.62140309423637,-53.54662543121944,3.201796764954395,61.20314073376409,238.72102972467906,87.58699797312659,-31.16745164026138,229.90131614688653,-112.37606968557552,13.63811805930581,-234.26349046895803
2,58.806097074128616,66.20372977858483,-7.854261771155365,288.5459852329908,-53.69867581251523,2.9515727953136945,61.13651088981027,238.80609707412862,87.44327277117935,-31.016924207064246,229.85553794344264,-111.63971481402514,13.677285837655518,-234.40261015204305
3,56.90675275572778,67.49108874979254,-5.814958178396154,290.5682697262506,-51.6017502600599,4.6891549698310655,63.10100028157365,236.90675275572778,90.24550627550343,-29.228801464310056,231.5698792227717,-110.14274725957014,15.906239778161506,-231.90512067757584
4,58.598418923440704,65.83209489592059,-7.516818977916273,288.9409663204365,-53.35222916646839,3.0426761490116974,61.608014895775625,238.5984189234407,87.87968579549417,-31.079621764197036,229.6184098103697,-113.02046718443495,13.795113769765067,-233.74802301944396
5,57.003591790647306,67.29780704311128,-6.076590128002039,290.5540117124642,-51.69742498589687,4.465596364633086,63.182919645568006,237.0035917906473,89.17695151629809,-28.878454867287378,231.2638521750962,-111.29031793319146,15.671391620948299,-232.17065333862925
6,57.07548133361769,67.31691937342129,-6.311821547939076,290.4060450851891,-51.81563001234463,4.498062284027981,63.12469984646344,237.0754813336177,89.42880072509098,-28.581412404355408,231.37736583393144,-111.17303799380414,15.59019499457321,-232.1448096098774
7,57.06435941854829,67.31280829334776,-6.129557227476141,290.4064638421733,-51.78736136143709,4.628500254384164,63.17666663163561,237.0643594185483,89.5306528718123,-28.70857567785167,231.3149995422345,-111.9705550789941,15.62554751208586,-232.10371576135495
8,57.12021147135249,67.45691045796485,-5.994361426368215,290.39894416455445,-51.75285668587185,4.407353918245491,63.0949106710346,237.1202114713525,89.49778478819815,-28.837152594991284,231.48675932069182,-112.0844833311536,15.514593728430697,-232.25074039335436
9,57.146532162368885,67.64621675767694,-6.198413644062214,290.2836716331782,-51.677441461737544,4.372794198787375,63.08110366812514,237.14653216236889,89.64236708446305,-28.628031294777863,231.47577732758333,-112.80720763924644,15.617826465167468,-232.05368102113826
10,57.191653356540144,68.09600177085144,-5.7199543016820655,290.212279649661,-51.81848138738289,4.138605480758656,63.081562637062916,237.19165335654014,89.34248369786991,-29.743497559814653,231.66611606087912,-113.00474850826666,15.553917840678253,-232.12241569361873
11,57.19947180008171,68.13723025150068,-5.840837487053989,290.1554582657388,-51.7009694589068,4.143324638976594,63.06451976205881,237.1994718000817,89.41889365951687,-29.841903567719115,231.57805394351976,-113.12829497736867,15.564370349227858,-232.16291646834108
12,57.069816467101475,68.12410170994377,-5.621088850628354,290.3123917428629,-51.60603844916403,4.0890247329744795,63.19038756027982,237.06981646710148,89.5514476153474,-29.17341791842853,231.55213098481232,-112.7652772486715,16.01953099830692,-232.17223224081738
13,56.99115750936562,67.94321413856062,-5.539095376870449,290.46466518991247,-51.70589857264204,4.477922958975796,63.22709888738683,236.99115750936562,89.73546743346134,-29.37482958088193,231.41404698903142,-111.86846439287115,15.676113544981774,-232.03667903355148
14,56.99886066558241,67.9815732031268,-5.749830557372604,290.44230219201097,-51.647978713855935,4.36889648763605,63.24166916441408,236.9988606655824,89.54823713574962,-28.64721906107016,231.44068540406585,-111.70341164162402,15.843414347377433,-232.0814806838139
15,57.088604715845236,68.1070804430787,-5.6960182214553186,290.3352099207276,-51.579217790092656,4.025489448970944,63.07954469066817,237.08860471584524,90.20083985261846,-29.334769991102117,231.22117823276358,-111.4819203452668,15.916210717118076,-231.73559473641643
16,57.11868769616882,68.13564531494518,-5.74699464668862,290.30895751017744,-51.663632621726464,3.9263077513801647,63.01715946608846,237.11868769616882,89.51791426445467,-29.77016662196798,231.41619234357438,-111.82166480358322,16.118769805381987,-231.92064484186898
17,57.175855193778375,68.26946363103661,-5.467389362874826,290.1556440237099,-51.76335973050996,4.107965520268692,62.88326277290628,237.17585519377837,89.61952407065527,-30.923434479662664,231.51216797338606,-111.88086526773907,15.640095348649254,-231.926588270069
18,57.12151945283961,68.25293002291187,-5.4576741410579075,290.24574168062753,-51.65272500953583,4.113621405264524,62.94988583986151,237.1215194528396,89.72282390885158,-30.637884769431363,231.62988366363868,-111.93509565035403,15.6238363690656,-231.96492587314992
19,58.78867911846231,66.59675059423705,-7.1079025426589055,288.5315767198512,-53.249575265151975,2.462315086070987,61.393975478351024,238.7886791184623,88.0236439224972,-32.3023801377085,229.97635497038402,-114.08816522844877,14.025198086304385,-233.50491168767203
20,57.145838880140104,68.36440075959297,-5.648550889900349,290.26303672913,-51.44361797111179,4.169188560666015,63.03754190244672,237.1458388801401,89.92343464577615,-30.030311939790817,231.65459115922886,-112.37226039756602,15.53068770411295,-231.90079545188541
21,57.09544035575965,69.3986556681694,-5.366627812369359,290.3031961733204,-51.3665014196371,4.399327621342707,63.03638374451492,237.09544035575965,91.1195264056687,-30.64450011188361,231.37454424813393,-111.38987875816468,16.525111645871647,-231.79409684155087
22,58.402000794561275,67.43740183231324,-7.9550103204961715,288.80956540273695,-52.56678989864821,3.9084332288963424,60.76261860133843,238.40200079456127,89.8342404556696,-32.27930367115733,231.26173675516958,-112.86457728631848,16.47701960964673,-232.42162350575072
23,58.45441461414265,67.1425364169803,-9.508165593915578,288.3750382647076,-51.9672999887884,4.454070831515111,58.72912567284504,238.45441461414265,90.08366659371214,-32.55389045125257,232.11331983157947,-112.45676111632876,19.205162110116134,-224.48895744483187
