,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH,Direction,Direction_x,Direction_y,Vel,Vel.x,Vel.y,Ang.Vel
0,28.356944061226613,70.84430333259317,149.68674002043795,-29.109248333678806,266.0212441233573,227.75418869687988,165.2542940233765,-141.13559097316428,-76.43445464318151,193.44644163449087,-225.8821694845619,-266.6361153597473,245.1674052604508,-0.4199684360110478,-0.9075387114357352,103.6919725070366,-14.993330866782138,-101.84436007357317,-0.09032735529757793
1,30.56599451100596,67.9464201444139,152.37371097838596,-20.294726844168565,266.2641645150583,230.42098132349344,167.28460889332752,188.96269912621764,-83.96773032388094,183.993094206117,-231.70577737983552,-277.5889613968169,245.9990247788325,-0.4067521923099602,-0.9135385345189556,103.1357781108602,-15.54631905199587,-101.18617757963163,-0.08749445571106794
2,46.7781613805696,65.9815843040756,150.6535246995486,-21.543680346236613,262.12964107857084,231.82086766219544,171.27528862134795,187.89228511804512,-87.89561714499584,195.0967692702493,-225.13666446841768,-286.8175640285171,246.01914152279696,-0.4064314207446503,-0.913681290293002,102.28480068471032,-16.392390975372876,-100.17915836390107,-0.08316011934370764
3,45.480102479824126,67.32364831951864,148.37369190222634,-22.193478436942087,258.9083837092893,229.50880620820092,166.21166896367689,178.42644470828748,-86.95468419274533,193.56587216596665,-221.5774026804128,-290.5793208500812,247.57643319913765,-0.3814506267786414,-0.9243892142004804,101.11351090580244,-17.556928794614468,-98.79309184990959,-0.07719431610447622
4,41.58890507815917,67.1145302780989,148.98895546357596,-23.444332202282112,254.042413994272,231.1058451209359,161.79716890128913,182.262405862146,-90.28719936253486,196.539139520224,-217.1935466891235,-293.1295158166113,248.4205211769551,-0.3677915183776029,-0.9299082745139424,100.09255122840979,-18.68351288452654,-97.54357914820439,-0.08056173401553597
5,41.54086505014277,68.03705590183625,149.11953133706805,-22.20399222598354,246.39936295779907,233.1604768886797,132.96704470003766,190.2880905977653,-101.40545294150286,204.33288390574688,-209.5181622298708,-294.2343845488886,249.02688444334825,-0.3579298535852706,-0.9337484778635128,99.19129286221057,-19.80594076780645,-96.39313487773431,-0.09336339561421868
6,44.13369132553424,71.40567275044174,150.37473639439625,-19.52521193870581,242.8911440821648,231.3374526585131,116.65941815591108,191.5285551907945,-103.83075225153188,199.6571223768457,-208.25623969446383,-293.10697854836843,248.6310589342228,-0.3643720233973455,-0.9312534717064546,98.75421387286832,-20.85554978117086,-95.71311199682074,-0.10291328630006882
7,43.894421626207816,72.41360225757492,153.36517763985546,-19.411368999347587,242.0670327234733,231.3032417603111,123.80451790123564,211.20692423595057,-113.6420507008697,210.0434759130825,-210.01290801171305,-290.14821768945944,250.7118079181556,-0.3303198805422755,-0.9438690462763024,98.76820189070273,-21.863828195020705,-95.48310981903627,-0.10949790279366196
8,36.03833180920046,69.68992900703864,154.24651602805773,-25.331928549063832,239.0957428953253,232.4669470390451,145.98930752520306,-135.64975316001895,-120.67905058286044,223.91844266403564,-209.09934752078968,-289.6155339405658,251.25546728824904,-0.3213491057015754,-0.9469607976388452,98.1833083716635,-22.267567065201735,-94.78614736208776,-0.11418181641002631
9,40.88689842703562,74.71962382845064,154.32225824220143,-24.762630111453973,240.5876407991464,232.5708683089074,146.1322227193009,-127.75298379372347,-124.85019043964536,244.5046294712385,-211.0336755403388,-283.8821040864996,251.56417399275549,-0.3162422900882401,-0.948678456569846,96.98198651017944,-22.078878557819383,-93.60131575226671,-0.11710554455765285
10,38.753565106159215,81.12981233182157,158.05368668390415,-27.44451307619596,238.62266433424443,229.8572916913725,148.5622356017679,-126.85845662483167,-132.95751861659963,257.28468450804326,-208.61291258214155,-280.19449770452195,251.08865592933984,-0.3241047285972463,-0.9460212074266122,95.12819665040607,-21.29210201765218,-91.89307004127853,-0.11835679908097031
11,36.826146805306365,83.6496804456684,159.41177682589716,-30.17102635028732,236.15679511849268,228.7909415382481,150.68175657194035,-119.6508906713747,-133.77421432944942,291.3467878380345,-196.7883014172172,-274.1581243299243,250.7885290828648,-0.3290557092747729,-0.944310510475064,94.09755406170729,-20.427208426556525,-91.0416638465061,-0.11905953015966557
