0.022588135,873.9682930495646,-157.43886442622397,859.6706236833679,0.4888618149256507,0.0
0.041837742,523.0093737715961,-81.24346256368729,516.6607250833179,1.8233490717413376,0.0
0.061887553,660.6113149617565,-96.8489556972703,653.4734801320168,4.2444239716069845,0.0
0.081821636,712.0574474156281,-112.53353072173296,703.1088200864506,-2.642374257012694,0.0
0.102343321,484.39556290301033,-66.40242770860748,479.82265364874905,1.086587643049962,0.0
0.122692194,815.0938255120012,-114.0624472787394,807.0735421933824,0.06728058734261023,0.0
0.141865811,485.24447015123997,-62.88328356446333,481.15266647968286,1.4283681007769722,0.0
0.161814374,826.9545247945927,-132.42262627796336,816.2830600520247,0.25147094451545465,0.0
0.181888196,454.2981529408715,-81.24346256368729,446.9746207069818,1.3751675875396188,0.0
0.201803425,558.0109720580407,-96.46672655801869,549.6093299829797,3.743041974167913,0.0
0.22222037,628.5263142527781,-101.21164001079732,620.3237313165656,-2.091814624652056,0.0
0.241823986,615.2855053827095,-55.84499527617505,612.7459421625412,4.690594016650808,0.0
0.261850152,663.643506149656,-58.59968114181597,661.0512692860411,-2.5379846696958803,0.0
0.28184361,483.2082318220957,-44.52310456523939,481.15266647968286,1.4283681007769722,0.0
0.302454513,835.4298003129699,-58.59968114181597,833.3720829383752,0.2780712011341305,0.0
0.322053545,481.50283969400687,-18.36017899922394,481.15266647968286,1.4283681007769722,0.0
0.342054607,850.2776193527641,-44.14087542598778,849.1310929937918,-0.03710899997420293,0.0
0.361952753,491.2597043228075,-29.6820697101596,490.36218433832505,1.6125584579498167,0.0
0.381819492,620.9213509079916,-44.90533370449101,619.2954343593158,4.191223458369631,0.0
0.401891908,689.4925654110604,-54.3160787191686,687.3498100310339,-2.3271940559043593,0.0
0.422026667,647.4362326422456,-48.80670698788676,645.5939751043086,4.402014072161152,0.0
0.441810751,730.6901066630346,-61.7365961467085,728.0773480005096,-2.7733641009481844,0.0
0.461811344,657.2131428706699,-56.227224415426655,654.8034929629506,4.5862044293339945,0.0
0.481917354,712.6873530683582,-65.63796943010426,709.6583122832251,-3.141744815293872,0.0
0.501788781,499.59300006490605,-36.72035799844788,498.2416893660335,1.45496835739565,0.0
0.52211281,852.022693215158,-51.561392853527686,850.4611058247258,0.3046714577528075,0.0
0.541775228,499.1250407308752,-29.6820697101596,498.2416893660335,1.45496835739565,0.0
0.561782227,842.8302388313158,-51.561392853527686,841.2515879660834,0.12048110057996314,0.0
0.581767143,481.8428506979821,-25.780696426763843,481.15266647968286,1.4283681007769722,0.0
0.601898517,610.2572265653189,-14.458805715828188,610.0859165006736,4.007033101196787,0.0
0.622015933,678.1768157123081,-7.038288288288289,678.1402921723918,-2.511384413077204,0.0
0.641801527,646.9710418712906,7.802746566791511,646.9239879352424,4.743794529888161,0.0
0.661827068,703.1479765755237,7.4205174275399,703.1088200864506,-2.642374257012694,0.0
0.681775474,654.8499807211316,-7.802746566791511,654.8034929629506,4.5862044293339945,0.0
0.701861171,729.1674889095906,-39.857273003340424,728.0773480005096,-2.7733641009481844,0.0
0.722111971,534.7813703365925,-33.20121385430374,533.7497479696683,1.8499493283600135,1.0
0.741926315,928.2442822267978,-88.28175085197556,924.0366767359685,-0.4300785317806737,1.0
0.761911335,540.773746494787,-44.14087542598778,538.969227335509,1.0087983123518245,1.0
0.781837398,733.30832810909,-37.102587137699494,732.3691023669951,4.876795812981546,1.0
0.80217976,871.08965775125,-43.37641714748457,870.0090104571545,-3.4017130640069584,1.0
0.822638945,785.6842606558263,-33.58344299355535,784.9661838569805,5.298377040564587,1.0
0.841795063,820.8598159818517,-35.95589971994466,820.0719546290367,-3.1397333761359794,1.0
0.86181227,691.1279808180018,-33.58344299355535,690.3115515665856,4.98118540029836,1.0
0.88177901,763.2967231343358,-39.857273003340424,762.2553937732105,-2.7201635877108314,1.0
0.90226684,561.8152654853262,-44.52310456523939,560.048288714661,2.0607399421515344,1.0
