ThetaCamBody
172.90846190180022
173.28014024721583
172.70479725988616
172.80827824627374
172.9939845218674
174.61856581959657
175.44132250497
177.55088935617226
180.0955181371483
179.2819371394288
181.1254898890793
183.3147241159857
184.62645886457167
184.80886584131918
184.49889648592443
187.54997045185726
187.78628668456122
190.61341070783314
192.39858488083033
190.24783592876074
190.60630766891057
191.09987776175228
193.37972536870637
193.3592126339268
192.96617082558782
192.57814001858333
192.73198780732508
193.00075767906273
194.83471777940665
192.68393239392375
193.4192592073843
194.38040899398385
196.2097327053815
197.43748389302195
198.64437479616606
201.35669948467847
199.00410901060766
199.71596917009862
202.9247281842827
201.93991813806502
205.13288147078407
208.49165257008173
210.70665720389968
212.7347296450455
214.35252715085326
216.10541316215316
217.79377108316967
218.09477365298073
218.37136950041003
219.2056190240827
221.16900346140216
223.25058847855763
225.67884163350655
227.04603396079824
227.93209963481704
231.18602122107902
233.63825266988943
235.41344859030488
238.2982729108948
238.55745292460293
237.3182682162713
238.50229769834797
240.2317139136241
243.43176040719817
241.80620750322242
242.17171603647557
241.69445759943258
240.88996580604052
238.38980700347958
238.9512156048449
239.42643544356596
239.549442479233
240.24407693668985
240.76373139731896
240.73694888218262
240.39734790209496
240.1942592207339
239.51091654159723
239.14338957197106
240.4737947850744
241.19829706716655
241.42216496804184
242.04016951912314
241.90839386027906
241.31928606502356
241.11922484210424
240.68740485461083
240.5916732081572
240.201570025492
240.14000032756994
240.20711690491606
240.0445231934105
240.31034958530427
240.27082628093495
240.3487400534647
240.39117973168854
240.44289648545117
240.4179370857488
240.48002379628363
240.55316075622795
240.5459944534328
240.5234117826813
240.46018875509856
240.53659453301248
240.5437378319636
240.48804150250595
240.41197107260948
241.4746062707721
240.07942471551127
240.21654359372346
240.37814123438264
240.40152399706182
240.3243442782379
240.34483211984764
240.19395066587595
240.1622159480214
240.1845880219892
240.27105197550569
240.22341909846534
240.3030142366544
239.9712199432646
240.1276722425374
240.09816043167086
240.09005447105568
240.10374889257378
240.04407165116987
240.00561026410838
240.077518347762
239.99085324083433
240.28714477779448
240.1213475655864
240.16567507558815
240.1678578208199
240.09251497285936
240.09624631838392
240.14643663416717
240.18393573686086
240.52125644940494
240.3074017816077
240.24242396172463
239.98350019038745
240.13135124698093
240.1006535675375
240.04952233459392
240.04758632687395
240.03717970057306
240.0238565692789
240.29575398909094
240.09449356230974
240.26732570397667
240.3402533748391
240.3240953348067
240.34085266473494
240.31486702801885
240.25289409496744
240.1424520089223
240.2925108455924
240.2552256488068
240.22046723208297
240.09736616849693
240.12405938966762
240.0363231093294
240.00455277984025
239.94968694613897
241.05183146736812
239.9831574506914
240.00429624306685
239.97325795546084
240.19764629114837
240.10002481430806
240.12129733649408
240.08998824618675
240.06217497069974
239.92222453205113
239.92516582554208
239.89920381853
240.14423756399597
240.22889161171656
239.7274436656279
239.82112034746518
238.85210977637414
237.926998333276
237.69583237178944
237.4721366241894
237.3369873584379
238.68516237237696
239.73300429320005
240.96039329500468
241.9111547207176
242.17778184112774
242.36455012997936
242.34285327963224
242.89580563300854
242.2303605166833
242.26273568947755
242.16462068183037
242.4385422635529
242.9959521171054
243.65911992685287
244.43931192044852
249.05066354038848
250.31766024535693
251.03499876507556
251.2440299970532
253.65656484321778
253.86606842027356
252.10018357848338
251.66691233126244
250.8350165915939
251.02541974940632
248.84682041636273
246.92501999550876
245.3989828820376
248.09974871487577
247.50307306722846
246.6600958392038
244.96387360804715
242.1455477212583
240.79449734856252
240.66907108671583
242.33322753702998
242.1840056703644
243.38991283302482
246.9246776928145
248.32545499186142
248.77429398977955
249.30804892195968
249.7320717784451
249.7402617118243
249.42552548983053
250.30539725373797
250.75457949979113
250.31981576611489
251.7243489986886
253.4278911984202
253.78126444640185
250.53691750256982
250.77404958195825
248.8742566221073
248.6138304564975
246.17348872235738
246.29364153794396
244.30558080266445
243.24222242970077
242.55499750806058
242.85330248790336
241.8233719784779
241.54710701545753
240.46283248302862
240.60078790527302
238.38174148916897
238.47275153212257
237.81274611198907
238.01217853017064
240.68075947643092
239.57193451839424
240.77487232255237
241.26007817998732
243.34056394366462
243.5598128612193
245.16740526045078
245.99902477883253
246.01914152279699
247.57643319913763
248.4205211769551
249.02688444334825
248.6310589342228
250.71180791815559
251.25546728824906
251.56417399275549
251.08865592933986
250.78852908286473
249.19145688425098
245.3241480292608
242.31174083411346
242.29453729303899
241.0843080187841
241.28509831283714
242.00735030004017
240.5245338374923
239.731841434805
239.00838899488195
238.50403988159815
238.28475674163926
237.49683117783496
238.204109047492
238.37390310353118
237.84607873358226
237.11849205412835
236.19079773067202
238.76247204535264
238.57699628555747
238.93214059685155
239.54948030944928
242.0996262738841
242.50957374516724
242.83847009855384
243.31751535661158
242.98292783086805
243.41039314788796
243.63925403469705
243.80014096258486
244.73656626033335
245.24038848451352
245.66834577027734
248.03061843610539
247.01170308967784
242.0070879233902
