,Head_Pro,Pro_Meso,Meso_Meta,LF1_LF0,LF0_LM0,LF1_LM0,LM1_LM0,LM0_LH0,LM1_LH0,LH1_LH0,LH1_LM0,RF1_RF0,RF0_RM0,RF1_RM0,RM1_RM0,RM0_RH0,RM1_RH0,RH1_RH0,RH1_RM0,LF1_LF2,LF0_LF2,LM1_LM2,LM0_LM2,LH1_LH2,LH0_LH2,RF1_RF2,RF0_RF2,RM1_RM2,RM0_RM2,RH1_RH2,RH0_RH2,Axis_Bar,Axis_Fix
0,291.13906919491023,290.39445583304445,282.6292860373041,258.2172746024688,286.14019579586216,274.80379762512985,205.00365551123545,293.4746872832459,265.3362549670304,116.8672104930695,115.15802433453378,333.61057515674565,285.8583395341784,303.38127882343,47.06228173464853,271.2093927775243,351.0202821117823,57.74340864634012,68.54027134351522,107.53949209556129,87.74826503565414,285.4213449538783,356.4594532452744,244.0862877597172,272.7700580992838,83.87845874298199,141.33328164540782,270.1382789670599,245.0141015454925,355.6012156816167,280.978264372671,89.48301869546894,111.98950129224406
1,294.0418757523902,291.4292904629969,283.69293087222457,258.4973025899884,288.115945501027,276.96535442466063,200.88182779999156,293.9602064924695,264.05298070820857,118.88650156328028,116.42273954493008,337.1578121154964,286.07552279716015,304.6519755886448,48.74326427223976,270.57603607665646,354.68446026573287,60.72140864971774,70.11364748235522,100.94578337599712,87.25254826946872,286.2697687888148,353.0887318648629,245.21868528954096,274.5588962093783,83.52278064608076,138.03526122814918,269.707199193008,245.7017012487634,353.1076936033786,283.1679552309905,89.62662075424504,112.9165119032063
2,297.90438575424866,290.82847005232566,285.7242365629963,259.0740109314144,289.4611132437868,278.3569994793128,197.3025035309688,295.30953533907496,263.240811642518,121.47756878005504,118.39970341859012,337.6996423664334,286.7698816944084,305.6448827258848,50.00994790329731,271.51110120714634,355.3372508045963,59.16389227750356,69.14551789458149,110.56066407405268,92.01092978446296,279.8535594604715,349.9142374375035,246.70698644549665,276.18331591183966,78.20311696574412,138.9012930837782,269.35986964392725,246.9485988661498,350.2325910526206,283.50368254232035,89.75106569858467,113.9813727960085
3,298.6164313319007,292.4606730486756,286.48175652283294,266.5458012929044,291.97171829617764,283.5931681727841,199.23669234495912,296.8539936017844,264.7204863303591,125.31956024241094,121.15136520308924,336.2401528267446,287.7802799230891,306.83937377090456,47.45340413667027,272.1154287699092,351.1232632469328,60.77177292998911,70.44240246635007,111.57417254930084,97.54363461814552,280.7794128633506,347.97408885643574,244.40604171284727,277.0389284280972,73.7239479476165,136.84115894742746,272.5767585307992,248.83529333114683,347.24158712279126,282.84286829869103,89.84506770077994,114.8855637114008
4,299.24133795086817,293.2123925603397,287.2207692497459,268.905326595295,293.75547070628846,286.0083516749977,200.68479044809976,298.0817438488916,264.0725188164919,127.03872723055214,122.82468840200524,334.87387153853496,287.4795725202564,306.4625661929716,48.912578345923954,274.94693107729154,352.7748484039771,62.17243548457823,72.37266511674208,105.04917200694554,97.26049699458233,281.6055954387749,345.7041146243105,241.50088739801157,278.381938912466,55.16800636168436,139.4682083243713,273.6489862302382,250.04831104141675,344.05614827751066,282.42806754956905,89.67870678966301,116.1909772722922
5,296.00001523482865,294.34724459279084,287.8731092487743,267.5412169389345,296.4360701544757,287.5873433312477,193.73578199346323,298.58810915781106,264.3243305707062,130.3838514885358,124.8391209339628,336.4056362297417,282.5450219817542,306.6436485933965,50.68152140087426,276.7541074607691,354.0828398038988,64.5514783079016,74.60601207619686,104.9688494731948,96.75826435552868,281.07413835912064,339.08388429032,236.47641939672732,279.2546920545211,45.12788657215493,145.0390815504038,273.9435169117733,250.69016584796583,342.1109513746681,281.6715436771467,89.81439764456113,116.88200605608829
6,293.9952573089892,294.6031195565269,288.60085475501285,264.3345338809751,296.4789714630504,287.1908570634803,190.3024827043136,299.8507664390348,265.970587099261,132.93578962092275,126.86924839326866,336.67063343222014,281.01861202306526,306.81024512722973,52.41995288738714,277.74571935221337,354.293700093883,65.02774463853439,75.81535783502882,104.66526223410852,95.73145822369943,284.91633911695254,335.9003546692185,231.1160348281206,279.58831646459555,43.41411631408056,146.7127010562762,274.9307383203088,251.07943134332976,337.85671890668027,281.5277766233977,89.10605608466345,115.48698150761552
7,293.80540959765403,295.0727636823644,289.4667050109013,264.61806122097425,296.1105897415343,286.90939707359394,194.16597023882224,300.4155509917301,261.779746008204,135.9235550402883,128.8816689855557,340.63028668047355,280.83265331209054,308.3815926808649,51.12501565491481,279.15206429352986,353.0990140151757,64.26483273818252,76.05491123788116,98.03166142952504,90.8266671982442,276.861430892683,333.6240301118943,227.69399897462037,279.91214246471,45.41871137061847,150.6773059653148,273.7332232652439,249.04654221804947,332.947987429086,280.3379491092803,89.60277732260722,118.00428076898214
8,296.21385178981365,294.6636790832795,290.02129342411524,252.1792577973453,296.3018306644808,285.042258122158,189.35198938441707,302.64759131369806,259.5138542990908,138.5584406734997,131.62153050242296,342.19331264516376,280.29648729830365,308.4976008272852,46.81685263940836,280.0854337606334,350.2800278410692,66.51330179288537,77.90062372213973,87.33771774285673,78.56490068477898,276.9914583059102,330.3918277695597,224.20764361449008,279.84443670329324,40.2981513683225,155.0080063941895,268.37589854561713,242.4128262950256,331.34411254290137,280.65820530529686,89.64444915089761,119.20807641311346
9,293.946550651593,293.10516171556003,290.44874076693327,252.48264336096852,293.9914767749261,281.5084865193582,183.80942823070728,303.06856854757746,257.1588450340336,142.1588318098993,134.21852729911566,343.74077457981,279.61893576273457,309.771661236207,39.00608457080144,278.9095737228849,334.179821223079,68.54924856045511,79.3722255833448,90.66280368765936,77.71841958209797,277.5574113237898,324.27825823966043,219.07380908378383,280.5843243279264,28.542473188404895,157.61032447772934,260.4097556249533,237.78850048827877,324.8486070290817,279.4992500591028,89.4933663974162,119.4810760988868
10,292.23631524931164,292.60857907210016,290.2801419739465,256.2374648109066,292.32602463898183,280.29601972074295,175.9089450439029,304.56298608145846,251.50157957384545,145.20433458500534,137.04106701229554,347.8204891679856,280.1924380815203,313.36043204488885,22.797916474819463,277.9198422660686,323.88178518175107,69.63353641935129,80.55464285304842,86.21954995223815,79.05543088138175,278.0742886899212,318.3083851876837,211.4725579033061,280.3220243972912,4.412209522637275,164.0776288613043,252.94113670088345,224.7370088492287,321.5929851273802,278.8924138641201,89.47965912082853,120.18791668629638
11,292.7491863273028,291.6218454066055,292.05494030768006,257.3954122541907,292.6604034489558,280.8363620932894,173.42789793055204,306.4096503461763,248.71083065412452,148.01705924422515,139.66028815194915,349.52451208776165,280.23813414389053,317.02780110106244,14.120479003717172,280.61017044434584,322.8752498767439,71.3287776261383,82.68302378722292,82.89174065031774,79.25561319739035,281.34468866347527,318.5588495038484,209.24129317666396,280.6768828588063,0.2273714433098154,166.7013262114698,250.9761551748355,216.3285876508705,318.9820161615173,279.0914765962329,89.47695641032018,121.63764427913829
12,292.89864633601934,291.7773993641427,293.6894700196692,254.04830350884868,291.6649148648616,279.3227077336818,168.64937217125788,308.1839835941136,245.78363195538083,149.35185585628724,141.3153319687129,351.0237983607788,285.8162679258768,320.8475625828821,8.52261056975789,281.80271550909606,319.55326646231805,71.89418528784867,83.7942155169099,76.59120572574042,74.89443549014172,280.788834378812,315.638163733049,206.8670440301101,280.5432130537493,319.3334571986388,180.59310926901657,252.8798722604317,207.5556004695248,315.0194904426479,278.7988621761469,89.52530728811307,122.50727383242474
13,295.2601389939312,290.5028161080449,292.1958237475638,252.9780221946376,288.99799886550755,277.28274262911066,167.98320192098302,307.35984269660673,239.8092289590018,151.13017505228945,142.60685351606688,353.41392593530406,282.9685399447497,324.715782841264,4.647932585540806,280.47889283018367,315.429725808935,71.81610136443686,84.3200804078483,74.07562561333363,73.33175245229117,280.2844079636019,314.071322432821,209.892108693502,278.4545383007387,304.51470585888177,181.2945793609213,261.5157364936323,196.47465696684915,311.1035708687233,277.33017001795764,89.48730729545471,120.46919461600297
14,295.5187557973712,288.7059635384581,290.30613769086506,256.99656313142293,287.01936639209873,277.9452217652626,174.09773380482125,305.2716886384663,237.4204943330038,151.29657762836956,142.64989236113516,355.7245492025588,279.78983836934344,327.0297925156427,2.6855318178447662,279.5358965135095,315.021751604468,72.04236267644569,84.27515513208803,72.85584252965198,75.5409038711283,279.2116197245082,311.81457668130696,206.22405771318896,276.7174993073369,313.9418146719871,189.54133810078253,312.30483762430003,193.5974628047973,307.5633200222346,276.55253518494266,89.44433090473296,118.5554465097552
15,293.2693250987594,288.725015272853,287.83417502973685,260.1860304016684,287.09322636836845,279.1657211468195,173.2361655075222,301.429542113927,234.38698405102636,152.19871707896334,142.40686095013305,1.1728481175850178,270.6335706324328,326.6577401541967,1.8223581638117767,278.5921838522169,316.1275910497076,74.00712810810572,84.06006658420668,76.26072051650833,78.6865969937677,280.4865723916012,310.83511113083074,202.30376989005347,275.6540391584488,296.64302026547404,195.97848466691084,311.0487220904099,196.14865598477465,306.6529219600019,276.8053546963041,89.52254391591919,116.28731268269216
16,290.16043238031074,287.9250848547152,288.32827458647085,260.0160764080893,286.7002518011051,279.0018421036032,171.33562648718546,300.4448966415276,231.7178013106349,150.1987509916777,141.0170348842333,354.6854554752189,269.4018007399167,321.4539462817944,2.303931075572649,278.73942389115314,316.24378363243693,73.72339117534229,83.94383402689596,79.99057801854435,80.00605977841677,278.7866762704804,308.95374837990465,200.28493333723813,276.3141003125218,274.1476978911109,195.7127722539201,297.949189732199,198.9374555691363,304.8076656616445,276.75560715192086,89.45166950225416,116.24649999000349
17,290.08567614214934,288.3842801427641,287.1710228117557,260.3282502213264,287.12871452125944,279.62526627879305,170.5589669250084,297.98250968423946,231.5827797388617,149.29904398417767,139.4751445939351,356.1578854894319,268.70953864046305,321.63774169138225,7.225569196053184,279.17137094271595,317.1380613825626,74.80956049166892,84.616591226579,83.09188200076893,81.42100701228215,277.4927093348117,308.1478760529141,199.3506527807201,275.1165462053477,274.9715618202563,197.6040433308758,298.9644059773012,200.8536622240468,302.92894350031924,276.311714478371,89.61324396491295,116.21393769985332
18,288.2277573792736,288.6228025287294,286.80329252987394,260.1708814395102,287.381086852242,279.9077284231784,166.16277962837412,297.5855270605351,229.8938775001279,148.7389917816977,138.63474550672714,357.41049716489454,268.7391167142584,322.3143501169413,8.183763341463335,279.4855098400176,316.98208932306613,74.03924643408118,84.42265345784986,83.09402020703935,81.3636665868264,276.161616598862,305.8644832779124,194.03702101175884,273.5626452031813,277.15538785612915,198.6612594762007,293.73168993974093,203.87821953119396,300.5846430869273,275.8459212704635,89.57568693201154,115.232514221483
19,290.46770583634395,288.1597690358869,287.2871529794597,260.8990132488692,287.86309969106804,280.7011174106296,161.522191316928,298.2502112209261,229.36179116305,147.81967874603876,138.0581934694856,355.9858164565148,267.9929829089664,320.7051480326626,8.438320367792638,280.10623616016414,316.3779760834756,73.26120386740608,84.46997478257146,82.55310956363252,81.55629419377958,276.00403799011474,303.74708323537266,194.20946865951345,272.052590664408,276.7902939972608,197.24691358202728,283.18969099990704,206.62255957499875,301.7196151379538,276.35143906154303,89.61270351965027,115.14581257391605
20,290.96524388040075,287.9346211116802,287.672668669418,260.94725315654887,287.5821445607421,280.5790838162813,157.10636897318764,299.6480740586256,227.63843873340247,146.90086891479402,137.73939312006675,356.4459081308873,268.2509957698088,320.54518027979003,8.756203307662188,279.7601420412765,316.96071305588424,73.6766894180587,84.1685765276531,81.95707260158234,81.34709632039926,277.0068104097025,303.31000344173543,194.09755421664528,271.26134455979474,274.50809294086423,196.19474333264023,280.41783772038445,209.81078006028105,303.75871313897306,276.5228080681581,89.50433417727498,115.27106866071917
21,291.3600644278283,286.4292847273839,288.8366901001911,261.3556992786299,286.92938932996634,280.0945955716313,153.65768297125769,301.9444342748524,229.0567749606305,144.29254274142724,136.51817951940788,346.1031918158161,275.4617431570699,314.54718283653057,10.772068585721446,277.2066769014557,317.6537296534518,72.24519441665937,82.14418636769393,88.12036549694147,83.82280199772877,276.3052083732636,301.5800991766617,193.0906117108121,269.2018716850428,222.67124841041704,173.12758956610338,264.56235884339213,208.4982960353578,310.4501250070762,278.34786410217424,89.65842277605188,116.44026807993076
22,290.5850018836052,286.7001172682649,288.26084609095017,262.8681224061082,285.2411757918316,278.92131926552247,149.826881788061,301.7550032660142,232.2277526237345,142.30001230269016,134.93172796831962,334.8406824475464,275.8314923207115,306.78097584941,8.135452682951199,276.5973264601406,317.12891711164275,70.47856719900034,80.76919219039998,90.9205467809127,85.56443506574671,275.2144736070668,299.4380325708646,193.5493126603245,269.6797317332327,179.18872964283287,160.83461871800966,247.6153082391777,204.47598701035088,313.1303406788701,278.8736083603094,89.63867610996878,117.52705731940594
23,288.1626288848881,288.4160349623476,285.8258895261526,260.463520105523,285.42707428864964,278.32812298094314,160.04745470758684,299.47583949098873,232.0839139382209,142.2503320342466,134.33177622434744,332.54626580444057,278.0020312109364,304.33139932613005,6.891517250341037,277.7674502619806,320.1259524564627,68.3553486971651,79.26243925635227,85.00751552633133,81.83148903211985,274.66942860338787,303.5825506299037,192.1122287053608,271.0212958149836,159.01883792333246,154.93613388137032,243.72367604899048,202.2666912647004,315.1286075205212,278.31517303971447,89.59118725721365,117.23634812135144
