,pred_vel,pred_vel_x,pred_vel_y,label_vel,label_vel_x,label_vel_y
0,40.17957305908203,3.3931620121002197,-9.349187850952148,84.25864767803516,-18.9471249293282,-81.82531942806159
1,39.51508712768555,0.12409744411706924,-14.910741806030273,82.75880569397103,-18.79096925321277,-80.31259971306837
2,40.34874725341797,1.0623136758804321,-11.18593978881836,80.56620132713176,-18.60508535812398,-78.0896783175033
3,38.1724967956543,1.7320696115493774,-10.738502502441406,77.6150564465122,-18.38389672720917,-75.08986759949944
4,40.61725616455078,-0.7080080509185791,-17.77806854248047,75.27730301795586,-18.36504386855234,-72.66361498478271
5,41.967018127441406,3.1867103576660156,-12.819195747375488,73.48280843860609,-18.54796119639381,-70.73813289491162
6,42.44127655029297,-2.175588369369507,-18.394147872924805,72.17773787108236,-18.938136230568816,-69.25565686719001
7,34.81627655029297,0.8170369267463684,-11.213818550109863,70.59930266498283,-19.352881073599463,-67.4735056055979
8,23.812679290771484,2.645321846008301,-15.243022918701172,68.7001497641245,-19.804638070776683,-65.33821457228748
9,39.017696380615234,-1.2740144729614258,-12.75929069519043,67.46984077384506,-20.45403952477568,-63.828565179765285
10,35.655128479003906,1.6893515586853027,-12.352964401245117,66.87146642443618,-21.32056747921641,-62.899267946255634
11,37.222930908203125,2.944157123565674,-20.956588745117188,66.55936242036641,-22.21730677188753,-62.24866081898564
12,35.09038162231445,0.9546465873718262,-11.637344360351562,66.52416564151372,-23.171159581569157,-61.857225584137225
13,40.82100296020508,0.06654947251081467,-15.777016639709473,66.76482018451253,-24.21074149255173,-61.7132191846649
14,40.931331634521484,0.9002587199211121,-14.975665092468262,67.04133990787697,-25.25462661132268,-61.59083069238148
15,37.03411865234375,0.2939612567424774,-16.615861892700195,67.36202040330808,-26.33413149144513,-61.48638845251846
16,40.06290054321289,-1.5141663551330566,-16.55428123474121,68.07478384071297,-27.46055396421621,-61.77715536041145
17,39.19937515258789,-0.7864314317703247,-13.720528602600098,69.20101312321378,-28.667686703819058,-62.47185442329721
18,41.483272552490234,1.1710336208343506,-21.11435890197754,70.77449512928554,-29.991743692441755,-63.59132661306233
19,42.02537536621094,0.433113694190979,-13.518962860107422,71.96635539596743,-30.92630289891649,-64.47094908021137
20,39.852230072021484,0.6894435286521912,-15.501763343811035,72.81234973125987,-31.499401099437478,-65.13711049875882
21,41.525604248046875,0.31025609374046326,-21.1193904876709,73.95111378164442,-32.051186128941964,-66.13121578301399
22,41.535057067871094,0.8286702036857605,-12.490128517150879,75.41681046863269,-32.598211538315056,-67.48308809150457
23,42.105812072753906,0.29812851548194885,-12.291375160217285,76.31975924148294,-32.713079848793186,-68.4112581103042
24,41.69133377075195,-1.7907216548919678,-12.548164367675781,76.68704856338077,-32.3992371096907,-68.94357093997691
25,37.563026428222656,-1.2875055074691772,-15.678006172180176,76.52969711398309,-31.64726803883452,-69.09599596541285
26,32.549251556396484,2.1461474895477295,-14.74731159210205,76.89256233167836,-31.004414082797084,-69.75704065455247
27,31.57110595703125,2.1081690788269043,-15.831087112426758,77.78653017299743,-30.451389622897278,-70.94653634806997
28,38.62331008911133,-1.0293723344802856,-12.734179496765137,78.43454292954362,-29.674875277053207,-71.94899242613967
29,35.29207229614258,1.8827588558197021,-6.781739711761475,78.85604098401332,-28.651575614889598,-72.79448257110369
30,37.48556900024414,-0.16862325370311737,-18.6063289642334,79.06366927804065,-27.350791646541506,-73.5083714873109
31,39.7361946105957,-1.5415600538253784,-15.497322082519531,79.90271478945485,-26.227191112511598,-74.81028285743592
32,34.61383056640625,-1.5359872579574585,-17.18056297302246,81.39834888359844,-25.24706599677896,-76.7392740225825
33,39.15968322753906,1.1369255781173706,-7.91560173034668,82.40591142169338,-24.25758973098334,-78.14252838931728
34,39.261985778808594,-4.05416202545166,-16.275814056396484,82.95562927988256,-23.22907802715089,-79.06214358864229
35,27.853805541992188,7.300239086151123,-11.3151273727417,83.62433419439627,-22.353864386071542,-80.04712814829023
36,40.58056640625,-1.7752702236175537,-16.91546630859375,84.4320873126699,-21.60569239851293,-81.12703160505045
37,44.10702896118164,0.4244307577610016,-13.25859260559082,85.40312122825172,-20.96211690484828,-82.33425106262585
38,33.3051872253418,0.4203435182571411,-14.387638092041016,85.85962147088306,-20.282977288144465,-83.00747216543351
39,38.86881637573242,3.541100263595581,-10.978907585144043,85.81528304784291,-19.54789935990038,-83.16689154655771
40,40.60127258300781,-1.1385051012039185,-14.904779434204102,85.20323137920026,-18.847975746096644,-82.72788420189704
41,37.63979721069336,2.068358898162842,-14.98878002166748,84.00510491489585,-18.162208738319137,-81.67727991111167
42,37.2183723449707,1.8897653818130493,-6.974485397338867,82.18495986100054,-17.470025326334543,-79.98356054547797
43,36.80775451660156,-0.8765293955802917,-18.26809310913086,80.17309121677565,-16.78459463671527,-78.08292371332242
44,35.54566192626953,1.753868579864502,-22.298532485961914,77.90914292289449,-16.08535374877274,-75.9183503096803
45,44.213436126708984,3.5176315307617188,-14.006460189819336,75.72788462290444,-15.519492343735113,-73.80394714321729
46,42.44325637817383,0.5577878952026367,-16.65777015686035,73.5638785678059,-15.070034579451256,-71.67628211893951
47,37.62416076660156,-2.7263901233673096,-16.682809829711914,71.80603894474059,-14.775949204266073,-69.92277144119997
48,42.99444580078125,-0.33662694692611694,-14.431900024414062,70.40163056501662,-14.628413656923989,-68.49080978966646
49,36.886085510253906,2.0840814113616943,-7.905646800994873,69.3085211772422,-14.623001871004764,-67.33743831479296
50,41.85409927368164,-1.4542961120605469,-19.212013244628906,68.4442436571824,-14.780638808037342,-66.37441132101222
51,39.490264892578125,1.9489905834197998,-9.18276309967041,67.78286967923539,-15.10605357613271,-65.5728379985108
52,42.180301666259766,-2.2264585494995117,-17.287771224975586,67.35875227831492,-15.616717006628972,-64.96231569893475
53,28.013839721679688,0.425629585981369,-21.30055046081543,67.15916793239332,-16.32794900244102,-64.52452875329676
54,41.92972946166992,-1.1847264766693115,-14.550719261169434,67.17812911109301,-17.261086523443215,-64.24634355322773
55,41.928550720214844,-1.2460870742797852,-15.441099166870117,67.35793175736924,-18.360306047825343,-64.07471074995797
56,35.57138442993164,0.8642619848251343,-9.099834442138672,67.70396995061031,-19.658584161318867,-64.00448135938944
57,40.07959747314453,-0.04667125642299652,-10.482975959777832,68.0804916586112,-21.005614984355624,-63.92828762479769
58,36.82794189453125,1.7765581607818604,-6.501587390899658,68.49879253261193,-22.44180944162671,-63.84384373414499
59,38.20295333862305,-0.05313578620553017,-10.238870620727539,69.27028710949467,-23.86060431132529,-64.11939569881145
60,41.73844909667969,4.46127462387085,-14.915449142456055,70.41812022656603,-25.30456343954231,-64.76321007773706
61,33.355472564697266,1.3042343854904175,-19.894681930541992,71.976726877338,-26.817005600124283,-65.79460130228958
62,39.953548431396484,0.09687898308038712,-14.60344409942627,72.95438621334934,-27.771168039408828,-66.42248562602458
63,39.06190872192383,-1.0699973106384277,-14.57407283782959,73.38042801468038,-28.19567563057446,-66.6656995786541
64,39.97002029418945,1.5981125831604004,-15.18415355682373,74.22807020040086,-28.52598452729439,-67.39759277882736
65,28.55147361755371,4.782278537750244,-12.809212684631348,75.52274203608246,-28.772003996470204,-68.64012202254955
66,46.21465301513672,-0.07335351407527924,-16.862733840942383,77.30328367679564,-28.94111462217718,-70.43056318713232
67,38.29389190673828,-0.9495182633399963,-15.230219841003418,78.78041939639138,-28.565785778739983,-72.1244224923248
68,36.999019622802734,0.15584126114845276,-14.781004905700684,79.99846326645753,-27.63475760085549,-73.77251571728277
69,38.178131103515625,0.26799577474594116,-7.537153244018555,81.90649922128347,-26.71612600252199,-76.13143343249685
70,37.06268310546875,0.147795632481575,-15.984452247619629,84.56176833951386,-25.782332035789487,-79.27194316942345
71,40.11842727661133,0.06843319535255432,-20.680923461914062,86.8987286121049,-24.70559584463934,-82.08651465033611
72,40.9256706237793,-1.1318247318267822,-16.645095825195312,88.98748884723435,-23.453615343337056,-84.65958501966227
73,39.59427261352539,-1.2146223783493042,-17.371257781982422,90.89071185195608,-21.98883111684357,-87.06834638848167
74,40.49639892578125,0.6571931838989258,-11.702322006225586,93.23932189170442,-20.68745110153721,-89.86245395272252
75,40.67547607421875,-2.2225823402404785,-13.259838104248047,96.10377726767186,-19.51043389695879,-93.125730939312
76,31.2498836517334,2.8063089847564697,-17.451759338378906,97.80437642138752,-18.322702949954312,-95.17994154081786
77,40.249820709228516,-2.8836379051208496,-21.537677764892578,98.39213732746302,-17.088626332113638,-96.08671207528528
78,40.33345031738281,-1.0826199054718018,-13.788052558898926,97.8846928130805,-15.771181744901543,-95.8732456587483
79,42.1752815246582,-0.6078985929489136,-12.435443878173828,97.36957099560682,-14.680026980259951,-95.60212464199886
80,41.055641174316406,-2.8743820190429688,-18.107805252075195,96.83131822051779,-13.782427395249611,-95.26521539453445
81,35.13951110839844,4.999192237854004,-6.845271110534668,95.10625373816538,-13.025228761683511,-93.70363354453974
82,41.59050750732422,-0.6001286506652832,-15.5938138961792,92.14262561407898,-12.385715120554664,-90.87053163651493
83,40.04650115966797,-1.3783084154129028,-16.882295608520508,89.63729500943849,-11.920810321774235,-88.46599148880264
84,39.09440231323242,-0.5813121795654297,-13.729970932006836,87.51510200610461,-11.616567221378814,-86.41787689697162
85,39.84146499633789,-0.4007662236690521,-14.558485984802246,85.71238081397735,-11.463858526356535,-84.66474442326684
86,42.01448440551758,-0.5281499624252319,-17.085857391357422,84.25236653169252,-11.358336938840086,-83.2427316031341
87,39.56545639038086,-0.7618312239646912,-15.122958183288574,83.09125873078156,-11.296836811203962,-82.10917805196938
88,40.30354690551758,-0.3316044509410858,-13.510281562805176,82.13184665556388,-11.274943676854004,-81.16749185336317
89,41.24338912963867,1.870721459388733,-10.38728141784668,81.3453479437829,-11.292000741759711,-80.38942242135727
90,41.78639221191406,-0.7729214429855347,-13.911011695861816,80.70816763408523,-11.348519717868257,-79.75162767299149
91,42.493499755859375,-0.3156665861606598,-17.609987258911133,80.25803311922094,-11.474991877864683,-79.28861831713594
92,35.03752136230469,1.711983323097229,-10.902729034423828,79.9814403637441,-11.67521138654888,-78.98650407311497
93,40.16196060180664,-0.8333717584609985,-14.129657745361328,79.57909754521073,-11.950045903651212,-78.54388078485505
94,35.38465118408203,1.1453181505203247,-13.689372062683105,79.03893437906483,-12.307740464684748,-77.94746975370838
95,38.477420806884766,3.3356661796569824,-20.0144100189209,78.94273409547753,-12.71171235073725,-77.78953023015036
96,37.67988967895508,3.170854330062866,-8.726249694824219,79.28761068594129,-13.17408071839029,-78.06532402847424
97,38.046875,1.825860857963562,-15.288768768310547,80.08391044816999,-13.708716618673463,-78.7831249626297
98,40.52068328857422,-1.005182147026062,-15.373392105102539,80.39644556120606,-14.034930480310397,-79.0454453851283
99,39.3461799621582,-1.5061266422271729,-14.679411888122559,80.23459207844063,-14.162508719150194,-78.860154908645
100,37.839237213134766,-0.20072950422763824,-17.47304344177246,80.53336612209144,-14.292241293626262,-79.1407164943984
101,41.99406814575195,2.6578528881073,-10.688369750976562,81.30173091346799,-14.4280201809729,-79.89554698996115
102,40.73783493041992,0.09529638290405273,-11.878335952758789,82.56273739631166,-14.573918747810488,-81.14729131020012
103,39.88547897338867,0.7413899898529053,-12.149503707885742,83.3945250517102,-14.487468321367626,-82.0055393506558
104,40.62837219238281,-1.158371925354004,-15.56778621673584,83.82204750932567,-14.166075388851015,-82.4960385525419
105,41.41587829589844,1.515051007270813,-12.067445755004883,84.70198569626348,-13.873170032698413,-83.43764785798896
106,37.18162155151367,5.710658550262451,-12.630351066589355,86.06073775813174,-13.599965092225236,-84.85861554616042
107,37.37001037597656,3.48432993888855,-10.551563262939453,87.01739504658877,-13.241067844965729,-85.88254897218829
108,42.84996795654297,1.0949528217315674,-12.284625053405762,87.60065728028823,-12.785711373502094,-86.54016613885334
109,40.664432525634766,1.9405874013900757,-12.987635612487793,87.82802232624114,-12.220234983690435,-86.85119556115559
110,35.28866958618164,2.959322690963745,-7.737921714782715,88.42567624899006,-11.798176791484565,-87.51423437839894
111,37.99150848388672,4.65740442276001,-10.479239463806152,89.4115486662175,-11.506875051118303,-88.5491737551007
112,39.323020935058594,-0.38971146941185,-14.904596328735352,89.8940462234075,-11.26405091400072,-89.06871627292705
113,36.23648452758789,0.28984007239341736,-7.200915336608887,89.88764384727581,-11.062419656018289,-89.08844820741277
114,37.33025360107422,0.007320973090827465,-16.230297088623047,89.39214946653848,-10.895932339431534,-88.60896151659244
115,40.146766662597656,-0.47552597522735596,-13.38021469116211,88.11348302204168,-10.806907900486095,-87.3317955536638
116,38.13487243652344,0.07613033056259155,-17.66606330871582,86.01328452045053,-10.792675606013614,-85.21863533973901
117,39.40268325805664,-0.9337207674980164,-16.901748657226562,83.578021218026,-10.784407616330125,-82.76394525024553
118,40.73415756225586,-1.7412340641021729,-15.80048942565918,80.7346352156954,-10.781855891745131,-79.89408458249856
119,39.069644927978516,-1.5021897554397583,-14.941559791564941,77.76242627994932,-10.7011262330808,-76.90200152724066
120,32.893165588378906,-3.1281814575195312,-14.202868461608887,74.57222814271537,-10.53979675057721,-73.69793359281405
121,42.382572174072266,-2.832895278930664,-16.619827270507812,71.06833485987653,-10.293027559759246,-70.18575874118596
122,40.98793411254883,-0.06889382749795914,-16.25643539428711,67.72564630777455,-9.937467195325995,-66.85305786698856
123,41.026336669921875,-0.45464658737182617,-16.829561233520508,64.44388182984639,-9.462448846344463,-63.59984994399594
124,39.76896667480469,-0.3020979166030884,-16.591428756713867,61.240931401057395,-8.9195533704299,-60.43379960952565
125,43.06117630004883,0.1345394104719162,-11.60067367553711,58.02070650854386,-8.292493903304875,-57.25992535354359
126,38.60091781616211,1.7112818956375122,-10.224794387817383,55.036538227268814,-7.620050067759205,-54.328320152566036
127,41.0758056640625,0.7454306483268738,-9.956282615661621,52.19890150879405,-6.882048548726521,-51.5510358505636
128,33.21611404418945,0.9097354412078857,-13.281882286071777,49.422667251565294,-6.056349300635845,-48.844753918476265
129,41.54625701904297,-3.2769832611083984,-16.03913688659668,46.71311266066234,-5.239034698167645,-46.19845981501294
130,38.03303146362305,-2.930206298828125,-13.582467079162598,43.988951098358044,-4.405585303247875,-43.53276471706975
131,41.48612594604492,-2.386089563369751,-16.350244522094727,41.32974402372743,-3.704303467425541,-40.91833851536159
132,35.58307647705078,-1.069106101989746,-11.680140495300293,38.655715224531605,-3.114150735625973,-38.27674842383721
133,38.61293411254883,0.24255217611789703,-15.161066055297852,35.886643836794654,-2.6174225258951846,-35.52874673975091
134,40.45235061645508,0.6355511546134949,-12.739426612854004,33.08048162810591,-2.199216991941252,-32.73291732180148
135,38.85956573486328,-0.41893497109413147,-13.828404426574707,30.153043732204655,-1.8469879677455563,-29.805385287450452
136,38.75221633911133,0.4956549406051636,-19.037134170532227,27.333430898490914,-1.600051601090553,-26.97681160420245
137,42.151123046875,3.316059112548828,-14.57707691192627,24.5370547419532,-1.4509998009765928,-24.16233906156003
138,42.61454391479492,2.255971670150757,-11.679573059082031,21.964310914474694,-1.34547799489193,-21.560257377565026
139,37.358642578125,3.549790620803833,-7.261103630065918,19.53801710123106,-1.2803205286540251,-19.09250410169759
140,38.01498031616211,0.6044716238975525,-10.637696266174316,17.18538448782497,-1.253572678275741,-16.685046635681694
141,39.829124450683594,-1.4317035675048828,-14.351911544799805,15.055690934052562,-1.2407752303741075,-14.48647591586163
142,37.04121398925781,-1.203052043914795,-10.871114730834961,13.085045633300723,-1.2415442615120758,-12.430834820642788
143,40.36220169067383,1.5762816667556763,-7.457182884216309,11.427446552095043,-1.2296766019870804,-10.686209536046919
144,41.01643371582031,-0.45251455903053284,-12.666105270385742,10.033165717999438,-1.2048162220133716,-9.200261303536125
145,38.003238677978516,0.5759850740432739,-18.727638244628906,8.860374705990989,-1.166217310191738,-7.928411676135081
146,38.14960479736328,-0.1878392994403839,-16.671306610107422,7.873889785709477,-1.1127218991675312,-6.832505165021778
147,39.236263275146484,-1.1801180839538574,-16.404441833496094,7.044116409546406,-1.0427251266100244,-5.8796645748627725
148,40.47850036621094,1.1038362979888916,-13.963708877563477,6.346161376216942,-0.9541270893424928,-5.041304687953336
149,40.736106872558594,1.0294021368026733,-10.713372230529785,5.759086034721156,-0.8442698462469098,-4.292274707686167
150,40.899749755859375,2.31904935836792,-10.861113548278809,5.265278124814191,-0.7098576800304087,-3.6101037346532605
151,34.18360900878906,2.620666027069092,-9.38726806640625,4.849923409198849,-0.5468582257064944,-2.9743266396636225
152,39.72624206542969,0.9213222861289978,-14.684906959533691,4.500561246406662,-0.35038149964544885,-2.365870109867553
153,42.125701904296875,-1.3456573486328125,-21.018850326538086,4.206710771553839,-0.11453320006544077,-1.7664804493711959
154,34.73354721069336,-0.5068458318710327,-9.37116813659668,3.9595564703948436,0.16776212202092963,-1.1581759683596415
155,41.60441589355469,0.9722464680671692,-19.928979873657227,3.751683713894859,0.4052072892596021,-0.6465260003952016
156,31.877267837524414,4.582564830780029,-8.125986099243164,3.5768563193589107,0.604925656667737,-0.21618104643894798
157,38.348968505859375,1.2090445756912231,-10.753274917602539,3.4298294649509153,0.772908775267578,0.14576924212780373
158,43.41537857055664,1.7170706987380981,-22.428895950317383,3.3061923450386517,0.9141961386171208,0.4501833739620635
159,26.126691818237305,6.180474758148193,-14.298142433166504,3.202235846024726,1.0330263676168514,0.706193773018864
160,37.78603744506836,-3.0821478366851807,-16.17461585998535,3.1148412729387283,1.1329643691367615,0.9214807512698882
161,38.72819519042969,-0.005621864926069975,-20.521963119506836,3.041386788588063,1.2170082832224491,1.1025029180626993
162,40.53367614746094,1.5432848930358887,-16.244657516479492,2.9796687584422417,1.287679427296485,1.25469093840104
163,39.999637603759766,-1.7483267784118652,-20.64519691467285,2.927835641596861,1.3470979356810884,1.3826104528950938
164,37.044368743896484,-0.5384407639503479,-15.236017227172852,2.884332444546583,1.3970463636277999,1.490099046979666
165,33.0068244934082,-1.080429196357727,-11.001564979553223,2.847854071379902,1.4390231639750188,1.5803813784773053
166,42.92682647705078,1.9433903694152832,-19.124101638793945,2.817306170901786,1.4742876407331629,1.656165917332945
167,34.700252532958984,-0.08387113362550735,-16.422090530395508,2.7917723060979056,1.503897728204976,1.7197261997122162
168,38.0346565246582,1.8886725902557373,-16.20868492126465,2.7704864610241677,1.528741729014613,1.772969034086553
169,39.22690200805664,-0.2591038644313812,-11.15654182434082,2.7528100603283256,1.5495649631863622,1.8174917054871402
170,38.40972900390625,0.04827055707573891,-15.789215087890625,2.7382128119895297,1.5669921277453767,1.8546298940560246
171,38.784698486328125,0.7222079038619995,-20.17547607421875,2.7262567985576136,1.5815460376284272,1.885497745450245
172,39.499542236328125,2.555593252182007,-16.01776123046875,2.7165833396295973,1.593663310132004,1.9110212952116568
173,42.29527282714844,2.736093044281006,-10.935918807983398,2.7089022314376794,1.6037074634312158,1.9319662498330898
174,31.50113296508789,1.3638876676559448,-12.466014862060547,2.7029830407360613,1.6119798221250379,1.9489609579531764
175,35.234317779541016,0.45940446853637695,-15.982840538024902,2.6986481918037,1.6187285569742853,1.9625152608155438
176,41.698944091796875,-0.4566274583339691,-15.645429611206055,2.69576763917264,1.624156130024436,1.973035787506034
177,42.84395980834961,-3.524033308029175,-17.02132797241211,2.6942549662639528,1.6284253684669936,1.980838153825386
178,35.062992095947266,-0.28543102741241455,-13.240330696105957,2.694064792890379,1.631664349455236,1.9861564307631618
179,41.54458236694336,-0.5559870600700378,-21.209861755371094,2.695191413850695,1.6339702424188085,1.9891501666275053
180,43.03868103027344,-0.7667691707611084,-15.332839012145996,2.697668627773734,1.6354122241466214,1.989909173494356
181,36.07133102416992,-3.013204574584961,-18.941375732421875,2.701570751077148,1.636033554090505,1.9884562215696961
182,35.595733642578125,-5.149940490722656,-19.077064514160156,2.7070148474600733,1.6358528721487793,1.9847477222958105
183,36.478919982910156,-0.7985031008720398,-13.304905891418457,2.7141642398139774,1.634864757863191,1.978672420694447
184,39.42436218261719,-1.9700180292129517,-15.250771522521973,2.7232334099095126,1.6330395678051726,1.9700480577176143
185,41.96139907836914,1.362826943397522,-10.675712585449219,2.734494432849505,1.6303225462729838,1.9586159024759682
186,40.082462310791016,0.3694557249546051,-12.842998504638672,2.7482851393221694,1.626632182620659,1.9440329903122742
187,37.702659606933594,-3.107499837875366,-16.918928146362305,2.765019250521683,1.6218577659386275,1.9258618338616136
188,40.30868911743164,0.4638434052467346,-15.837077140808105,2.7851987897840287,1.6158560637264299,1.903557298430483
189,30.848953247070312,5.548734188079834,-17.70696449279785,2.809429143287087,1.6084470249176988,1.8764502479559262
190,36.51703643798828,-1.4385446310043335,-14.473661422729492,2.8384372216359455,1.5994083783481727,1.8437274709237215
191,38.2020149230957,0.9703536629676819,-12.714021682739258,2.8730932671810585,1.5884689646207668,1.8044072840228988
192,38.3319206237793,-0.13643963634967804,-12.727438926696777,2.914436961288817,1.5753006013236583,1.7573100816464409
193,40.29261779785156,1.4877203702926636,-13.3450288772583,2.9637086147824054,1.5595082375579326,1.7010229477230487
194,44.0899658203125,3.9824349880218506,-14.098849296569824,3.0223863772666415,1.5406181024106202,1.6338572682350216
195,36.71078109741211,-1.6424744129180908,-11.337967872619629,3.092230581616082,1.5180634918273002,1.5537980727977032
196,40.80774688720703,-0.428891658782959,-15.873590469360352,3.175336553961193,1.491167767490474,1.4584435855479971
197,39.39470672607422,1.6938676834106445,-9.692770004272461,3.2741974734723356,1.4591240576700355,1.3449331718683897
198,41.47349548339844,0.1795477420091629,-14.514992713928223,3.3917791677348053,1.4209710510713724,1.2098615193485207
199,39.85203170776367,-0.7267478704452515,-12.061867713928223,3.531609087576524,1.3755641574965254,1.0491764784127653
200,37.238101959228516,5.612161159515381,-6.605488300323486,3.697882130592724,1.3215411701382476,0.8580574978330646
201,41.900352478027344,2.9284942150115967,-16.977285385131836,3.89558648807389,1.2572813993757919,0.6307710081920349
202,37.9750862121582,-0.3450193405151367,-13.103102684020996,4.130653290744466,1.1808570520862844,0.3604984148004418
203,40.969459533691406,0.17194513976573944,-18.828489303588867,4.410134542684564,1.0899753978510394,0.03913153985651343
204,41.89188766479492,1.246732234954834,-10.172757148742676,4.742414681452357,0.981909987043,-0.3429706228880342
205,35.68451690673828,4.735713005065918,-15.490581512451172,5.137462111210931,0.8534188573379244,-0.797271138315553
206,39.24245834350586,-1.0772716999053955,-14.504232406616211,5.607128254853032,0.7006472748446619,-1.3373990218888743
