,pred_direction_x,pred_direction_y,label_direction_x,label_direction_y
0,0.9322236776351929,0.18052415549755096,0.9844096071154742,0.1758912317847532
1,0.9299029111862183,0.17999088764190674,0.9844672121272324,0.1755685286332219
2,0.9299200773239136,0.18063363432884216,0.9847063224276524,0.1742224399180784
3,0.9302103519439697,0.18322187662124634,0.9847479958869456,0.1739867368411869
4,0.9291132092475891,0.18663038313388824,0.9848154213598784,0.1736046826896233
5,0.9281352162361145,0.18834786117076874,0.9849108015757916,0.1730627427822975
6,0.9287599325180054,0.19112399220466614,0.9849886574208768,0.1726190741262935
7,0.9291169047355652,0.1917690485715866,0.9849686695186872,0.1727330890900375
8,0.9299755692481995,0.19336271286010742,0.9848131852875488,0.1736173668841684
9,0.931991457939148,0.192524716258049,0.9848927491165442,0.173165449029695
10,0.9324728846549988,0.19220776855945587,0.9848144300183204,0.1736103062254395
11,0.9353759288787842,0.1936354786157608,0.9849986708798224,0.1725619261742969
12,0.9374255537986755,0.19177564978599548,0.9851747648376504,0.1715537313120295
13,0.939762532711029,0.19141395390033722,0.9850682374038922,0.1721643623343375
14,0.9408069252967834,0.1890736073255539,0.985206942762876,0.1713688417765235
15,0.9423361420631409,0.18824484944343567,0.9853335813756228,0.1706391907314643
16,0.9431731104850769,0.18758007884025574,0.9852498717354818,0.1711218578826696
17,0.943649172782898,0.18627475202083588,0.9851554848369976,0.1716644130144053
18,0.9443910717964172,0.18413077294826508,0.9850415820757684,0.1723168058596348
19,0.9436905384063721,0.18532651662826538,0.9851895564179028,0.1714687666168273
20,0.9426375031471252,0.18624840676784515,0.9852595363078842,0.1710662038930337
21,0.941999077796936,0.18584801256656647,0.9851647411727164,0.1716112838658769
22,0.9412125945091248,0.18549707531929016,0.9851325449096932,0.1717960097317492
23,0.9401344060897827,0.18335644900798798,0.985040587714192,0.1723224899880429
24,0.9380902051925659,0.18137316405773163,0.9850414822787764,0.1723173763438582
25,0.9377277493476868,0.17983226478099823,0.9849660910970812,0.1727477912707891
26,0.9366450309753418,0.17754711210727692,0.985058836027974,0.1722181452786352
27,0.9341112375259399,0.17993111908435822,0.9850041752285102,0.1725305039185888
28,0.9331859946250916,0.17783136665821075,0.9850810379591556,0.1720911056775243
29,0.9318441152572632,0.17979201674461365,0.9845808859980602,0.174929925762503
30,0.930662989616394,0.1823529750108719,0.984714255036987,0.174177598809238
31,0.9285191297531128,0.18570873141288757,0.9848307786117468,0.1735175423378876
32,0.9252344369888306,0.19089962542057037,0.9849790046884496,0.1726741449173885
33,0.9244736433029175,0.1896546185016632,0.9849142819367706,0.1730429346635559
34,0.9214810132980347,0.1899133026599884,0.984649015895966,0.1745460268671436
35,0.9188977479934692,0.18998780846595764,0.9845363502038132,0.1751804073729551
36,0.9173890352249146,0.1872754693031311,0.9845446753225764,0.1751336126903186
37,0.916450560092926,0.18737603724002838,0.98443548268293,0.1757463525505627
38,0.914391040802002,0.18780457973480225,0.984412188402326,0.1758767844968262
39,0.9136463403701782,0.18855515122413635,0.9844610113061656,0.1756032950090684
40,0.912826657295227,0.18949562311172485,0.9846251844548384,0.174680411429775
41,0.9106431603431702,0.1902620494365692,0.9846617332452046,0.1744742705459738
42,0.9098264575004578,0.18967831134796143,0.9850444159768512,0.1723006052015605
43,0.9087392091751099,0.19011278450489044,0.9850241655852842,0.1724163368507017
44,0.9090042114257812,0.19081886112689972,0.9848826505945072,0.1732228753887245
45,0.9091393947601318,0.19064508378505707,0.9848722955407384,0.1732817401699227
46,0.9088578224182129,0.1906536966562271,0.9844484102254404,0.1756739240883598
47,0.9106163382530212,0.19164110720157623,0.9846388350870756,0.174603449102149
48,0.9110836386680603,0.19208627939224243,0.9845580167914378,0.1750585946810689
49,0.9087921380996704,0.19257114827632904,0.9847284766563174,0.1740971776397556
50,0.9403376579284668,0.07151973247528076,0.9848398100832662,0.1734662747485982
51,0.9377603530883789,0.07046109437942505,0.984866603750385,0.1733140871861895
52,0.9380342364311218,0.07083967328071594,0.9846654191807818,0.1744534673474141
53,0.9384127855300903,0.07329961657524109,0.9846657623313272,0.1744515304961983
54,0.9379518628120422,0.07633650302886963,0.984755233870085,0.1739457655865019
55,0.9372172355651855,0.07774411141872406,0.9848649151020736,0.1733236827470073
56,0.9380007982254028,0.0801839828491211,0.9848679180907636,0.1733066182105145
57,0.9386083483695984,0.08048586547374725,0.9849458906253044,0.1728629299194191
58,0.9394433498382568,0.08198943734169006,0.9849909130332438,0.172606202791026
59,0.9410942792892456,0.08072109520435333,0.9849175849402972,0.1730241337946029
60,0.9413483738899231,0.08005349338054657,0.985040915542699,0.1723206160237401
61,0.9440286755561829,0.08118267357349396,0.9850069369037366,0.1725147363314748
62,0.9459413290023804,0.07906949520111084,0.9853610539479164,0.1704804779517327
63,0.9486373066902161,0.0783846378326416,0.9853572632594352,0.1705023863231134
64,0.9499936699867249,0.07607924938201904,0.9853624741064466,0.1704722693660831
65,0.9517531991004944,0.07516732811927795,0.9858984589478172,0.1673446403214617
66,0.9525816440582275,0.07461249828338623,0.9859174921048164,0.1672324692209894
67,0.9529311060905457,0.07316736876964569,0.98593874136265,0.1671071461076202
68,0.9538928270339966,0.07121454179286957,0.9858138498199354,0.1678423471689963
69,0.9537427425384521,0.0723094642162323,0.9860037181306934,0.1667233271994296
70,0.9530091285705566,0.07362623512744904,0.985888204132648,0.1674050445837952
71,0.9526846408843994,0.07357901334762573,0.98556172370032,0.1693165342689654
72,0.9522636532783508,0.07369723916053772,0.9856470788869416,0.1688189440840067
73,0.9513090252876282,0.07181623578071594,0.9857593191637828,0.1681623164735658
74,0.9498483538627625,0.06988005340099335,0.98573761341019,0.1682895050452721
75,0.9493387937545776,0.06851615011692047,0.9857157113890525,0.1684177434855787
76,0.9483276605606079,0.06600315868854523,0.985887352752066,0.1674100584896963
77,0.9460858106613159,0.06837214529514313,0.985804981044241,0.1678944291760855
78,0.9454039931297302,0.06602627038955688,0.9856251540656944,0.1689469019336427
79,0.9441842436790466,0.06771212816238403,0.9856737058535844,0.1686634091581864
80,0.9431954026222229,0.07013945281505585,0.9859724064627652,0.1669083991116799
81,0.9413831233978271,0.07321713864803314,0.9860731908163832,0.1663119429060852
82,0.9383295774459839,0.07811839878559113,0.9859936813090664,0.1667826742158653
83,0.9376717805862427,0.07694830000400543,0.9862679025921364,0.1651533357716653
84,0.9351470470428467,0.07688228785991669,0.9862249060526316,0.1654098989827327
85,0.9325363636016846,0.07684434950351715,0.9862782344747572,0.1650916236559434
86,0.9313644766807556,0.07304906845092773,0.9862476243632652,0.1652743883298787
87,0.9303117990493774,0.07314498722553253,0.985942323417935,0.1670860104654012
88,0.9285692572593689,0.07361745834350586,0.985779268895002,0.1680453302440614
89,0.9281942844390869,0.07459884881973267,0.9858541484059168,0.1676054834152049
90,0.9277195930480957,0.07583712041378021,0.9857579720130224,0.168170213214984
91,0.9258854985237122,0.07700267434120178,0.9858052820377264,0.1678926618602444
92,0.9251573085784912,0.07650475203990936,0.9853996233530908,0.1702574001198978
93,0.9240888357162476,0.0769270807504654,0.985196790846318,0.1714271953516023
94,0.9244886636734009,0.07753457129001617,0.9833387247190644,0.1817827067349478
95,0.9248733520507812,0.07751934230327606,0.980985973781858,0.1940786419038932
96,0.9246962070465088,0.07792173326015472,0.9785821169941404,0.2058568441885433
97,0.9261564016342163,0.07931040227413177,0.9763740762880148,0.2160871656362905
98,0.9268253445625305,0.08021087944507599,0.9744925637506614,0.2244197923416362
99,0.9249433875083923,0.0810263454914093,0.9724273058177372,0.2332062068214676
100,0.9340978860855103,0.052623435854911804,0.9709502264465912,0.2392815449701739
101,0.9308438301086426,0.05185237526893616,0.9743122519242504,0.225201322709917
102,0.9305406808853149,0.05220372974872589,0.976788620901375,0.2142054856384168
103,0.9304580688476562,0.054333582520484924,0.9763168707067502,0.2163454829049565
104,0.929744303226471,0.05709660053253174,0.9778336774615096,0.2093831397751506
105,0.9284329414367676,0.0583481639623642,0.9785642768994008,0.2059416324504414
106,0.9291511178016663,0.0606934130191803,0.9783374722200624,0.2070164014035089
107,0.9290419816970825,0.06127844750881195,0.9769588535654788,0.2134277358733519
108,0.9289769530296326,0.06285625696182251,0.9758840594092778,0.2182894926258912
109,0.9302954077720642,0.0620221346616745,0.978254451557456,0.2074083605065648
110,0.9301225543022156,0.06175161898136139,0.979812430504667,0.1999189861632381
111,0.9319596886634827,0.06298814713954926,0.9795912349821494,0.2010000307118068
112,0.9331569075584412,0.06131404638290405,0.979086111431406,0.2034462739942123
113,0.9348095655441284,0.06087435781955719,0.9800395256306156,0.1988027369070105
114,0.9355311989784241,0.0585431307554245,0.9785702264026128,0.2059133604172863
115,0.9369564056396484,0.05764663219451904,0.9719834115089332,0.2350494580964945
116,0.9370930790901184,0.05685049295425415,0.970950880245553,0.2392788919867061
117,0.9374174475669861,0.05514298379421234,0.9720813673770018,0.2346440180325477
118,0.9376744031906128,0.05311162769794464,0.9778139266368148,0.2094753562476834
119,0.9376110434532166,0.05349460244178772,0.9820368707521308,0.1886891212639533
120,0.9366961121559143,0.05507262051105499,0.9866584654923006,0.1628037851905738
121,0.9358474612236023,0.05500023066997528,0.9896321071360064,0.1436255288085933
122,0.9349402189254761,0.055271923542022705,0.9921612737371404,0.1249640224076326
123,0.9339167475700378,0.05293057858943939,0.993263937430632,0.115873856412039
124,0.9324730038642883,0.050750166177749634,0.994540973192664,0.1043467902764082
125,0.9313580393791199,0.049362197518348694,0.9957559269816032,0.0920333302722872
126,0.9303572773933411,0.046940311789512634,0.996128341677616,0.0879109032293659
127,0.9283275604248047,0.04959659278392792,0.9978352117169816,0.0657638978294812
128,0.9273048639297485,0.04763643443584442,0.9979899937594912,0.063371699960871
129,0.9256896376609802,0.049310147762298584,0.9972052296004716,0.0747109768204825
130,0.9239622354507446,0.05220770835876465,0.9983201616861596,0.0579383704544775
131,0.9220821857452393,0.05570398271083832,0.9993606738695806,0.0357525316996961
132,0.9192396402359009,0.06098960340023041,0.9994345699820228,0.0336235085148632
133,0.9185911417007446,0.06021985411643982,0.9995983657800545,0.0283391448326278
134,0.9156011343002319,0.06067602336406708,0.999392403085404,0.0348543348119189
135,0.9128953814506531,0.06080213189125061,0.998336966470132,0.05764808218158
136,0.9112727046012878,0.05806514620780945,0.9977301719069088,0.0673387263512634
137,0.9100337624549866,0.05789609253406525,0.997259361945274,0.0739848971919612
138,0.9081392288208008,0.05817297101020813,0.9969695260155114,0.0777930857879197
139,0.9073288440704346,0.05917125940322876,0.9965672232412414,0.0827874964064123
140,0.906227171421051,0.060557663440704346,0.998475225383619,0.0552016693147164
141,0.9040392637252808,0.06161269545555115,0.9992559017645984,0.0385699726292258
142,0.9034408330917358,0.0608009397983551,0.9992087276129732,0.0397733410975632
143,0.9020833969116211,0.06110990047454834,0.9978789289282268,0.0650971827428408
144,0.9021685123443604,0.06162115931510925,0.9968926552535804,0.0787720375607093
145,0.9024196267127991,0.06124357879161835,0.9961684406351036,0.0874553479361094
146,0.9021775722503662,0.0613069087266922,0.9965762766449624,0.0826784423442024
147,0.9033510684967041,0.06274546682834625,0.9977838690702244,0.0665383394987698
