,pred_direction_x,pred_direction_y,label_direction_x,label_direction_y
0,-0.5812491178512573,-0.7117926478385925,-0.6937876650677155,-0.7201796135686481
1,-0.5817668437957764,-0.7110487222671509,-0.6915529484534853,-0.7223257710239135
2,-0.5834603905677795,-0.7103561162948608,-0.6899347161153856,-0.723871596002207
3,-0.5834348201751709,-0.7118772864341736,-0.7298426454887424,-0.6836151789025707
4,-0.5817252993583679,-0.7131637930870056,-0.7337953427786449,-0.679370587320625
5,-0.5808252692222595,-0.7152194976806641,-0.7345184966280691,-0.6785886663592615
6,-0.5790832042694092,-0.7168402671813965,-0.7304982317869024,-0.6829145871602165
7,-0.577524721622467,-0.7164275646209717,-0.7296961154721052,-0.6837715839846813
8,-0.5771109461784363,-0.7175257205963135,-0.7030592193369901,-0.7111313058115653
9,-0.5784536600112915,-0.7166811227798462,-0.6909587816091123,-0.7228941569256534
10,-0.5787659883499146,-0.7155881524085999,-0.7043291237214152,-0.7098735700657008
11,-0.5805746912956238,-0.7164920568466187,-0.6933926704047167,-0.7205599243845136
12,-0.5830391645431519,-0.7145024538040161,-0.6909092771156582,-0.7229414712101655
13,-0.5823878049850464,-0.7133887410163879,-0.6947565937284629,-0.7192449342684476
14,-0.5812188982963562,-0.7114364504814148,-0.7139735340412435,-0.700172687762567
15,-0.5818145871162415,-0.7102264165878296,-0.7007792024623672,-0.7133782372600166
16,-0.5808089971542358,-0.7094494104385376,-0.6919485808812463,-0.7219467857234557
17,-0.5805578231811523,-0.7085072994232178,-0.6658304532693755,-0.7461030810143449
18,-0.5798603892326355,-0.7071956992149353,-0.6685095037438233,-0.7437035991604364
19,-0.5787935853004456,-0.7089667916297913,-0.6567839482371244,-0.7540788057876009
20,-0.5773281455039978,-0.7092468738555908,-0.6642107887976899,-0.747545335110019
21,-0.578071653842926,-0.7083137631416321,-0.6557370882473245,-0.7549893185316734
22,-0.5780723690986633,-0.7079815864562988,-0.6437048924035,-0.7652738147198024
23,-0.5783350467681885,-0.7076195478439331,-0.6406996060036384,-0.7677916480835035
24,-0.5773434042930603,-0.707216203212738,-0.6236716977894914,-0.7816863906813099
25,-0.5791308879852295,-0.7073743939399719,-0.630209589998121,-0.776425059277713
26,-0.579200804233551,-0.7064393162727356,-0.6363709105450731,-0.7713832148887053
27,-0.5790865421295166,-0.7074137926101685,-0.6210073566126001,-0.7838047352708651
28,-0.5787466764450073,-0.706754744052887,-0.6372707847903215,-0.7706399592888548
29,-0.5780540704727173,-0.7077155113220215,-0.6704030111090037,-0.7419971716226289
30,-0.576921284198761,-0.7079264521598816,-0.6301086169560066,-0.776507006303091
31,-0.5753989219665527,-0.7096041440963745,-0.6811556032596082,-0.7321386782215779
32,-0.5724813938140869,-0.712676465511322,-0.690498419852737,-0.7233339008928541
33,-0.5723315477371216,-0.7118426561355591,-0.6973467338252838,-0.7167339344716481
34,-0.570123553276062,-0.7119181156158447,-0.7044848364707046,-0.7097190396085232
35,-0.5681949853897095,-0.7105096578598022,-0.7130277909782673,-0.7011357709407304
36,-0.5671122670173645,-0.7088396549224854,-0.7264981969241314,-0.6871683708276932
37,-0.5666999220848083,-0.7088188529014587,-0.7326620021882404,-0.6805926759446642
38,-0.5656927824020386,-0.7090760469436646,-0.7282483461283253,-0.6853133198481982
39,-0.5647633671760559,-0.7089616060256958,-0.7455565436902547,-0.6664423757239941
40,-0.5640562772750854,-0.7087036371231079,-0.7486195220154442,-0.6629998576601415
41,-0.5628243088722229,-0.7087575197219849,-0.758183857115772,-0.6520408260293605
42,-0.5623999834060669,-0.7084913849830627,-0.7694901505414093,-0.6386586789669104
43,-0.562070369720459,-0.7089219093322754,-0.7708300187138865,-0.63704087957489
44,-0.5620293617248535,-0.7085762619972229,-0.7688099865759856,-0.6394772900901429
45,-0.5627079010009766,-0.7080605030059814,-0.767486184682668,-0.6410654852050931
46,-0.5630363821983337,-0.7070900201797485,-0.7755240374001174,-0.6313180398298636
47,-0.5639498233795166,-0.7060092091560364,-0.7553612151940271,-0.6553086559634343
48,-0.5641677379608154,-0.7053921222686768,-0.7441367580873988,-0.6680273087705144
49,-0.5623527765274048,-0.7053393721580505,-0.7201458474187246,-0.6938227139879228
50,-0.3026871681213379,-0.9173591136932373,-0.715843117919642,-0.6982611478000803
51,-0.3038083612918854,-0.9186840057373047,-0.7189221985774251,-0.6950905497793805
