,pred_direction_x,pred_direction_y,label_direction_x,label_direction_y
0,-0.6936387419700623,-0.6971470713615417,-0.9334939511966532,-0.3585931442167577
1,-0.7035568952560425,-0.6838850378990173,-0.9369423343185228,-0.3494839941424461
2,-0.7166567444801331,-0.6709560751914978,-0.9297652751703714,-0.3681528664663138
3,-0.7358711957931519,-0.6541790962219238,-0.928358835937253,-0.3716851782587362
4,-0.7582670450210571,-0.6312923431396484,-0.9441942384327794,-0.3293891924613553
5,-0.7779073715209961,-0.6021336913108826,-0.9441552261176815,-0.3295009999903937
6,-0.7922558784484863,-0.5719351768493652,-0.94138971137506,-0.3373209322250563
7,-0.8015585541725159,-0.550369381904602,-0.9335350398787484,-0.3584861633572262
8,-0.810047447681427,-0.5361068248748779,-0.9365984422435796,-0.350404563307757
9,-0.8149994015693665,-0.5248280167579651,-0.9362995113388342,-0.3512025413727245
10,-0.8199931979179382,-0.5156612992286682,-0.9384898254947484,-0.3453068887856668
11,-0.8253234624862671,-0.5046807527542114,-0.9297349955776614,-0.3682293279984716
12,-0.8315833806991577,-0.49205493927001953,-0.9311545130223496,-0.3646248385369692
13,-0.8399150371551514,-0.4777369499206543,-0.9323155838414976,-0.361645755023182
14,-0.8344585299491882,-0.4762836992740631,-0.9256481440154924,-0.3783854033662958
15,-0.8290585875511169,-0.4806593656539917,-0.9362354096068034,-0.3513733880053824
16,-0.826187014579773,-0.4647088050842285,-0.9233336653462454,-0.3839986229640255
17,-0.8193444609642029,-0.4694434404373169,-0.9017547038554706,-0.4322481394691392
18,-0.8104849457740784,-0.4730605185031891,-0.8821661478207176,-0.4709383055551501
19,-0.8208121061325073,-0.48475542664527893,-0.8698030606867185,-0.4933990632540931
20,-0.817298948764801,-0.5039643049240112,-0.8597102098045155,-0.5107821014462781
21,-0.8184466361999512,-0.5160158276557922,-0.85164846005714,-0.5241134423789395
22,-0.8149387240409851,-0.5308713316917419,-0.8415581492648988,-0.5401665311788932
23,-0.815949022769928,-0.5438897609710693,-0.8371920297231621,-0.5469090467052197
24,-0.8186947107315063,-0.5536604523658752,-0.8481962677479635,-0.5296820663175459
25,-0.8286221623420715,-0.5595564246177673,-0.8453727076430572,-0.5341769230996846
26,-0.8372336030006409,-0.5512827038764954,-0.8511831290989886,-0.5248688224092324
27,-0.8436823487281799,-0.5443291068077087,-0.8514406884426742,-0.5244509072012985
28,-0.8508194088935852,-0.5371054410934448,-0.852454406101173,-0.5228015737530793
29,-0.8566324710845947,-0.5267957448959351,-0.8543009533095681,-0.5197786848018713
30,-0.8603085875511169,-0.511725664138794,-0.8570847910619087,-0.5151753691029534
31,-0.8658466339111328,-0.5083707571029663,-0.859012058415315,-0.5119553530309879
32,-0.870494544506073,-0.4970903992652893,-0.8608962029513216,-0.5087806283104702
33,-0.8749314546585083,-0.4884140193462372,-0.8698901858829909,-0.4932454404294635
34,-0.8807231783866882,-0.48893487453460693,-0.8460222083328993,-0.5331476559148735
35,-0.8827826380729675,-0.48306721448898315,-0.8634550400206706,-0.5044258061032386
36,-0.8909977674484253,-0.4730188250541687,-0.8650235812445257,-0.5017312068138632
37,-0.9004947543144226,-0.4649325907230377,-0.8749937770618886,-0.4841341653952652
38,-0.8942945599555969,-0.45707181096076965,-0.8785598816346257,-0.4776322166501673
39,-0.8820037841796875,-0.45416978001594543,-0.8752923579337129,-0.4835941357614266
40,-0.8674115538597107,-0.48374536633491516,-0.8731273157806888,-0.4874922465410186
41,-0.8497161269187927,-0.5042768716812134,-0.8715438264263744,-0.4903176099408156
42,-0.8684796094894409,-0.4771750867366791,-0.8677395224088473,-0.4970192362974149
43,-0.8787031173706055,-0.45893219113349915,-0.869940381461238,-0.4931569047504817
44,-0.8893938660621643,-0.45925235748291016,-0.8694671890541184,-0.4939906954167557
45,-0.8904743790626526,-0.47525686025619507,-0.8664989186511328,-0.4991789498530738
46,-0.8530856370925903,-0.5169124603271484,-0.8679005043427018,-0.4967380744030839
47,-0.8160737752914429,-0.5699666738510132,-0.8567591353163885,-0.5157167672782361
48,-0.8102787137031555,-0.5820545554161072,-0.847382548095682,-0.5309828784272326
49,-0.7991527318954468,-0.5986775755882263,-0.845812801711317,-0.5334798069854682
50,-0.7896512746810913,-0.6139530539512634,-0.84379071588592,-0.5366723654006479
51,-0.8029141426086426,-0.5978385210037231,-0.8480475576041463,-0.5299201260960393
52,-0.7921793460845947,-0.6194245219230652,-0.8474705716669066,-0.5308423778849672
53,-0.804628849029541,-0.6102121472358704,-0.8501313079873727,-0.5265707542008755
54,-0.8161186575889587,-0.5962085127830505,-0.8485156829905982,-0.5291702332132815
55,-0.8173183798789978,-0.5941036343574524,-0.8509021872344149,-0.5253241549364436
56,-0.8006985783576965,-0.6149070858955383,-0.8565544784882848,-0.5160566106365294
57,-0.7913468480110168,-0.6307357549667358,-0.8641360704217346,-0.5032582356962307
58,-0.7957326173782349,-0.6269951462745667,-0.8606620957085985,-0.5091765479776963
59,-0.7929726243019104,-0.6184142231941223,-0.8705762624653924,-0.4920335062084575
60,-0.800571620464325,-0.6002219915390015,-0.8761573446143985,-0.4820252145668793
61,-0.7913535237312317,-0.613093912601471,-0.8844752722215109,-0.4665870688614121
62,-0.8042720556259155,-0.6140837073326111,-0.8876593278095298,-0.4605007250295418
63,-0.8106863498687744,-0.6038357615470886,-0.8876162090018691,-0.4605838311503675
64,-0.8143306970596313,-0.5974444150924683,-0.8749220010994059,-0.4842638660815105
65,-0.7984492778778076,-0.6026339530944824,-0.864258504489819,-0.5030479474334643
66,-0.7728815078735352,-0.6179889440536499,-0.826105254666477,-0.5635158455735164
67,-0.7759271860122681,-0.6234261393547058,-0.8026555023626047,-0.5964429096963385
68,-0.7718287110328674,-0.6363126039505005,-0.7878904086188547,-0.6158154788623084
69,-0.7641107439994812,-0.6495464444160461,-0.7832549636854724,-0.6217006207669968
70,-0.7594312429428101,-0.6575830578804016,-0.7906415481761266,-0.6122793008894369
71,-0.7565865516662598,-0.6646067500114441,-0.8027531476037714,-0.596311482374973
72,-0.7414681315422058,-0.6692318320274353,-0.8071452161952377,-0.5903529452566008
73,-0.7428125739097595,-0.6843159794807434,-0.8061147609181278,-0.5917592350186938
74,-0.7406368851661682,-0.6930404305458069,-0.8081097044511024,-0.5890320072559316
75,-0.7374502420425415,-0.6986693143844604,-0.8064438718542841,-0.5913106472478498
76,-0.7468704581260681,-0.6998062133789062,-0.8079921272342534,-0.5891932809591993
77,-0.7316685318946838,-0.7125504016876221,-0.8044754152101131,-0.593985947916713
78,-0.7159217596054077,-0.7253706455230713,-0.7873019382186149,-0.6165676427426371
79,-0.7145532369613647,-0.7256947159767151,-0.7811118093884151,-0.6243911764542772
80,-0.7210515141487122,-0.7180319428443909,-0.7929589509293999,-0.6092750627926153
81,-0.7235659956932068,-0.6994194388389587,-0.7978667475077852,-0.6028338520864169
82,-0.7091371417045593,-0.7023352384567261,-0.820102343088165,-0.5722168704794552
83,-0.7198830246925354,-0.7039532661437988,-0.8109857608312271,-0.585065890074781
84,-0.7298160791397095,-0.6917178630828857,-0.7836999852732973,-0.6211395439694961
85,-0.7470119595527649,-0.6758520603179932,-0.7727145306694232,-0.6347536956114025
86,-0.7317980527877808,-0.6856566071510315,-0.761463258689414,-0.6482080728177477
87,-0.7082356214523315,-0.7086605429649353,-0.7657577741432982,-0.643129093836612
88,-0.697923481464386,-0.7224047183990479,-0.7599593559379528,-0.6499705972752706
89,-0.6962151527404785,-0.7270016074180603,-0.7365234563700108,-0.6764120033062488
90,-0.6972740292549133,-0.7257390022277832,-0.7378025115030242,-0.6750166324023652
91,-0.7062550187110901,-0.7158875465393066,-0.7416312346028668,-0.6708078054565462
92,-0.7336820960044861,-0.691809892654419,-0.7434891392778795,-0.6687480091752332
93,-0.7464421987533569,-0.6797346472740173,-0.7521728055336402,-0.6589659100557879
94,-0.7324116826057434,-0.6963076591491699,-0.7611292790121407,-0.6486002009176831
95,-0.7345585823059082,-0.6971490979194641,-0.7670893921762238,-0.6415402282091993
96,-0.7425932288169861,-0.6894688010215759,-0.7569573342374499,-0.6534643021192004
97,-0.7614124417304993,-0.6809794306755066,-0.7558502126959039,-0.6547445730722453
98,-0.7499915361404419,-0.6890130043029785,-0.7578013776169364,-0.6524853041118039
99,-0.7396368384361267,-0.6983521580696106,-0.7450087660777029,-0.6670546742714412
100,-0.7259244918823242,-0.7041365504264832,-0.7387233235091781,-0.6740087917108754
101,-0.7494776248931885,-0.6824231743812561,-0.7544136481836224,-0.656399304870349
102,-0.7546200156211853,-0.6630160808563232,-0.7719634550859051,-0.6356669127867454
103,-0.748145341873169,-0.6668506860733032,-0.7726533680559461,-0.6348281443286858
104,-0.7540835738182068,-0.6691697835922241,-0.7636305433971506,-0.6456534621536327
105,-0.7510544657707214,-0.6657747626304626,-0.7392900289964309,-0.673387149436679
106,-0.7383852005004883,-0.6733810901641846,-0.71101788696138,-0.7031739218863099
107,-0.7421490550041199,-0.6688641309738159,-0.721256051320167,-0.6926685415363113
108,-0.7400007843971252,-0.677108108997345,-0.7117882229556892,-0.702394138402067
109,-0.7377852201461792,-0.6850000619888306,-0.706109576166673,-0.7081025818663008
110,-0.7354559302330017,-0.6886506676673889,-0.7134840801306161,-0.7006714404056786
111,-0.7312563061714172,-0.6916738152503967,-0.72713008149197,-0.686499704726434
112,-0.7310484051704407,-0.692861020565033,-0.7504545773699822,-0.6609220281579676
113,-0.7270676493644714,-0.6938624382019043,-0.7612655659511952,-0.6484402347919248
114,-0.7230944633483887,-0.6966986060142517,-0.7696388843970422,-0.638479433986778
115,-0.7193222641944885,-0.6976506114006042,-0.7623307446420905,-0.6471876356771936
116,-0.7274585366249084,-0.7028900980949402,-0.7491069830145244,-0.6624490380390609
117,-0.7376562356948853,-0.6993933320045471,-0.7498576364860032,-0.6615992178075977
118,-0.7250764966011047,-0.7107532620429993,-0.7523400954379951,-0.658774909051907
119,-0.7131651639938354,-0.721653938293457,-0.7342837046561248,-0.6788427218999088
120,-0.7022162079811096,-0.7282809615135193,-0.7223881438957725,-0.6914877942225883
121,-0.6882510185241699,-0.7269291877746582,-0.7280380564304119,-0.685536715566007
122,-0.6979379653930664,-0.716930627822876,-0.7413593891138186,-0.6711082298502871
123,-0.6816340684890747,-0.7189550399780273,-0.7437763330785274,-0.6684285798439946
124,-0.6621405482292175,-0.7325164675712585,-0.7076357067319021,-0.7065774597013702
125,-0.6335498690605164,-0.7579379677772522,-0.7004724626856368,-0.7136794301499233
126,-0.6075431108474731,-0.7794874310493469,-0.689023235900506,-0.7247392499300668
127,-0.5932466387748718,-0.794337272644043,-0.6829955955077477,-0.7304224917929465
128,-0.6228150725364685,-0.7714756727218628,-0.6882678683470346,-0.7254566433640464
129,-0.6289198398590088,-0.7752036452293396,-0.6901708026991566,-0.723646504241955
130,-0.6318975687026978,-0.7744658589363098,-0.7041085980400731,-0.7100923053843372
131,-0.6399236917495728,-0.7730128765106201,-0.7060819062337561,-0.7081301728420456
132,-0.6499452590942383,-0.7698575854301453,-0.7212700804880053,-0.6926539330667417
133,-0.6478329300880432,-0.76446133852005,-0.7295283659075407,-0.6839505562072988
134,-0.6551105380058289,-0.7606539130210876,-0.7192073888144137,-0.6947954604592296
135,-0.6630041599273682,-0.7567965388298035,-0.7147217377778861,-0.6994089201230984
136,-0.6224299073219299,-0.7813565135002136,-0.7100463223425554,-0.7041549688298819
137,-0.6472517251968384,-0.77852463722229,-0.7112088441738851,-0.7029807820764707
138,-0.6425116658210754,-0.7783897519111633,-0.711880849036118,-0.7023002611245533
139,-0.6429332494735718,-0.7779984474182129,-0.6950987445097492,-0.7189142754049126
140,-0.6481544971466064,-0.7771270871162415,-0.6832609595086837,-0.7301742677000285
141,-0.6480057239532471,-0.7732102274894714,-0.6930077185035198,-0.7209301645059292
142,-0.6662885546684265,-0.7576717734336853,-0.7059608119338775,-0.7082508962321618
143,-0.6641387343406677,-0.7432765960693359,-0.7211565922259559,-0.6927720905817774
144,-0.6543681621551514,-0.7400268912315369,-0.7066460101535894,-0.7075672521633638
145,-0.6369901895523071,-0.7520612478256226,-0.6642535113530538,-0.7475073729771088
146,-0.6172010898590088,-0.7668689489364624,-0.6466787478607587,-0.7627624774890551
147,-0.5991621613502502,-0.785698652267456,-0.6247651545964912,-0.7808127186477065
148,-0.5840104818344116,-0.8056726455688477,-0.6116678355001893,-0.7911146939695365
149,-0.5754384994506836,-0.8180732727050781,-0.6013169775099256,-0.7990105709928547
150,-0.5680853724479675,-0.8259680271148682,-0.608825278782171,-0.7933043425544901
151,-0.5981436967849731,-0.8023421168327332,-0.5934085668988509,-0.8049014055963948
152,-0.6056106686592102,-0.7970941662788391,-0.607077859840167,-0.7946423548313307
153,-0.5979217290878296,-0.7961742281913757,-0.5795212376924712,-0.8149571369485552
154,-0.5997667908668518,-0.8008677363395691,-0.6096736275295089,-0.7926525518125893
155,-0.5870969891548157,-0.8063690662384033,-0.5626376069546463,-0.826703648982118
156,-0.5952239036560059,-0.8021887540817261,-0.5919641000404507,-0.8059643318803253
157,-0.5682054758071899,-0.8152307868003845,-0.5938038973910522,-0.8046098007377219
158,-0.5794310569763184,-0.8201159238815308,-0.5968155289290695,-0.8023784795401202
159,-0.5754838585853577,-0.8247672915458679,-0.6064391192517868,-0.7951299231201887
160,-0.5677655339241028,-0.8276055455207825,-0.6046114153046743,-0.7965205813306261
161,-0.5573917031288147,-0.822455108165741,-0.6060811842754281,-0.7954027898287097
162,-0.5447068214416504,-0.8255564570426941,-0.6052196585142603,-0.7960585185448882
163,-0.5383960008621216,-0.837291955947876,-0.5589078955189888,-0.8292297415834379
164,-0.5182167291641235,-0.8512576818466187,-0.5291570937999144,-0.8485238771426699
165,-0.501423716545105,-0.8683373332023621,-0.4919968575707171,-0.870596974575802
166,-0.4875953793525696,-0.8765649795532227,-0.4716282071269327,-0.8817975018348799
167,-0.4729645252227783,-0.8827624917030334,-0.4499836882427945,-0.8930367743354198
168,-0.4598325788974762,-0.889004647731781,-0.4580603702670648,-0.8889210860311502
169,-0.4473685622215271,-0.8948950171470642,-0.4669519091523829,-0.8842827118851441
170,-0.48075929284095764,-0.8706194758415222,-0.4813323537686247,-0.8765381709974503
171,-0.4917294383049011,-0.8697566390037537,-0.4762896961441302,-0.8792884198867469
172,-0.4767410159111023,-0.8799516558647156,-0.4823054141777752,-0.8760031321033075
173,-0.4806579351425171,-0.8810321688652039,-0.4789662835828225,-0.8778332980645353
174,-0.49207133054733276,-0.8713086843490601,-0.472395134755493,-0.8813868825092303
175,-0.478838711977005,-0.8720436692237854,-0.5050973170028938,-0.8630623965603403
176,-0.4783119261264801,-0.8683919906616211,-0.5138961989916129,-0.8578523746321232
177,-0.5074893832206726,-0.8583613038063049,-0.5214440653458556,-0.8532854661340407
178,-0.507514238357544,-0.856731116771698,-0.528639895201134,-0.8488461940786058
179,-0.5040320158004761,-0.8640750050544739,-0.519017924297277,-0.8547633557062131
180,-0.5062020421028137,-0.8560361266136169,-0.5069842781658918,-0.8619553014470123
181,-0.49046242237091064,-0.8618693947792053,-0.4830773108660112,-0.875577701706972
182,-0.4635913670063019,-0.8874251246452332,-0.4631262451298752,-0.8862923225843168
183,-0.45578137040138245,-0.9002619981765747,-0.4560662865953058,-0.889945808592393
184,-0.43749839067459106,-0.909965991973877,-0.4449156705714874,-0.8955724683574879
185,-0.432630330324173,-0.9115630388259888,-0.4282502309782736,-0.9036601903741556
186,-0.4328661262989044,-0.9091319441795349,-0.422944705724131,-0.90615549212038
187,-0.4301854968070984,-0.907927930355072,-0.4300779619697824,-0.902791751528512
188,-0.43592846393585205,-0.9005669951438904,-0.4442781837902233,-0.8958888856370865
189,-0.4431482255458832,-0.8937840461730957,-0.4179278992805126,-0.9084801984649844
190,-0.48594778776168823,-0.8697253465652466,-0.4250939717149817,-0.9051492226211004
191,-0.5007712244987488,-0.8731850385665894,-0.4176690015271638,-0.9085992544369064
192,-0.49194419384002686,-0.8889943361282349,-0.4153769965086545,-0.9096493559451626
193,-0.49734431505203247,-0.8872485160827637,-0.4122673384690507,-0.9110629185910516
194,-0.466104120016098,-0.8964090943336487,-0.3945519023118623,-0.9188736563761584
195,-0.46281516551971436,-0.9066923260688782,-0.4165316614090899,-0.9091212103145452
196,-0.48141923546791077,-0.8980615735054016,-0.4429945186951233,-0.8965243200304586
197,-0.48423048853874207,-0.8913862109184265,-0.4371813224921023,-0.8993733881231178
198,-0.47403213381767273,-0.8943182229995728,-0.4375409745276359,-0.899198473980804
199,-0.46285775303840637,-0.8960695266723633,-0.448394473059635,-0.8938357771590776
200,-0.4684629440307617,-0.8920267224311829,-0.4457109526617999,-0.8951769359614393
201,-0.4592307209968567,-0.8986560106277466,-0.4093863761866708,-0.9123611099738664
202,-0.4416501522064209,-0.9076594114303589,-0.398491000759766,-0.9171722424460304
203,-0.4191169738769531,-0.9212298393249512,-0.3778587311435805,-0.92586326166371
204,-0.39501574635505676,-0.9286020994186401,-0.3410142118602116,-0.9400581403877948
205,-0.3883625268936157,-0.9303380250930786,-0.3117398283208417,-0.9501675007273676
206,-0.3814171552658081,-0.9253360033035278,-0.3049229745842554,-0.952377015456951
207,-0.37637466192245483,-0.9275110363960266,-0.3144032271110622,-0.9492895294809428
208,-0.37195345759391785,-0.9287142753601074,-0.3145313747828326,-0.9492470775710724
209,-0.36545059084892273,-0.9293343424797058,-0.3148537656441063,-0.9491401931536384
210,-0.35860446095466614,-0.9333919286727905,-0.3097371146329372,-0.9508222335530772
211,-0.3822987973690033,-0.9198062419891357,-0.2937631102051947,-0.9558782532742184
212,-0.35889390110969543,-0.9400816559791565,-0.3001820218674536,-0.9538819391033504
213,-0.3625871241092682,-0.9334404468536377,-0.300180650497184,-0.9538823706658424
214,-0.3161783814430237,-0.9603759050369263,-0.2958105623321714,-0.9552466232406815
215,-0.3505554497241974,-0.9460819959640503,-0.3186657667177775,-0.9478671474010326
216,-0.3497077524662018,-0.9476533532142639,-0.3481038848174148,-0.937455964499146
217,-0.3624242842197418,-0.9436649084091187,-0.3523046928072267,-0.9358853580572812
218,-0.366589218378067,-0.9425433874130249,-0.3424515613241182,-0.9395354853046656
219,-0.3662540316581726,-0.9453216791152954,-0.348749054267803,-0.937216142171758
220,-0.35444051027297974,-0.9493653774261475,-0.3498179467158823,-0.9368177005989394
221,-0.33966121077537537,-0.9440383911132812,-0.3470053538406535,-0.937863148015702
