,pred_direction_x,pred_direction_y,label_direction_x,label_direction_y
0,0.36629560589790344,-0.90813148021698,0.150242316580731,-0.9886492028563292
1,0.3632994294166565,-0.9089879989624023,0.1230940272619987,-0.9923950123073082
2,0.3615425229072571,-0.9085181951522827,0.0510916824100985,-0.9986939671333284
3,0.36022862792015076,-0.9070646166801453,0.0285859255259555,-0.9995913389289768
4,0.3569086194038391,-0.9080201387405396,-0.0080574925847051,-0.999967537879729
5,0.35306882858276367,-0.9080567955970764,-0.0407723304496728,-0.9991684628078004
6,0.35226938128471375,-0.9068474173545837,-0.0688172372482217,-0.9976292837810656
7,0.3503231108188629,-0.9056988954544067,-0.0735060507844256,-0.9972947711173852
8,0.35075652599334717,-0.9050707817077637,-0.1024445834824055,-0.9947387130875708
9,0.34998756647109985,-0.9044191837310791,-0.1304627213183473,-0.991453215409689
10,-0.019565865397453308,-0.9945871233940125,-0.1710050141854345,-0.9852701584456108
11,-0.02205628901720047,-0.9956704378128052,-0.1936770514306301,-0.9810653391844688
12,-0.023739304393529892,-0.9976563453674316,-0.2450533052057191,-0.9695096067640344
13,-0.024996016174554825,-0.9989739060401917,-0.2272728100895351,-0.9738311300189608
14,-0.027759723365306854,-1.0013514757156372,-0.2449385956259261,-0.9695385935447846
15,-0.032563697546720505,-1.0030707120895386,-0.2246418563907664,-0.9744413970872288
16,-0.034492090344429016,-1.0047246217727661,-0.2261543129456516,-0.9740914878675824
17,-0.03512030839920044,-1.005195140838623,-0.2341967168268569,-0.972189229434024
18,-0.034952953457832336,-1.0054916143417358,-0.2337864598317066,-0.9722879672192584
19,-0.03555258736014366,-1.0058274269104004,-0.2513788820290736,-0.9678887630661972
20,0.0501316636800766,-1.0209494829177856,-0.2778464381445894,-0.9606255028940076
21,0.0473189540207386,-1.0218526124954224,-0.2785767756566054,-0.9604139628643314
22,0.04617464542388916,-1.021775722503662,-0.2960303633186665,-0.9551785299060164
23,0.04544288292527199,-1.0214338302612305,-0.3189630188029194,-0.9477671616151978
24,0.04373006522655487,-1.0222738981246948,-0.3332070302349436,-0.9428536869536064
25,0.03938305377960205,-1.0230908393859863,-0.3461179394724122,-0.9381910103893404
26,0.03777141124010086,-1.0236510038375854,-0.3659604390256083,-0.9306304084158136
27,0.037934307008981705,-1.0232857465744019,-0.3596814558267851,-0.9330751579236928
