1000, 0.03543, 0.005
2000, 0.02041, 0.005
3000, 0.01668, 0.005
4000, 0.01446, 0.005
5000, 0.01349, 0.005
6000, 0.01224, 0.005
7000, 0.01143, 0.005
8000, 0.01094, 0.005
9000, 0.01044, 0.005
10000, 0.00995, 0.005
11000, 0.01101, 0.02
12000, 0.00990, 0.02
13000, 0.00879, 0.02
14000, 0.00822, 0.02
15000, 0.00765, 0.02
16000, 0.00741, 0.02
17000, 0.00701, 0.02
18000, 0.00664, 0.02
19000, 0.00651, 0.02
20000, 0.00634, 0.02
21000, 0.00618, 0.02
22000, 0.00598, 0.02
23000, 0.00593, 0.02
24000, 0.00570, 0.02
25000, 0.00557, 0.02
26000, 0.00548, 0.02
27000, 0.00545, 0.02
28000, 0.00537, 0.02
29000, 0.00532, 0.02
30000, 0.00520, 0.02
31000, 0.00531, 0.02
32000, 0.00515, 0.02
33000, 0.00513, 0.02
34000, 0.00509, 0.02
35000, 0.00502, 0.02
36000, 0.00482, 0.02
37000, 0.00491, 0.02
38000, 0.00481, 0.02
39000, 0.00471, 0.02
40000, 0.00465, 0.02
41000, 0.00470, 0.02
42000, 0.00459, 0.02
43000, 0.00459, 0.02
44000, 0.00450, 0.02
45000, 0.00461, 0.02
46000, 0.00456, 0.02
47000, 0.00443, 0.02
48000, 0.00441, 0.02
49000, 0.00435, 0.02
50000, 0.00430, 0.02
51000, 0.00423, 0.02
52000, 0.00427, 0.02
53000, 0.00423, 0.02
54000, 0.00419, 0.02
55000, 0.00413, 0.02
56000, 0.00408, 0.02
57000, 0.00404, 0.02
58000, 0.00399, 0.02
59000, 0.00391, 0.02
60000, 0.00393, 0.02
61000, 0.00396, 0.02
62000, 0.00394, 0.02
63000, 0.00390, 0.02
64000, 0.00391, 0.02
65000, 0.00384, 0.02
66000, 0.00376, 0.02
67000, 0.00376, 0.02
68000, 0.00375, 0.02
69000, 0.00375, 0.02
70000, 0.00373, 0.02
71000, 0.00366, 0.02
72000, 0.00370, 0.02
73000, 0.00367, 0.02
74000, 0.00367, 0.02
75000, 0.00365, 0.02
76000, 0.00364, 0.02
77000, 0.00360, 0.02
78000, 0.00362, 0.02
79000, 0.00361, 0.02
80000, 0.00363, 0.02
81000, 0.00358, 0.02
82000, 0.00356, 0.02
83000, 0.00349, 0.02
84000, 0.00355, 0.02
85000, 0.00348, 0.02
86000, 0.00346, 0.02
87000, 0.00351, 0.02
88000, 0.00343, 0.02
89000, 0.00349, 0.02
90000, 0.00353, 0.02
91000, 0.00354, 0.02
92000, 0.00342, 0.02
93000, 0.00340, 0.02
94000, 0.00342, 0.02
95000, 0.00345, 0.02
96000, 0.00337, 0.02
97000, 0.00336, 0.02
98000, 0.00335, 0.02
99000, 0.00338, 0.02
100000, 0.00334, 0.02
101000, 0.00333, 0.02
102000, 0.00339, 0.02
103000, 0.00340, 0.02
104000, 0.00333, 0.02
105000, 0.00329, 0.02
106000, 0.00326, 0.02
107000, 0.00332, 0.02
108000, 0.00328, 0.02
109000, 0.00329, 0.02
110000, 0.00325, 0.02
111000, 0.00322, 0.02
112000, 0.00325, 0.02
113000, 0.00324, 0.02
114000, 0.00326, 0.02
115000, 0.00320, 0.02
116000, 0.00318, 0.02
117000, 0.00317, 0.02
118000, 0.00323, 0.02
119000, 0.00319, 0.02
120000, 0.00318, 0.02
121000, 0.00315, 0.02
122000, 0.00318, 0.02
123000, 0.00311, 0.02
124000, 0.00316, 0.02
125000, 0.00317, 0.02
