,RMSE(Vel),P(Vel),RMSE(Vel_x),P(Vel_x),RMSE(Vel_y),P(Vel_y),R2(Vel)
c16,16.536963527208385,7.516484659493215e-27,13.572616337228578,1.843557376914375e-30,16.02965210144374,6.365987949980592e-11,0.5778953951994147
c17,14.703393415298585,0.0016471262424737768,15.629683921132118,1.6837349072216067e-22,28.066573407955428,0.0014169384980778012,0.7913169575560418
c18,23.7008134515864,5.41753293285686e-19,11.90478257841038,0.2150580484099242,25.515239108106208,1.501496626494236e-44,0.775895219683794
c19,25.032526223453186,2.2290286413678805e-28,23.677178904419833,1.3480100266179207e-152,40.09358777191323,6.062191268255588e-74,0.8770027077586068
c20,35.18935640198024,4.9361050738650996e-18,16.151370835410454,4.7238279571700304e-08,39.460483219044505,1.6706298662543354e-23,0.7916041645788298
c21,28.293043396286514,0.010936164132374008,15.203669161649923,0.0006284531244241874,31.558198296436338,0.00041482590057707116,0.900632771653936
mean,23.909349402635552,0.0020972150624746317,16.023216956375215,0.03594775812877133,30.12062231748324,0.00030529407705245866,0.7857245360717705
std,7.574457650365761,0.004380019284871853,4.05938490110652,0.08774612384864562,9.085634588384966,0.0005693098267595039,0.11392192036384677
