,RMSE(Vel),P(Vel),RMSE(Vel_x),P(Vel_x),RMSE(Vel_y),P(Vel_y),R2(Vel)
c16,24.34595696445272,1.5330610810632471e-145,13.962315022925605,6.900533665510398e-06,24.469134537809634,7.514956453509177e-10,0.18223540523392068
c17,18.743589486114836,0.006949493042639677,17.45267857591559,1.3276956667397496e-23,29.841605965465636,8.226908113711059e-05,0.7418078176580825
c18,24.3068593880636,1.1397208961943495e-36,12.245383453586633,1.6126862469529194e-27,26.81801629298954,2.5866886502657847e-54,0.7585836794544885
c19,26.49096928053149,3.01836724188189e-34,24.047473160956457,8.804912959495327e-17,35.26258064098037,6.032240946367256e-36,0.8889173230965094
c20,39.33095130988722,7.016967166183099e-20,17.316195244398173,9.704555114237747e-13,40.59676342936292,4.0428469048485033e-19,0.7620107028158912
c21,32.8905793175918,9.629624703578432e-18,16.251272183853423,0.000713481000906923,35.91174341022706,6.860547841296784e-14,0.8709085636913874
mean,27.684817624440274,0.0011582488404399476,16.879219606939316,0.00012006358925716283,32.14997404613919,1.3711638783560305e-05,0.7007439153250467
std,7.302900950561218,0.002837118654248157,4.056568740352617,0.0002907270758729353,6.130923448834464,3.358615036863922e-05,0.26153455436010736
