,RMSE(Vel),P(Vel),RMSE(Vel_x),P(Vel_x),RMSE(Vel_y),P(Vel_y),R2(Vel)
c16,21.820642950658982,1.2881694870221994e-89,21.55313702724542,8.876551976101448e-94,21.117401540097607,6.455408307416756e-07,0.18323640670037222
c17,23.179914512339018,2.170945583921622e-07,21.460600331005224,5.6320120940924876e-155,30.234157036578917,5.513115663980271e-20,0.6811886473282778
c18,27.073161180998937,4.698386480650203e-29,13.025523713004706,2.869878501647909e-18,33.96463816134686,9.67514999952533e-83,0.660387213195063
c19,27.907307994842302,1.6096337095009852e-16,23.760793084555775,5.593948912743069e-06,34.50111848158724,3.815359569400252e-23,0.8884295356697932
c20,48.55314177854795,7.411623039258112e-29,21.517641966345657,7.950863524541422e-10,51.23940522945534,1.6024527996213536e-42,0.629603829311888
c21,34.393195531526,7.535074703227899e-09,14.57048678719424,0.7014389264030642,37.4991519957553,3.191918550812259e-16,0.8628329306982457
mean,30.487893991485535,3.7438272209392244e-08,19.3146971515585,0.11690742019117721,34.75931207413688,1.0759013851015377e-07,0.6509464271506066
std,9.883847293964294,8.806483892919334e-08,4.388564297275116,0.2863607857686652,9.862830373636557,2.635409405488446e-07,0.2535768156800047
