,RMSE(Vel),P(Vel),RMSE(Vel_x),P(Vel_x),RMSE(Vel_y),P(Vel_y),R2(Vel)
c16,18.556235134550718,3.269476731746473e-22,14.425811356952735,3.5920143470218107e-57,21.674222383554085,0.006972939972951218,0.3962255310607077
c17,17.99633880875679,1.274241949873328e-42,17.653700017874918,1.6535590646205873e-99,24.743803665178785,5.9367992840202365e-68,0.7913892129089193
c18,24.15190109282893,2.3373649221532188e-30,12.775867708325107,1.193437894109253e-08,27.524009397034316,3.230327765296828e-60,0.7511385308910858
c19,35.302930553800714,7.47346334441528e-206,24.13289737725658,4.2046903513386465e-288,52.82325637529105,0.0,0.796716365001576
c20,45.40387095650305,2.1343587525142698e-65,20.163447771409736,6.086261092595158e-65,51.90397600941239,3.2695858210938135e-57,0.648017417958813
c21,33.98837075886867,5.241941974421333e-75,16.8853023863223,0.0885645419717704,40.39560494561193,1.1159009129435248e-81,0.8494408808844318
mean,29.23327455088481,5.449127925200203e-23,17.67283776969023,0.014760758984358224,36.510812129347094,0.0011621566621585362,0.7054879897842555
std,10.835387430500212,1.3347582845384252e-22,4.076262573841332,0.036156321881252666,13.838254612277975,0.0028466908234644696,0.16580360571485084
