,inital_pos_left,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,inital_pos_right,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH
45,263.10572844687863,62.87145011092997,8.155861810571025,-67.8524008526237,-45.826124429098,-10.673103664099415,59.79920919346685,83.1057284468786,84.89463675674074,-36.993999307291375,-124.30568681765129,149.07663523809407,153.47049854089303,185.4881835733478
46,263.0972764415276,62.92873089317692,8.420556315665806,-67.9581408046468,-46.006402727278584,-10.564444002335136,60.05156163488343,83.09727644152761,84.84191250067107,-36.90795530121494,-124.32646480790024,149.37832402842147,161.3655197130696,185.7019679117544
47,263.1975500295931,62.976900632911224,7.967748202109988,-68.05732481715177,-46.397718266745954,-10.93068121701242,59.53461645515341,83.19755002959312,85.21672841665429,-37.334805803960904,-124.59137881611466,148.59517917836277,162.64048783727404,185.32961072608867
48,263.1654080425596,62.79808907536295,8.279889071885748,-67.98851815750527,-46.690623316683684,-11.059553011149092,59.481007055982104,83.16540804255959,86.72329732538361,-37.14924808435862,-124.62186304775406,148.29425746707304,162.08046026811374,185.31750942372224
49,263.10636717507555,62.780049650550836,8.116019445486927,-68.0035693263685,-46.622830510520345,-10.658189762762674,59.70620235751116,83.10636717507558,87.75334942182394,-36.738056598283094,-124.59532067262046,148.32261243189697,161.50754997053352,185.3038492916214
50,263.0891537478386,62.653901981454624,8.396913135261343,-68.00267817450032,-46.52313327580637,-10.549485302772325,59.8925505685952,83.08915374783862,92.10077336655405,-36.35602528245451,-124.80119541751066,148.4631610673424,165.5415017474565,185.43400253635377
51,263.07960133687453,62.68557591944233,8.505877850746288,-68.01867239626122,-46.54858700267201,-10.681694233213932,60.01884871556979,83.07960133687453,90.94469678055748,-36.64737486310028,-124.66842529843055,148.51933535505646,161.86101559167759,185.58612646601966
52,263.1995180359612,62.281579324138306,8.127408058086019,-68.08212100526944,-46.501798346558985,-10.82777134495322,59.713721215360266,83.19951803596123,89.05994321416358,-36.73625985147393,-124.92445629552509,148.987121569218,163.87467167746593,185.68027027242962
53,263.12779283726843,62.19149233688762,8.088580551519158,-68.1320084932184,-46.251305960978556,-10.932809433474176,59.65312766665414,83.12779283726843,88.93498826675648,-37.238228079031785,-124.88737241348593,149.05071324950276,156.49084747828758,185.55585320142495
54,263.07405013994094,62.43720403918309,8.26723401174786,-67.97876602924455,-46.263451421502054,-10.824288392560732,59.58467708015323,83.07405013994097,87.7761418161997,-36.936228911538535,-124.81801330118557,149.17478972311784,165.99368169210555,185.44811980705876
55,263.07605832215495,62.22381984596905,8.086670484695219,-68.01733769251547,-46.06421766980341,-10.751780297403457,59.59024504618745,83.07605832215498,89.76526948648285,-36.78479086048759,-124.91074110182163,149.14882261576903,165.76466498785555,185.50404320975062
56,263.03076596913104,62.527215193216364,8.180170463875015,-67.96076690206013,-45.903275626706375,-10.642859294192561,59.71066203498103,83.03076596913107,89.74173440507303,-36.92183984798896,-124.83691802782516,149.46014300205613,163.74482482527398,185.43723216149053
57,263.0324306395272,62.694740915429406,8.418712556589867,-67.92783771017105,-46.148322310817406,-10.487916723111908,59.75914319392663,83.03243063952718,88.15976473172219,-36.775388212027764,-124.71333652892196,149.3966276380793,163.3489458264841,185.6104796378651
58,263.0067628319427,62.91979222719476,8.391396405471141,-67.94565819954508,-46.0370984680859,-10.434695270670488,59.82295840751107,83.0067628319427,88.16882799017242,-36.60484419391301,-124.609810448953,149.3909536242696,161.26874843701052,185.63415254229545
59,263.0473511130486,62.75627856477428,8.330645052930379,-67.97523944487676,-46.10811359091883,-10.434024918787543,59.791188358404554,83.04735111304859,88.24319146775343,-36.979505512228286,-124.6407109791983,149.3468608393752,160.1392881831158,185.61278734141234
60,263.09797861870095,62.23059956290081,8.374175010919998,-68.09433652830327,-45.630292275384676,-10.735006049802848,59.67643514228229,83.09797861870095,85.49320223250692,-35.923277318478995,-124.56697439857265,148.4253892838137,124.64902282176465,184.97729958106214
61,263.0813548883939,62.35366024675238,8.310669740155276,-68.15570944284568,-45.62485083965504,-10.820743999335889,59.7692055807932,83.08135488839389,84.33343777892281,-35.975509672090055,-124.62004426515054,148.36892420788507,135.7755396648906,185.22735231196293
62,263.09090763512665,62.15143603965066,8.307616891579528,-68.06990946340738,-45.618638311816426,-10.872917639453107,59.73172379182026,83.09090763512663,84.75064071974106,-36.0674729816881,-124.64202816116867,148.25591956493065,135.35686754889474,185.21323883686725
63,262.99640115103944,62.10622674827232,7.947482558558534,-67.95958132671888,-45.63473075134124,-10.438782820129916,59.82362373951585,82.99640115103941,86.46780131893513,-36.62450120593053,-124.53149847900764,148.10999464066344,152.62510077685755,185.72989650841478
64,263.0368479165171,61.85533656869154,8.249430325138803,-68.0322314108787,-46.08342997059472,-10.525614145034325,59.82392927622712,83.03684791651713,89.13010051112224,-36.138265887470055,-124.79002408590983,148.27686819023862,159.83969330551386,186.080545468768
65,263.06007991838385,61.94192485105674,8.289426943385422,-68.0521763353965,-46.1661241462682,-10.624839592030924,59.81249403945884,83.06007991838385,89.47230633337574,-36.32673202228426,-124.89963561297137,148.69425527572184,161.0145293592716,185.98812752366376
66,263.2060253794549,62.075786960452376,8.086943658731627,-68.10361514583744,-45.79790014917688,-10.747325153241718,59.57526626182519,83.20602537945487,88.32484843584672,-36.455065644333104,-124.95241740478949,148.06084323724176,157.06109625065233,185.72654276336303
67,263.3097247720923,61.83303731227136,7.794220140387154,-68.18968353155952,-45.50303541554155,-10.905208819949593,59.351715775928966,83.30972477209227,87.64958451467095,-36.47663465666079,-125.04907571363648,147.82782802766357,146.91207568980437,185.77828990856872
68,263.3335297399444,61.87098484420551,8.10778843118402,-68.28211328431408,-45.450180853229966,-11.061056403405644,59.2465799793591,83.33352973994445,87.9742784154555,-36.56754371683499,-124.98316554157478,148.22809371062914,149.99188421200344,185.55839925653513
69,263.26774339943523,62.51069312875853,8.082952704203024,-68.18840226852305,-45.52395804011448,-10.880516894811393,59.32234730658695,83.26774339943523,85.89248329007023,-36.42873447312684,-125.1044755413134,148.1432952636965,150.30891762909744,185.5208846525938
70,263.23580858586473,62.61852983691114,8.019603033509611,-68.06851884853893,-45.3822230023313,-10.801007714169486,59.36273624622265,83.23580858586473,86.24677619848529,-36.54291807815292,-125.10171586572184,148.21219674316166,144.74346466173012,185.2132189924502
71,263.27015678576714,62.514231820654174,7.986905315031379,-68.12719605204111,-45.54207735411185,-10.88093440812247,59.35601144101088,83.27015678576714,85.82713386905272,-36.70537506688825,-125.06437739890012,148.7215836170726,147.18604967803282,185.30926765603954
72,263.3116657780687,62.43565360792746,8.062226900946428,-68.21611528631755,-45.47053069704501,-10.919405216091405,59.17733265565707,83.31166577806871,85.01720020039522,-36.73174080868159,-125.07987585368838,148.83705350630711,144.26853112992904,185.36497653297087
73,263.22537317590223,62.47423765553003,7.795887653762236,-68.04737191804122,-45.535828548116314,-10.84183288154415,59.21037049941458,83.22537317590223,85.9432470268676,-36.81406262812064,-124.80559802546352,148.78191289502442,142.63110379343377,185.2695442680286
74,263.12224798155364,62.36549267805776,7.8759309109209426,-67.96393208032652,-45.690084488318206,-10.744157951381112,59.403408175438926,83.12224798155364,86.42908272757307,-36.81408932913436,-124.66044374203642,148.81532753631203,145.6422469127198,185.57233272353398
75,263.19107317107284,62.30665486862961,7.848201857961385,-68.10624760963336,-45.607591098074465,-10.684594203433392,59.46652604538886,83.19107317107287,87.11254370229221,-37.13996909089019,-124.71575744310695,148.4691506796215,147.8240350607563,185.36407631645355
76,263.1201713536865,62.270585242859966,8.535147533782833,-67.96946032937012,-45.83246848953601,-10.603780623548403,59.69281991604436,83.12017135368649,87.95191682928692,-36.91364679004573,-124.66671722467191,148.77577181099952,163.52239558464922,185.90590486507466
77,263.21611927215065,61.33308534496405,7.90919251690525,-68.08250134014415,-45.591327361468416,-10.90916771179613,59.84243105175747,83.21611927215062,90.23977703197761,-37.304250675042255,-124.72044906891574,148.60829612197173,152.88587616882307,185.59470797309555
78,263.1122428474731,61.53750701318876,8.349501192454454,-68.00360592270599,-45.577984917261546,-10.8051604343041,59.858871856277545,83.11224284747314,90.0301339075541,-36.834450358831475,-124.80135681309034,149.30086939156953,159.6245404995241,185.7368728207152
79,263.10870064448403,61.61271620588366,8.514006264507941,-68.00830591203137,-45.616753730165755,-10.806503924783243,59.81185142940666,83.10870064448403,88.5039757982899,-37.05277181385324,-124.88271273736149,149.35167642976822,153.87473172062505,185.8020469317184
80,263.1002789622728,61.79689904145505,8.524456060941134,-68.05159171753098,-45.47773700228748,-10.710862351430706,59.74111282861253,83.1002789622728,88.28743274672945,-36.739038803114795,-125.0664778432268,149.4301980942747,155.4159109141128,185.91279173497225
81,263.0595959334336,61.859146940253254,8.782585018056295,-67.93245464433122,-45.66752935589875,-10.734121036761081,59.854797388247334,83.05959593343363,88.05647853143722,-36.883241042760176,-124.77259151627936,149.67365442070886,161.32569541814865,186.1773401079946
82,263.108289346398,62.02886627662298,8.309039249158786,-68.05433257344424,-45.65202326772015,-10.626962976451125,59.82191356782252,83.10828934639804,88.62474461236951,-37.40303405913738,-124.9806795825661,149.29570235202533,158.8612418167631,186.1030592361984
83,263.0794976677845,62.0809023702198,7.896935826584752,-68.00645740428732,-45.47088730801323,-10.410420111193076,59.751574419837965,83.07949766778452,88.50866395781964,-37.201408712070815,-124.82910530337247,149.25429650393693,163.60429249978327,186.31312806097512
84,263.0717287072092,62.055067591482384,7.952364839719394,-67.86317456600514,-45.616928014219326,-10.329829167189416,59.87350735601038,83.07172870720925,89.0674932099111,-37.05603583723715,-124.65431046332048,149.50030750784364,163.53704815915003,186.30444295339467
85,263.07891994227504,61.988618474238706,8.024030034132807,-67.9222907922948,-45.44659568552072,-10.319402852428993,59.58719857299815,83.07891994227504,88.77781734022761,-37.17735455382393,-124.5818497361353,149.64772122202947,161.64941469559545,186.0405261283086
86,262.9762240600519,62.063891057721094,8.8381641638789,-67.73144415426083,-45.53413777881232,-10.404259354170591,59.6756506505437,82.97622406005192,88.88501333197058,-37.119913795590264,-124.3559808826557,149.84268221504993,161.37772243850608,185.93921499959183
87,263.1033692918806,62.41755876474019,8.255874674984113,-67.87788317099742,-45.85757346380899,-10.788952655868485,59.58790450982303,83.1033692918806,87.14716804498102,-36.97525498933871,-124.71764627648568,149.251751183839,158.6509695434651,185.6939823492649
88,263.1328161013332,62.44820639474699,8.627840035492909,-67.91881818558812,-45.99470168863829,-10.758122512988706,59.569851009043646,83.13281610133322,86.96745329042881,-37.048007672094286,-124.81043328283866,149.70417564561447,167.8871226803026,185.70010233278867
89,263.1436281341569,62.57128808476858,8.287789396429332,-67.96602232790335,-46.00273685141224,-10.934949891514123,59.52467752208514,83.14362813415693,87.31486390585428,-37.04621044077274,-124.81294006983029,149.76813310573368,164.59253675034074,185.57884405643966
90,263.1381712405581,61.95132292495089,8.215820320943408,-67.9790772600137,-46.07423243974779,-10.77018402439245,59.53632114937491,83.13817124055814,88.10005782538576,-37.23740648979651,-124.70428695873301,149.17888265702265,170.8450253288414,185.17033462299
91,263.2030242693803,61.47251494204272,8.256253824612259,-68.04868375062901,-45.96969583791383,-11.00061858211123,59.32489393444436,83.20302426938028,87.24536432365204,-36.50727959813128,-124.67982905934508,149.14216351452689,165.76960585581682,184.7868203231604
92,263.1520508086735,61.533397900682644,8.464291365554516,-68.09524056340757,-46.099915539060845,-11.007508429799088,59.361887027573914,83.1520508086735,88.88344485227907,-36.375243596704536,-124.55939116671456,148.64879587647513,161.70639422202066,184.7092628235879
93,263.0010827234818,62.077125900873284,8.258795216225792,-67.92655696423105,-45.65589772845894,-10.58984227400174,59.72370106732629,83.00108272348174,88.80554108652609,-36.3864283545507,-124.58673279644097,149.10798164172107,160.6201703795414,185.0093143048065
94,263.0945961629822,62.120025460055274,8.132656532396652,-68.03823852855663,-45.75604849811404,-10.646220519183657,59.76194893650012,83.09459616298221,88.30851197801422,-36.65931965459657,-124.75816119725724,149.0196802868448,159.17639907266764,185.0756595712433
95,263.06636082807967,62.17696638499058,8.165633194997781,-67.97868165136654,-45.745053619248495,-10.678776733001143,59.80545999491085,83.06636082807967,88.48672832187572,-36.44492597042711,-124.67876054668483,148.93653256900748,159.5656815333256,185.0609080095798
96,263.0215637660477,62.167164408501606,8.375062171368825,-67.95380970813972,-45.675754118650275,-10.639011165665323,59.85670032534466,83.02156376604768,88.58853280634202,-36.531667631013306,-124.57464871233097,149.39502173745197,164.30110564543276,185.0806859264349
97,262.994374422944,62.00509613316524,8.226955900608687,-67.90198814247256,-45.613416840239665,-10.542056903263529,59.77270280408419,82.99437442294402,89.52769525796742,-36.50896124134405,-124.59924257046586,149.2875905539485,161.1150418347901,184.88491564150468
98,262.9753935626396,61.98728119415233,8.195963668094123,-67.85211654644928,-45.56957539320592,-10.525693459926458,59.48929675281633,82.97539356263965,89.73874346953835,-36.65352299193739,-124.5294976293124,149.15509028534407,153.5670650820282,185.35660979414692
99,262.91623398088154,62.21676834866088,8.427193980283562,-67.7122209097343,-45.848438575226055,-10.711489404471621,59.60298236516465,82.91623398088157,88.37611928216228,-36.88158574524169,-124.40533532238899,149.87732290969734,151.13214861923134,185.4316362838815
100,263.0026435828886,62.47876239867048,8.367902206168424,-67.87985839788064,-45.67878671669257,-10.910336801195427,59.65808741362733,83.00264358288862,87.22648909231054,-36.9250596837154,-124.53461243456232,149.93194958421174,146.3750882860771,185.58040649077938
101,263.0251351377829,62.43880348269141,8.194036605785016,-67.90747177252297,-45.71783058209712,-10.917776358133125,59.618954202400744,83.02513513778291,87.36806255606064,-37.00703811103003,-124.51581067776152,149.9900002523894,147.69472418341957,185.59229872798642
102,262.9307009295772,62.25300208218374,8.507996958186709,-67.84866572981969,-45.71492534588083,-10.945889050538796,59.71078015822786,82.9307009295772,86.85654594961386,-36.51706341852184,-124.40577651435157,149.8009078420439,141.5191403699992,185.8830872017258
103,262.9050548552048,62.31651921970621,8.561185714305054,-67.84638130591358,-45.75933680371992,-10.899255482262618,59.5545450181034,82.90505485520481,86.89079012829842,-36.38349426785069,-124.43350011146413,149.30357238283415,154.82443953845802,186.06474909462327
104,262.8706579109993,62.2117066479434,8.539412781358124,-67.80633336388658,-45.69291099933761,-11.020022859379736,59.58655605673292,82.87065791099926,86.60626266938732,-36.34202511212996,-124.47513376286486,149.215568033477,166.93788415557555,186.1441145494828
105,262.9122232935176,62.06199847474784,8.223792869818396,-67.74551840214315,-45.70910205916127,-10.842406386917986,59.87881960408512,82.91222329351766,86.99820053734209,-36.84564964470826,-124.50349794152277,149.50346555658345,173.12565373654488,185.6378000535677
106,262.88805978261644,62.172352999964005,8.136598850133169,-67.79770459098683,-45.98948959719809,-10.672389344745085,59.73763814975604,82.88805978261644,88.75518884461741,-36.74016830851588,-124.43445705309804,149.0677917429956,168.25278378685607,185.7377011247832
107,263.05735260877884,62.22095095579908,7.960289767111703,-67.9407939596449,-45.8504113662494,-10.790341068209898,59.94462202577935,83.05735260877881,87.65922255198848,-36.679818333931166,-124.7585719395716,149.7910716497816,173.78279896916624,185.5064153595491
108,263.01368832257924,62.11497715607635,8.343763141988063,-67.86440664540007,-46.16452162969338,-10.717495143944774,59.7920142264596,83.01368832257921,87.98773374467834,-36.36483693090207,-124.6530600425973,149.57631280704587,173.83414343987718,185.3543169834156
109,263.01891068392473,62.008145687975855,8.311014838923654,-67.86705111153438,-46.02190823255552,-10.663696865713774,59.69465540765049,83.01891068392473,88.35317965966772,-36.52136231215792,-124.65651503989801,149.62209523465754,169.11995540145097,185.48406856977448
110,263.06774893191437,62.05665727417204,8.594087655211524,-68.00938688796333,-46.03245241123969,-10.873705059016743,59.633776814273205,83.0677489319144,88.1483727870293,-36.610700824104015,-124.69013267263531,149.3327691723949,162.28187500412704,185.4368461844774
111,262.94803725770527,62.056969951420854,8.79408597951084,-67.84041019361857,-45.89886095606087,-10.709015715056182,59.94511047809067,82.94803725770527,88.26500824455593,-36.23643043613822,-124.57591573751205,149.26358489192563,167.2544149914236,185.86950343165938
112,262.9390551665759,62.0185500221948,8.517023319117186,-67.82550044626487,-45.75088940494069,-10.73675755980895,60.200940438400096,82.93905516657588,88.39384626777769,-36.37664020355339,-124.50186494709038,149.60024856790037,160.25528131403578,185.96967704233765
113,262.9161692234194,62.04272114295725,8.511291828995752,-67.81475890973803,-45.688764667728066,-10.752740932564762,60.16224731331576,82.91616922341936,88.33800165652622,-36.3169838794482,-124.65454618493118,149.61385091387865,163.3258635248068,185.7339945287512
114,262.88945737966344,62.155402524234546,8.43372608464091,-67.78844436559501,-45.525556977823726,-10.745992838256171,60.37277239112902,82.88945737966341,88.49283282613595,-36.26390703450056,-124.54811509586125,149.47989851369312,157.83083951877396,185.88055066036193
115,262.96469663338945,61.95265333364159,8.48028849282531,-67.91872685985291,-45.25541308976648,-10.615047029677157,59.94604633654984,82.96469663338945,88.04894775851437,-36.16661097362149,-124.58976930448799,149.55166547907825,157.0240998632249,185.36652123665726
