,inital_pos_left,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,inital_pos_right,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH
0,293.55459376361637,59.49759818471807,-35.644991306703275,-53.47644464553596,-4.680280838926365,-28.535263196067433,60.80889607312935,113.55459376361637,58.99803188772546,-62.28953036053045,-212.2621174160485,132.7496797754639,-11.996843246566328,135.77978904601483
1,294.3180905929107,54.85336040010549,-40.15736200256589,-52.388462960448976,-2.4144392318436303,-20.453569558708296,60.043273340559836,114.31809059291072,62.8568860913536,-68.66535206099073,-217.44551927893536,106.22431495082844,-5.248117742280257,127.9598250468446
2,296.5829556596296,48.4125556741368,-46.78583926467738,-55.124445174583855,-8.739992663066914,-17.659500608077167,57.97545929620293,116.58295565962959,60.28734781415886,-70.5324657549547,-219.08310008581228,115.19802400220229,-4.930087055864391,119.0352652451669
3,299.42429424881027,45.420404716106475,-50.10072545610973,-58.26621643201241,-23.12474738834817,-15.29649301430095,57.38789583663191,119.42429424881027,54.38527499973361,-75.30071747298499,-217.53952808297984,128.65596824937097,100.87683753662324,112.99027302786612
4,297.8958874058694,48.86886703062862,-43.85441758034844,-59.04895740902529,-30.244743088500428,-8.891457159477994,61.08939616131201,117.89588740586939,-111.01687035957718,-72.2022878505422,-208.43805956625047,105.8157883147837,48.76039843111678,107.53217917835218
5,296.440919377672,49.940545826482776,-37.30790638285032,-57.776510440133904,-36.01700509027128,-5.811648975972815,65.44717616180881,116.44091937767203,-115.78518847309917,-67.8659392599119,-202.68145353354237,-58.79827333652871,39.725088987539294,105.56796214582167
6,296.3512936299484,46.75733113406068,-36.472865471898785,-60.600171680759246,-42.246159129949916,-3.1215873238903953,67.36041980278901,116.3512936299484,-118.1396977560083,-67.81753170059773,-199.93289058329998,-64.24479922013865,44.20301622379782,102.15806242202169
7,296.2088150855582,42.89349250872209,-29.321404472979168,-61.08798197058928,-47.835133329041156,2.1466794396920648,67.66246062627323,116.2088150855582,-126.50046675515136,-68.89961901008434,-194.36610311886457,-74.52817687779483,47.05444013926268,105.02851447532473
8,295.7357331262068,42.07646736210438,-19.593455190055636,-61.62227086506593,-50.0325360950244,3.3129810560024,67.1803145392669,115.73573312620681,-125.17401270447957,-71.32285540960945,-193.59340830933763,-81.10590600741365,54.28730686134713,111.19560360990332
9,296.1740423410283,37.977353923837825,-16.35962648668408,-62.99156615624673,-54.99437260628454,5.71547290286091,65.5031690450804,116.17404234102835,-129.37411649809107,-47.729100644631416,-192.78677974018885,-92.34646252214475,54.68317996248672,114.9024415022183
