,RMSE(Direction_x),P(Direction_x),RMSE(Direction_y),P(Direction_y),R2(Direction)
c16,0.2636841785159183,2.0555489090888714e-14,0.14545746624028202,0.3347144243576088,0.9093127795153425
c17,0.07973710661628869,0.0355375166342734,0.17516225749992265,5.638754910266779e-40,0.9629601773759934
c18,0.2094552486589713,0.002482177712347508,0.13429696371197897,0.6123877100222752,0.9380928243469518
c19,0.21539907556340432,4.034944189095465e-08,0.11329727918219615,0.2906989801736203,0.9407669647763424
c20,0.14568376638157604,0.0001750366709537181,0.1601489796143141,7.5860261714150775e-06,0.9531285445413724
c21,0.1483548941092156,8.590521374118443e-05,0.1058661426318686,0.5350106788350892,0.9667831852380923
mean,0.17705237830756237,0.006380112763463043,0.13903818148009373,0.2954698965691275,0.9451740792990159
std,0.06527370300910745,0.014316977886575532,0.026748006435490926,0.25844922835522643,0.020986528602265454
