,RMSE(Vel),P(Vel),RMSE(Vel_x),P(Vel_x),RMSE(Vel_y),P(Vel_y),R2(Vel)
c16,26.201329912798652,2.0913961926652944e-69,18.95266120821659,2.6180956582313293e-40,23.128523848701846,5.040542672850401e-07,0.07280639476343753
c17,24.089935384724654,8.80906275840402e-09,21.579221219900983,6.058361472796513e-59,33.613720636612456,1.3465760352445137e-227,0.6384056501075677
c18,37.3399795931593,1.6657167948688276e-43,16.310845328029558,1.1246011050694428e-52,39.06904120051294,6.515416762654796e-28,0.4755878785772144
c19,37.786381794471545,3.0172890127800706e-22,25.593701916189836,1.2090202451065741e-132,44.22172152609656,2.867736660422533e-49,0.8218732019492567
c20,51.22152793544309,1.41227503386409e-06,27.67370424571149,2.734513455836701e-12,63.73405243850367,7.283457365753624e-19,0.4951417581347862
c21,38.32604281338723,7.469572115348593e-18,20.05590488793881,0.5362351274115632,41.662094190539776,1.0017676475056581e-23,0.823266594799261
mean,35.82753290566408,2.3684734943832732e-07,21.69433980099788,0.08937252123571628,40.90485897349455,8.400904454762808e-08,0.5545135797219206
std,9.795684746978782,5.75850391898231e-07,4.246277418321604,0.2189170740522192,13.455675919415476,2.0577929292007327e-07,0.2801939762823889
