,RMSE(Direction_x),P(Direction_x),RMSE(Direction_y),P(Direction_y),R2(Direction)
c16,0.2462937216253105,1.419262293018165e-08,0.13872005605081425,0.19005593485695532,0.920096148737213
c17,0.10539121167308314,0.001364530075431668,0.20418583503372384,3.8817881012183577e-196,0.9472008372736603
c18,0.19870468640886763,4.110559032793012e-33,0.11689272426639494,0.656137871102283,0.9468525386127341
c19,0.209099078773667,4.323648432005938e-18,0.12358231375090904,0.031610696902312344,0.9410049869839756
c20,0.14840331359022393,1.3792644481641176e-21,0.13271623911678618,0.001301556911434758,0.9603628563901376
c21,0.12239431482833993,3.8590826358664986e-08,0.08981667085167869,0.6621512343992076,0.9769525973348224
mean,0.17171438781658202,0.0002274304764801602,0.13431897317838448,0.2568762156953655,0.9487449942220905
std,0.05488680687073191,0.0005570627610343883,0.03821706841613316,0.3194279294471896,0.019064487736618417
