,RMSE(Vel),P(Vel),RMSE(Vel_x),P(Vel_x),RMSE(Vel_y),P(Vel_y),R2(Vel)
c16,19.740775901809556,1.9541514629693524e-18,16.620192105475766,2.430418071896477e-17,20.180076414245853,1.8235616812913735e-23,0.36787302105239494
c17,18.986240087215194,1.4746325207529271e-30,18.074048975989015,2.3756187203155712e-60,25.16439250809545,7.969951248710574e-39,0.7798307658470632
c18,27.0712439383081,0.1662914265949755,13.743291083359935,9.637204409300584e-29,28.803871082014545,0.3434487772643182,0.7107330773458971
c19,29.677602106765573,2.105721350933156e-79,24.8747559143345,7.226546660432004e-59,35.81504403605514,6.24564420583314e-95,0.8774865576086294
c20,46.27614673913381,3.0474372038932046e-19,25.07629964042834,5.974424685973521e-36,47.82893678879495,6.044590117825658e-15,0.6559920739224675
c21,35.058946846539094,1.161136664141358e-16,18.28363773225142,1.237238072702191e-08,40.134177074251824,3.523047945849857e-23,0.8445792930875432
mean,29.46849260329522,0.027715237765829268,19.445370908639827,2.0620634585543484e-09,32.9877496505763,0.05724146287738738,0.7060824648106659
std,10.237646547690819,0.06788819062619571,4.580634832473456,5.051003278790314e-09,10.218337484341962,0.1402123761800615,0.18488691120788794
