,RMSE(Vel),P(Vel),RMSE(Vel_x),P(Vel_x),RMSE(Vel_y),P(Vel_y),R2(Vel)
c16,20.77639393957043,9.396930268368563e-92,18.587350450543852,1.93367536284709e-125,19.24944271265362,0.8986030244689176,0.32397568466034177
c17,19.944149048712774,4.935696318851174e-08,21.63203565646054,4.2837299064619345e-204,32.34805219447124,4.395153799461282e-12,0.6811652240619483
c18,27.749137679993247,0.1767376602376671,13.869763419828592,2.2485220783597396e-13,30.664550783341376,3.008751229068285e-08,0.6857427297473349
c19,28.04660949310629,2.824588783406718e-25,24.92225579339575,1.3920350574591137e-235,38.79518767525264,1.1424437385966425e-35,0.8717371471014037
c20,50.02001867879186,1.464354802354031e-26,23.142509587704282,1.3577630859511256e-37,51.38867073617309,9.946636386569217e-22,0.613791944620609
c21,35.0073829619183,1.6272930176002113e-18,17.394075817524104,0.7027367061182062,38.491762066719936,1.3319717843895438e-14,0.8526332522734619
mean,30.257281967015484,0.02945628493243838,19.92466512090952,0.11712278435307183,35.15627769476865,0.14976717576013973,0.6715076637441832
std,11.140511933764287,0.07215284362263417,4.076755500336203,0.2868910589189454,10.66721000025622,0.36685314608809766,0.19864733127875908
