,RMSE(Vel),P(Vel),RMSE(Vel_x),P(Vel_x),RMSE(Vel_y),P(Vel_y),R2(Vel)
c16,19.036439854868146,1.690282168682099e-39,15.821516382169523,9.196787520734845e-26,20.175529159270337,0.17005738522113184,0.39767347239663
c17,18.879657920449272,1.0332775367538282e-07,19.642531350744616,9.511722620953426e-94,31.771368269840522,1.1056899724280172e-111,0.7071420133334323
c18,24.18921619978278,9.80897452266938e-46,13.752788289756186,0.0018766841169426712,26.066336072154478,1.5497882513221362e-73,0.7594769367487053
c19,26.874447213690676,4.357759324508967e-69,25.43401532345058,3.8825262014861123e-146,41.87471312869327,8.073682530364077e-128,0.8625723685704254
c20,42.96862253142765,7.055663524719021e-20,18.55976713433793,1.399478701473255e-10,47.13209245992972,1.5991041177650895e-19,0.6991498684399827
c21,29.995772065446822,2.4254095882430193e-08,15.226097084249005,0.4956699033370694,34.2933479550102,4.899804111550731e-10,0.8869082341982599
mean,26.990692630944224,2.1263641592980598e-08,18.072785927451307,0.08292443126565999,33.55223117414976,0.02834289761851871,0.7188204822812393
std,8.958186767470146,4.1357057738447254e-08,4.212438275762673,0.20220455346656047,9.923425290337018,0.06942563675727494,0.17563016033117101
