,RMSE(Vel),P(Vel),RMSE(Vel_x),P(Vel_x),RMSE(Vel_y),P(Vel_y),R2(Vel)
c16,27.089229104072622,2.8377085650367565e-118,20.730613605862356,2.2184979323758336e-25,24.332448253628396,7.690097583016594e-42,-0.032707758402770626
c17,22.353440212384022,3.9028922511825517e-20,22.476809894218523,8.845280592593091e-102,28.800521898965215,1.1156817459827141e-07,0.6944847564042803
c18,30.846905550790225,0.25263736404285003,15.854534183169411,2.173563030544477e-48,33.987892302853325,3.356734149873265e-11,0.6110189557411798
c19,34.276409310957106,5.24628902663605e-77,27.795075751729264,7.796611643581631e-199,45.274708508436305,2.2676385425075308e-151,0.8239118872554833
c20,47.80213340923656,8.255615682517255e-18,24.8162820494469,1.4576656298790947e-54,54.0927566846608,4.8367800134271386e-39,0.6041638488959704
c21,33.27587984636367,2.2248474170325722e-32,18.485636407289494,3.7624926049166757e-05,36.21423954779488,1.2211135509464528e-47,0.8648205265386062
mean,32.60733290563403,0.042106227340475005,21.693158648619328,6.2708210081944594e-06,37.11709453272315,1.8600290323295023e-08,0.5942820360721249
std,8.63487837556754,0.10313877197779014,4.3105829981862875,1.5360311738401598e-05,10.935624224038186,4.554477776714168e-08,0.3254091288272975
