,RMSE(Direction_x),P(Direction_x),RMSE(Direction_y),P(Direction_y),R2(Direction)
c16,0.15739875173881362,0.015162652468815183,0.2318679053255225,0.3395509381601991,0.9214629074310179
c17,0.04959387275051036,5.080579055971301e-10,0.20032371372327717,3.514017085814143e-99,0.9574108575057206
c18,0.13693836655213304,0.16304365733609757,0.12259896229999236,1.956159294769725e-27,0.9662173782089987
c19,0.1472667002324854,5.850907319594723e-06,0.1133850839461146,3.4438452275660076e-14,0.9654563417411678
c20,0.11732509342475615,3.943374649012728e-21,0.13869619411542017,0.012804314123440824,0.9669981881907699
c21,0.11550003216561604,0.16702947511366192,0.07234962506856306,2.3547640069603714e-17,0.98142527432218
mean,0.12067046947738576,0.05754027272232536,0.14653691407981498,0.05872587538061239,0.9598284912333092
std,0.03849877465242633,0.08348255854804872,0.05901135145018605,0.1376709260739738,0.02033754727447686
