ThetaCamBody,Direction_x,Direction_y
203.5691761644713,-0.916577975684001,-0.39985599219096213
203.51463349099672,-0.9169582029275599,-0.39898327544379586
203.5726820469502,-0.916553507102872,-0.3999120761085186
203.6741228237265,-0.9158440364132052,-0.4015341840570585
203.64578427806316,-0.9160425235632894,-0.40108115765241364
203.6577850353393,-0.915958495928008,-0.40127301645799873
203.63243344468748,-0.9161359570206604,-0.4008676942007657
203.63798438412607,-0.9160971157892145,-0.4009564495586554
203.5936339620268,-0.9164072060154699,-0.40024721455985185
203.66988911800388,-0.915873704118761,-0.4014665093177515
203.53775598687864,-0.9167971131016931,-0.39935329397464764
203.53201995254477,-0.9168370888378808,-0.39926150895281626
203.49299780783144,-0.9171087991819361,-0.39863699083635884
203.42489572584208,-0.9175819733755081,-0.3975466288830888
203.49351480092184,-0.9171052021506937,-0.39864526610526224
203.5154189094535,-0.9169527335235754,-0.3989958451959655
203.61740452970068,-0.9162410747223254,-0.400627374241549
203.668613021472,-0.9158826453882462,-0.4014461108002271
203.6817367380024,-0.915790669303144,-0.40165588507738764
203.66850854707872,-0.9158833773924526,-0.40144444075886043
203.6403167406276,-0.9160807931756016,-0.40099374106681585
203.68957706533976,-0.9157356983280813,-0.4017811976780164
203.7488877264901,-0.9153192974019844,-0.4027289209921951
203.64664147738125,-0.9160365229054459,-0.40109486247432846
203.61711411653133,-0.9162431053569045,-0.40062273011642324
203.55953867852585,-0.9166452208388038,-0.39970181274717853
203.55064450141043,-0.9167072565758336,-0.3995595146423229
203.49886143115893,-0.9170679980558498,-0.39873084523502295
203.590828319698,-0.9164268041008009,-0.40020233973028224
203.54169064100208,-0.9167696862832133,-0.3994162519379733
203.627647013514,-0.9161694419035245,-0.40079115973557167
203.60840097909332,-0.9163040186370552,-0.40048338970497027
203.5820567738125,-0.9164880612804334,-0.40006203710228827
203.58316152300887,-0.9164803473095462,-0.4000797083024501
203.56871757907837,-0.9165811760320323,-0.39984865604843134
203.5475812872205,-0.9167286169852846,-0.3995105039923822
203.56816845111152,-0.9165850081758563,-0.39983987143263416
203.6313456624414,-0.916143567481753,-0.40085030093765284
203.59884286611737,-0.9163708147428063,-0.4003305258003758
203.5913299103383,-0.9164233005310509,-0.40021036248924785
203.660998525545,-0.9159359886951732,-0.4013243882609122
203.6895461731824,-0.9157359149562598,-0.4017807039408707
203.6573776337185,-0.9159613491565,-0.40126650352528115
203.69426463285535,-0.9157028241425883,-0.40185611586398434
203.66821853696587,-0.9158854093444799,-0.40143980488971737
203.6867546069208,-0.9157554894378677,-0.4017360869581067
203.68619833996587,-0.9157593897257919,-0.4017271961531175
203.66058953481405,-0.9159388534195786,-0.40131785008447823
203.70833631671604,-0.915604101784149,-0.40208099780522044
203.7242335840172,-0.915492505286685,-0.40233502552463546
203.7061970217448,-0.9156191139420452,-0.4020468109362192
203.7568743072886,-0.9152631512672869,-0.4028565053865652
203.589658681436,-0.9164349736559106,-0.400183631674623
203.58518883730264,-0.9164661905917392,-0.4001121361596846
203.3784841748543,-0.9179036987373281,-0.39680322559718734
203.2658372449197,-0.9186820630850062,-0.3949978062798281
203.3161920594697,-0.9183345616304776,-0.39580504407467915
203.28317152097517,-0.9185625183314791,-0.3952757264448844
203.3902688836829,-0.9178220640525913,-0.39699201344389917
203.34515891666445,-0.91813433829537,-0.39626927315011834
203.35829434738287,-0.9180434668558146,-0.3964797510130333
203.31662743944088,-0.9183315539550563,-0.3958120223167704
203.37906593447664,-0.9178996697005015,-0.3968125456228799
203.3860154157989,-0.9178515330271693,-0.396923875975829
203.4110364444647,-0.9176781091209681,-0.39732466326691146
203.40010212627004,-0.9177539177903703,-0.39714952647639684
203.3681958999244,-0.9179749356210936,-0.39663839649162713
203.41912508998288,-0.9176220082646251,-0.39745421113430945
203.42577488294503,-0.9175758732380361,-0.3975607083848395
203.49842023361816,-0.9170710683956204,-0.39872378347888315
203.4565596482415,-0.9173621332173385,-0.3980536603762539
203.47430232299823,-0.9172388247166291,-0.3983377190682009
203.4040489678302,-0.917726557816772,-0.3972127453617003
203.37836639186577,-0.9179045144441575,-0.39680133866084105
203.4101182235321,-0.9176844765196481,-0.39730995652621054
203.50168602026235,-0.9170483401567943,-0.39877605471701594
203.60656633588889,-0.9163168418715204,-0.40045404892771796
203.63387356137983,-0.9161258810108149,-0.4008907209479387
203.61644682294863,-0.9162477711354104,-0.4006120590913265
203.7017657780111,-0.9156502054208312,-0.40197599594103833
203.80505034930425,-0.9149240937050105,-0.4036259441092274
203.88832842920232,-0.9143364665791235,-0.4049553381344705
203.87225192288815,-0.914450056180172,-0.4046987703861727
203.8965002460862,-0.9142787004797924,-0.40508574135481745
203.8980575621848,-0.9142676897927654,-0.4051105915685243
203.7489549420561,-0.9153188249467935,-0.40272999478313165
203.72644002905932,-0.9154770107943475,-0.4023702805961769
203.6565957985852,-0.9159668245923336,-0.40125400464822436
203.7263170720756,-0.9154778742805533,-0.4023683159777365
203.75254229047724,-0.9152936078083574,-0.4027873030585259
203.7760032421923,-0.9151286014203919,-0.40316205533551586
203.9533339025784,-0.913876432256156,-0.4059924464405213
204.01480660218152,-0.9134403166455292,-0.4069727115256198
204.29637438720383,-0.9114293149787026,-0.41145668520204265
204.4304372871358,-0.9104640784881032,-0.4135881547902565
