,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH
4329,63.47785398287891,-238.81122240691084,-233.8919612430208,322.14781380685304,-105.352067638658,-149.00917132075605,-2.156642016895262,241.8736857183824,-73.37457226637977,-158.43970781766274,-152.44690592430618,117.0952636809008
4330,68.72479312688449,-257.9380415764854,-234.7526253392424,326.7324783519449,-113.36672285067644,-151.5143606133665,-6.600846614203363,221.8854622704707,-67.37074473867966,-162.23738537732055,-119.80441921924005,120.26601569943736
4331,88.18739003230729,-276.54798234060826,-235.5143427899334,322.60649516128103,-113.85317188900186,-153.095750996624,-31.503773740623217,217.5141283728429,-69.23425372365361,-148.8888956678634,-135.8532896257367,128.56721036874765
4332,107.32469397221732,-288.4258894329299,-233.97690804276243,324.1083064230578,-115.3574192458138,-156.57233076718933,-44.85414530542048,204.53542684394856,-79.01622199249778,-149.4562392671969,-147.98804960308408,135.43699294931326
4333,-265.8792348703369,-286.57975252370926,-229.0340480131057,-35.4406763694093,-114.80854859255362,-155.54967411618256,-38.09825832849771,194.2215746782876,-88.85780211657541,-147.26318375713817,-155.45885128450598,140.36067200154298
4334,-268.9368900565164,-289.61420540102904,-228.19681430010075,-34.30131926987604,-113.7724988736628,-153.85231144476407,-34.63768936933042,192.19177088162385,-90.93168463643454,-143.4361306096251,-172.95540179960304,139.40908718464493
4335,-266.1997872534924,-289.2978144849589,-226.341205897129,-31.909145224417365,-115.77496298818218,-149.5398419679572,-37.65241962325763,191.18154631155863,-93.59779070982648,-92.24880626408203,-177.68908860365957,131.59844982671805
4336,-268.3450079293528,-283.6504377822654,-224.5481218087962,-14.733274097407346,-118.9248086607354,-145.7122107746342,-38.21640349529969,195.49857546012896,-95.61461484838556,-73.29804003200096,-189.1795390701482,120.08843936368032
4337,-275.37349898412845,-270.4459866823674,-221.78485170311296,-8.747469050728355,-128.34940554446652,-141.37822377825822,-47.79462345287618,278.02432261234605,-94.37483264816252,-125.6829944680204,-188.6084693214788,118.8401349837103
4338,-287.9545628110544,-268.3884388911374,-220.0724894175489,-17.128809113626097,-131.62428221545505,-132.5437017176869,-23.01306340700421,271.3410142560334,-98.92519698905085,-114.29258445322496,-191.74174629244985,106.44767920031212
4339,-297.96431209508324,-270.56077231184406,-220.23271597893063,-28.63606572048253,-133.52404765424092,-126.54127250821615,144.10781322271052,267.193866973375,-102.98363765380228,-90.01998516016508,-207.2635053430929,97.86742001515006
4340,-301.7982969150461,-268.3492981630636,-219.6359560460519,-44.935127001657975,-132.46075819227605,-123.83194317941684,147.52216341183595,261.6898453676393,-111.58002564781532,-52.32612003041246,-205.06672776833432,79.53296049694163
4341,-305.7292340778338,-267.4869742928563,-213.92969304425304,-52.244593569544456,-131.82661112262468,-115.59525410439558,149.5251041763901,258.91039912877613,-119.01376197351443,-40.73804925611201,-199.04784925363663,66.61689343470961
4342,-308.46887685584085,-264.61393084973446,-211.3076757149052,-53.898261428749336,-129.15377983671905,-114.04810981206369,155.9483891566361,252.6749376348299,-126.16443103486031,-27.298236060876185,-201.5338656392709,53.74371248154786
4343,-311.737243335379,-263.70360464668346,-210.9937472740856,-52.481505044585646,-133.0116805830517,-112.05867182482264,166.37906751028711,244.6543475304597,230.9862935472194,-21.503761005519145,-199.58804893636224,43.32505287173596
4344,-309.03622196204026,-262.7560707719324,-211.1865463520831,-53.75485606988238,-135.46796309810486,-114.42771554545168,162.32400146643073,242.53856226236744,227.6210758984068,-20.510452357042467,-201.36478861769524,46.55085445772703
4345,-307.2937057442178,-260.2572841626003,-215.8066705212857,-60.19140975370468,-121.60977054097908,-124.62675098177913,156.885239406652,239.47194485122975,223.4157677004506,-15.443420865050967,-189.27020913221924,55.49545187137801
4346,-305.3200322628235,-252.8431749813822,-215.2821855561011,-67.32123158141789,-99.7334507251786,-126.92115672649057,115.99531185155206,238.06848012427,222.95188465081927,-16.879762929025873,-197.587400827456,60.10436454937488
4347,-304.3890486286504,-248.3299087816253,-208.9837155970428,-83.1824372161905,-90.56613051427344,-120.38364065889463,26.92188428214621,239.4768710966521,222.21033036337545,17.992755909272503,-168.10928231424134,60.279249334199605
4348,-298.98600248513515,-246.70442621161104,-209.14977830669287,-89.32706139076132,-74.53772290340991,-121.4005146678739,16.071830257131012,243.0227309283456,222.766601403348,32.15844608814055,-179.54621033000984,63.99504054384077
4349,-298.72929656044056,-245.55067588303908,-208.3937870110827,-89.41265104863861,-70.0857665591592,-120.44461668432362,10.153003398431508,250.11339003926656,228.70346787285663,41.964948718357405,-178.4678508591384,67.1871743467609
4350,-299.40084167741463,-245.35063164017305,-207.72169375185695,-89.13370121940977,-70.11184825272,-121.15293304440428,10.092403215031029,253.3766169022363,-128.16734576997337,41.54571157028215,-180.9689693439692,70.99900694016782
4351,-300.93686817883025,-243.55429503302275,-207.7857664440232,-91.83687571801306,-73.85716775880661,-120.74296770362076,9.683125324837476,251.781060301504,-126.07096696211656,42.61229773842466,-173.654964115996,71.29377566834198
4352,-302.4894097302186,-241.35757238195723,-211.69503619408948,-82.23646852455632,-74.94012385104125,-119.42649021106938,-7.722977778142706,250.26037493871496,-116.56262263900058,38.2961723640456,-168.07227042700111,78.32934910012972
4353,-294.6106266720008,-248.20448367638565,-218.20172059559388,-73.22069884008705,-92.33309511470412,-123.6509183841243,-2.304815889164388,258.44706835668933,-110.8545732814681,23.885368841487264,-119.77722301918168,87.56355256054194
4354,-300.0965392836269,-244.17361768271144,-227.7108325299708,-61.346864367832616,-98.24179544514132,-124.39687277523126,-4.788286116600716,253.78150800179077,-101.75026486332756,-114.7601159845166,-81.01715461802463,90.70252535504136
4355,-289.0253550528733,-237.12331674242697,-231.49430992654564,-50.65999047662187,-101.52866718042485,-127.09619895316236,-3.81441756482701,251.77524917777495,-88.8590368339953,-154.08982713563654,-57.41755603626268,107.52189639046014
4356,-286.5407698989076,-240.6742777228257,-234.29432143837445,-43.88632337024172,-104.85878146027277,-127.69704729006828,-12.229446466212949,256.6319675963417,-77.75087545897549,-152.4482923214501,-51.25729843354421,116.96951772819824
4357,-287.7854293188812,-240.08197459438344,-234.27387502509384,-35.94096390935176,-105.33923127176014,-129.78363420172536,-14.201900344795945,251.944402081157,-81.27547374140136,-136.9375352440788,-65.30389177775707,123.067837050524
