,Head_Pro,Pro_Meso,Meso_Meta,LF1_LF0,LF0_LM0,LF1_LM0,LM1_LM0,LM0_LH0,LM1_LH0,LH1_LH0,LH1_LM0,RF1_RF0,RF0_RM0,RF1_RM0,RM1_RM0,RM0_RH0,RM1_RH0,RH1_RH0,RH1_RM0,LF1_LF2,LF0_LF2,LM1_LM2,LM0_LM2,LH1_LH2,LH0_LH2,RF1_RF2,RF0_RF2,RM1_RM2,RM0_RM2,RH1_RH2,RH0_RH2,Axis_Bar,Axis_Fix
0,310.1411877865443,314.9418018816866,309.78634429585804,274.8006264929075,320.6370841315242,305.5732327416214,226.106982468748,315.1528322284978,284.5945882457486,157.72224584617567,148.0633419640784,354.7082855763189,304.86448221349923,322.04492414940336,63.91446945864969,314.26669360348507,343.3380774824839,110.6161140280817,122.57007939753404,165.74252958154895,122.22839380771347,11.707519055410804,29.907198624534185,274.466246475241,315.434984208324,88.71189727720669,148.81828359551363,300.1081674521311,263.17261497438835,335.4370577642018,310.5256207567345,89.39332780642862,129.358863240014
1,310.2308478864158,314.9600327929288,309.7795175972147,274.7532961618904,320.69791029453165,305.58857220866946,225.975663095031,315.08709995770005,284.4457160055288,157.7101317967141,148.02424679377302,354.7650471204979,304.85413545840345,322.08947173995006,63.981282450459446,314.2401770622022,343.35356283196256,110.68080673025813,122.60586273526935,165.64720626468258,122.21929667467366,11.5819117528849,29.84459487074292,274.59659299678856,315.4754336769063,88.74724814056822,148.83357378958254,300.55169001490145,263.27199926537736,335.3499284676104,310.59026404154264,89.39202576981121,129.3550491261824
2,310.2478226189289,314.96904728724724,309.8052811186984,274.75088492108154,320.6791625867321,305.57904958247764,225.9947256075142,315.1057476224785,284.4637547959044,157.76495652939224,148.06937305140872,354.8137525444389,304.86905997031783,322.10176498085895,63.99730776670445,314.2529164577194,343.36543587951667,110.73284502352452,122.6291633081237,165.67406350077522,122.19062520417609,11.517931779297324,29.843657531894664,274.54279518400875,315.51724248194967,89.06127776799201,148.88802513536447,300.30197167666336,263.24075544300354,335.2491312169291,310.5663558093584,89.38843554682998,129.3608735088134
3,310.1882260810705,315.1240567556132,309.6533280063453,275.0589139767356,320.67535193147467,305.6390077076661,226.05464291213983,315.1089366583607,284.3740758664085,157.60908726581735,148.0094104310894,355.33682716347863,304.76648703349497,322.2048041778752,64.12153784838296,312.8273533116596,342.91235037633487,112.28674357379612,122.58467847211188,166.3509134159046,122.50360807502403,11.628849586488164,29.87847328573996,274.8799061744283,315.48354566156763,91.09605002749473,149.54626532411532,301.7249786785086,263.58107781953146,335.0531958174324,311.37372702744955,89.40919820820093,129.39280790377012
4,310.24709430669805,315.0044632276767,309.68561386574527,275.0654863016728,320.5788328851849,305.584067630319,225.85713229410663,315.232607860402,284.4216011999933,157.61760728233224,148.0574797225496,355.0813278811182,304.5826176747182,322.0496658332917,64.21427417782236,314.36564582997954,343.96789627244726,110.61567906580488,122.59594189041502,166.4594271893971,122.51899462473553,11.698696606141937,29.867999711515854,274.6211830565912,315.2853737424472,90.747073678631,149.46610985696756,301.9850207236361,263.609135603166,335.35750874900964,310.50656628866017,89.42681683349404,129.3545752436348
5,310.26931682805497,315.02913214295506,309.7200937641714,274.9787632049423,320.60889565702394,305.5567109407313,226.14113889068184,315.1795948292544,284.51387797103143,157.73932369030746,148.10329476500883,355.0846059636167,304.72430255589273,322.1978558411273,64.16384746985834,314.2113944465829,343.92040709336914,110.50442865819866,122.4899252422836,166.33963141006512,122.45758494986929,11.684245204529764,29.955822648424835,274.2744158057875,315.29075606069216,89.35850046562143,149.57958753351303,301.72365523943137,263.4495883847904,335.347321526491,310.5645518801101,89.44903747243508,129.48397347762798
6,310.167527649338,314.95678653084906,309.9408426854109,275.1773251924201,320.7386225960928,305.60965147775306,225.9121495596081,315.2826320356888,284.6164285862228,157.68266102602328,148.0761483084487,355.1446539472517,304.65114406027044,322.2246779312763,64.18478365853481,314.4380725213619,344.1259345586444,110.67450712288118,122.63934523853708,166.22222660158334,122.30171145373733,11.724654024481344,29.872525874236008,274.323346062636,315.1419862016705,89.09131159666495,149.59161911676858,301.403213259087,263.40488294341964,335.2683264016154,310.55099671330635,89.46289740698899,129.5062764119395
7,309.99924010443345,314.89468052488473,309.772732230488,275.1992570896302,320.733719827632,305.7530884391556,226.1487928071057,315.07695942459327,284.55916043161324,157.67674111962523,148.02118821009958,354.79751660605564,304.57596603088496,322.0514485563821,64.17305964976404,314.3317604361009,343.84889258991035,110.86863649924472,122.68983682330752,165.86143756959862,122.55242292340084,11.616034082559509,29.876712311805832,274.18990949823376,315.3034049002907,88.03263562691036,149.35359002197723,301.2258138988776,263.43651187161646,335.28655933323523,310.553409022024,89.42348837799972,129.43790813522816
8,310.1038636032187,314.8591637045688,309.6467221072662,275.16804108061285,320.70883243650843,305.6476513932772,226.0469864242489,315.11628614914406,284.4933903391565,157.66894148843062,148.02046905961703,354.81427308017373,304.4670406448658,322.0402787617326,64.22215683150903,314.1410024149212,343.5382051332953,110.77750170991034,122.5964037776736,166.0950010582182,122.50338468764537,11.413031982055491,29.77710048165129,274.4265695632688,315.36399385869737,87.8655090693583,149.3058933106693,301.2894091037945,263.513151451824,335.2760948922753,310.61713168836377,89.41739532695023,129.2983482582783
9,310.2901220113242,314.94925071652017,309.6084962398997,275.4221434660282,320.6759782336127,305.7120423999534,225.9758514488546,315.0774445651731,284.40408712058246,157.71643444244063,148.0293661168518,354.9081695265002,304.57572945635843,322.05114363586176,64.08097605181605,312.7531939698838,342.6818122700843,112.15308293842702,122.48054718171332,166.92885701739587,122.7802885201654,11.727753136424854,29.883708859181223,274.687327857764,315.32994607139955,89.61216186156919,149.20526723262708,301.8392905610491,263.64385471682857,335.4972733940326,311.48638242002164,89.41811350405871,129.29516396782373
10,310.3836781047466,314.91351710169977,309.8001450754091,275.1817059257025,320.6304738344964,305.4587110628712,225.70886654339492,315.24996122319016,284.4433243668324,157.58233765439886,148.01776824193746,354.64240820090686,304.59488961624794,321.9880465954909,64.294445806714,314.278469453665,343.446655868203,110.56795792666,122.53111419232576,167.79230678577449,122.49490943465788,11.687331234141242,29.80097449447305,274.5142398295868,315.21920132217224,89.5832479585108,149.56001690524087,300.41558413045425,263.6132381111553,335.59123668093787,310.64687262767785,89.41790890676248,129.23297743750894
11,310.3061240406006,314.869216332368,309.7310983049125,275.3023748577266,320.65096696076955,305.55290128790926,225.53542575766875,315.1631894332779,284.3069086554492,157.63124267514075,147.98386208585228,354.81820522205226,304.5588081322234,322.0117850928804,64.21308478159284,314.2669370574364,343.6480671457117,110.63884012170944,122.55426779832284,166.7870960897065,122.49918769779843,11.529354244346814,29.750938063044742,274.4899688932719,315.20222464070383,89.07267712914238,149.28704468084243,300.78982541851434,263.4676193697949,335.44369483494233,310.64066542888594,89.4467122599637,129.27948711911543
12,310.2656673698057,314.7612218537414,309.749044075891,275.375128785773,320.4580079023547,305.41984207238016,226.07913090124933,315.25284469159294,284.54119085695135,157.77957901256298,148.1284443158232,354.7210294538752,304.3899386314995,321.9032703202437,64.33417687468784,314.4131115714356,343.7684802457909,110.68394505353696,122.63577205371496,167.37088327490144,122.55917098610712,11.305952561046343,29.81531243142867,274.60324814445096,315.3242683106351,88.96561675758167,149.28521465528524,300.81935034282776,263.5320969638644,335.4527256681678,310.5887216381409,89.41053191592145,128.9924656858388
13,310.1957982904778,314.8130555157774,309.76753769718863,275.2920559472352,320.70633021033603,305.60953867833007,226.01369104416145,315.16206754299486,284.4178653228226,157.78504854122093,148.09931391614853,354.41287015534897,304.42294445506167,321.91332281855324,64.34355395850187,314.44642501128743,343.75971416132063,110.63247855168171,122.63202056117828,165.23089448401572,122.2522837305185,10.68707392077102,29.680222696890176,274.68333804960366,315.3911921775855,87.00520924269516,148.95393268471076,300.4725573114796,263.41543134060294,335.4201687575011,310.5687783571706,89.39465045606867,129.06896624772344
14,310.15974018708107,314.8223170428427,309.805161471003,275.09779404041694,320.80248062335016,305.615856382029,226.07987524252755,315.1086641386327,284.4189099993075,157.80449366130838,148.0901243572195,354.3710830240643,304.4210471883122,321.8725499809625,64.40196172361419,314.4722134797948,343.83646090617736,110.6210582931639,122.6276233070751,164.8480142880506,122.19886423835138,10.66047656285886,29.62991046313464,274.7401678400198,315.41799658231736,86.2175340136844,148.79975125402083,300.3674284291107,263.3818532587601,335.4159729471454,310.5036853130738,89.36992184523476,129.13122082682028
