,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH,Direction,Direction_x,Direction_y,Vel,Vel.x,Vel.y,Ang.Vel
0,48.57653162108068,69.4877348333917,155.30544588496292,-46.12551825082227,237.9651338521712,223.8225116488188,112.3658422193007,124.59871318806036,-107.05503396810184,266.90165960311435,-230.72185795354372,54.64707123883375,245.17487217421785,-0.4198501599761701,-0.9075934349520076,133.7185585711608,-27.568302073533328,-130.79848743103605,0.22671530910329507
1,38.29241358728035,78.00138027597225,157.29487059686227,-46.30705720898936,238.03498852220423,219.14719098262688,144.61899209522642,89.83154234205807,-113.69079610100012,275.39843393372325,-230.5844439498682,43.05598735116156,245.8509079818377,-0.4091124425644672,-0.9124839775792972,133.26268059998364,-27.509897566099998,-130.34214286657894,0.20300435815547174
2,42.68666386881557,81.55747310667041,158.65404893849114,-45.99766273225976,251.06877209032456,216.6855908524212,136.5992125596296,93.47800341878737,-120.42209605372506,285.2709150371488,-244.2898665855035,46.793079248325625,246.81688698342185,-0.3936709925443655,-0.9192514071945356,132.5651873040826,-27.420538669727005,-129.64393568295958,0.16672660320530203
3,50.39086186020921,83.61598731025902,161.144913373872,-46.889630864033165,267.5449904514201,215.7109795137971,126.09316893850848,98.33373373807974,-127.2529662714937,290.3190609501313,-221.3751960917746,49.80517562076613,246.789858817322,-0.3941045876425799,-0.9190655983111716,131.60515388458066,-27.297544617523158,-128.68291966466936,0.11679371160428101
4,35.40322007189184,90.47477134898514,160.8254836620415,-53.48604582968432,280.0659852359921,214.13402551704692,143.384917246229,74.72552526891448,-131.14848723081798,300.8222707149168,-208.4377851756076,54.92751663506155,246.7862306802085,-0.3941627847866173,-0.919040640608052,130.72886549789902,-27.121808811331846,-127.81757302460979,0.08421756407191301
5,30.54906924028012,94.75967241032468,159.64554779020517,-60.01828336408488,288.8771500734274,209.19716531003428,153.58350452635034,62.86237104128335,-140.27067923661855,322.76469205685873,-195.33938187651268,64.08155033190171,247.65507326883065,-0.3801815176733831,-0.9249118950578824,129.91003349243724,-26.888059176967335,-127.02193536357905,0.06802087618222713
6,29.20130316623994,96.84347025003146,157.85153711353496,-61.96751592441848,283.82271707509835,204.3691742331996,153.84240996609967,49.61831953226715,-136.78062334764422,323.455599447778,-157.72273890707385,72.81258876231782,248.68033340042024,-0.3635710092077676,-0.9315664878384394,129.49416569208074,-26.554816983480848,-126.6621505487095,0.04084883619985404
7,28.7198828095298,98.37812975713616,153.33046325158244,-67.96773658413628,290.0435183085755,201.5936370650737,142.77185949638692,45.3949115583319,-121.77595533910652,353.94977264867106,-115.53763665910398,88.20112307409042,248.1668377971348,-0.3719051712822084,-0.928270727521638,129.46878606281888,-26.112084965067805,-126.72742503555509,0.0018862829253226145
8,24.12154364611058,99.20570818171458,151.75972743150916,287.85460873353816,287.2694063637803,202.1806593208001,138.99751301739622,-20.846836215655628,-118.87712058410298,-354.29114443388136,-70.16933176715942,-266.5246262001216,247.23443636399853,-0.3869614509878438,-0.9220958927624516,129.87931922956653,-25.751783773725148,-127.2183649069646,-0.02034627095649617
9,23.69372998082377,100.89396963983086,148.86989548874175,290.626779190057,281.6640757694041,201.5025229971401,129.78538628841355,-43.494753775196926,-109.46173387200515,-352.9938264975275,-46.22603026153304,-259.6013688864522,247.8153824438544,-0.3775922007543815,-0.925971991978949,130.73808118732617,-25.463104373712603,-128.1496983590803,-0.026515802062056937
10,27.25534177573656,103.08572012051457,145.20227058264598,283.42707153618926,282.1109073688917,201.1665513740912,121.39524587522236,-110.97072350179012,-103.62548817385928,-343.6768607278707,-32.07691950789655,-253.1168799660129,248.25263906073275,-0.3705146558711039,-0.928826619873008,132.07083479483055,-25.237386383029794,-129.5493653954657,-0.01680739632452649
11,26.38484503476036,108.28285463609645,144.2943233044659,281.1168936129167,283.28923706829033,201.07659576370168,110.4047183266726,-98.60612291995368,-77.57309443211864,-334.37244588309096,-27.67707758947204,-246.6886546548401,248.64976685189592,-0.3640679359761248,-0.9313723949066154,133.45648704965802,-25.007165779401703,-131.00119734121233,-0.01990393017060465
12,25.24930023598449,108.92641052130932,146.22502135590693,-73.40345207262271,274.0806092736287,201.5393798251933,101.501851179073,-107.66607457245982,-57.69674176100048,30.92871149926077,-32.4507372421253,-239.2627087357034,248.6351588532173,-0.3643053846802192,-0.9312795427222684,134.93660751945333,-24.765535944719478,-132.5487491546926,-0.03589829961567372
13,19.56595245574533,110.21094130307677,146.71546612508024,-68.53249770005732,271.1975670765793,200.8605736839073,110.62839036520836,-114.60578314227888,-45.251495374189375,174.88697292067673,-26.964016722106173,-232.09499609091617,248.792456335924,-0.3617473183546693,-0.9322761810017488,137.1361845870552,-24.597305632664067,-134.8121598616283,-0.05131971695688382
14,22.44885065141404,113.11889676078374,149.83304117456743,-64.81928345037835,272.4225714431877,200.66561671252924,118.09483157797536,-109.88203685976498,-49.74374251697378,197.9880925383146,-325.5907028836213,-225.930292905922,246.56695183524928,-0.3976771847537974,-0.9175253984093814,140.1212055644917,-24.497427933873805,-137.85933178322753,-0.06663082471447124
15,34.23131008873156,117.25281628896148,150.08725278088448,-59.064113683324535,273.1172288417614,195.6620029112235,90.60769457796556,-120.19840823814592,-56.35827938722542,210.66731698989707,-268.2822884096855,-220.8797603251409,246.78884518477253,-0.3941208469775565,-0.9190586259742594,142.3598004075941,-24.23971766548006,-140.17339214499032,-0.07978754372617948
16,42.22727984231818,113.8627810671406,150.3723298162254,-55.83112828661859,266.34145760219303,198.4421136951732,61.985026398121335,-129.79936854226548,-58.52932707662393,218.00150859718,-276.4531707387655,-227.9903532087485,247.56707732656247,-0.381601565929075,-0.92432691450616,143.9191269616554,-23.81644351943102,-141.8237627577695,-0.09118457556235976
17,46.04382650049362,92.73691337836416,148.82054374517725,-50.15512933722482,260.99297975642423,201.52730759655933,51.98506967396975,-137.49210789877995,-69.42283787192665,220.36893599022304,-280.51305701379243,-241.8880312528539,248.7844652451,-0.3618773401832667,-0.9322257187301176,144.8459650232975,-23.214907271345208,-142.85995473994842,-0.1011638311780975
18,47.16683873826591,64.66156610449457,149.8229310952116,-39.023954188914274,253.00486013420755,207.0743168259109,47.53542741364174,222.9137983431839,-77.6430671645958,219.76661699532053,-271.31867178019195,-255.15632187732007,249.0762668823188,-0.3571249358580491,-0.9340566257933104,146.58046907276812,-22.78990074120996,-144.6826456057087,-0.10987291610592552
19,51.84557388025047,62.168635850235376,150.49908145002664,-35.78205376813014,247.4824103513084,211.99994208124264,30.11346901512596,205.4560966695369,-81.86056878986105,225.03994386656063,-267.74664940779974,-264.3370772269122,249.94286341975163,-0.3429570547458972,-0.9393510837807234,149.17467423155136,-22.52867373312121,-147.34651608102314,-0.11757310289367869
20,53.51646800053726,59.45109717077244,153.3339043660155,-36.215983425584,244.7062723632632,220.6945741961968,32.690541636645065,181.1538098352876,-92.36750620662856,227.562291232919,-259.0021205031248,-276.9445745900716,250.25110963618312,-0.3378984903676972,-0.9411825594470136,150.58999184941675,-22.32362339981965,-148.81071503480376,-0.1223360935745805
21,56.84366263997131,62.632196688318544,154.9645184899488,-43.9448019760984,240.8484765143252,224.11107835916567,26.16976316006705,166.2404328748406,-97.36861449074308,239.63807500996404,-250.34733763278905,-285.7864764300844,251.6986349306848,-0.3140150758966832,-0.949417996516603,150.86888145490025,-22.168598231306227,-149.11916843566402,-0.12430477786905803
22,54.62528512811864,65.78090402412923,156.38133526991265,-47.716024425559056,234.0068999162456,225.72800471915005,21.9476804362327,157.18063621601016,-109.34661245692756,243.63461930104472,-231.8092376105523,60.31484036038911,252.62504518352785,-0.2986236452949176,-0.9543709543310585,150.01970973616636,-22.05894747252555,-148.28112988562972,-0.12353821630594557
23,52.6859279254854,73.78417017300168,158.0513227687982,-52.25843549110226,230.92898291617988,221.5326704704555,25.91723933584899,126.131215892078,-117.33015498678284,259.8252148010863,-229.59919655138148,48.00290192665835,252.9532531123257,-0.2931518440432019,-0.956065895393236,149.86583954875147,-22.19091367474749,-148.10950157922608,-0.12287445477547455
24,56.9181618192568,81.23130593680929,161.15700852024827,-55.481604799173056,246.62192865888773,217.47159729204697,92.6000766414744,89.23105783244027,-125.89408671242327,270.660277085339,-242.6115991045001,45.49207233170343,253.5343791346719,-0.2834399738738937,-0.95898997972365,150.4026547870331,-22.56845582403872,-148.59913466726104,-0.12229358043173082
25,60.42754328941106,86.00106393537988,160.50743010263088,-57.69585716040609,265.0357059559217,216.37498893464587,115.65405693184384,89.3894182385442,-132.1339159401787,275.2149997503052,-223.96509746194675,47.12593288571836,254.7592078734232,-0.2628761623021427,-0.9648295825135637,150.015100022701,-22.851149592554588,-148.1653709687811,-0.12157230883820075
26,52.23649227489676,88.85822047244687,160.75643562834767,-59.68894550283977,276.5531601008347,214.05383803555475,135.79034066011042,68.58938305670605,-137.68357649675693,282.8976761914711,-218.0563554037885,54.73828545075918,255.79983509910835,-0.2453101760030628,-0.9694446438808904,148.69154861282522,-23.047475793350593,-146.79519757283194,-0.12068900184707845
27,49.60679019417376,90.5935997331882,159.56981165687705,-61.558717878277776,285.93313705696494,212.3240264977096,129.3187300824925,58.062491698648216,-142.31483479381757,304.4243986296473,-200.2829780311934,63.53043648131343,254.89666761273267,-0.2605606611809814,-0.9654574780097412,148.32625591030768,-23.263090249467258,-146.39148957944695,-0.12035946396804247
28,47.10901759099872,95.3931757017108,157.25871071497738,-60.39121699556034,286.2137385513718,208.50679011982984,133.11065572052257,47.55864807784593,-131.56239899483796,293.9483672070074,-167.63274582200543,73.51768774409115,255.57148482588207,-0.2491719043733829,-0.9684592722830124,148.90826313407288,-23.504461394588088,-146.94213574882457,-0.12057380906472168
29,31.08614854916684,101.5774692028064,155.21578222069456,-69.02092507120267,289.0110534408281,206.56079075395425,144.2600768158187,161.72643738736923,-120.13268213927172,307.9427632426813,-147.08916246532075,-279.1715313925101,255.9319346265493,-0.243074401860697,-0.9700076469595816,150.45503050083374,-23.7788303630667,-148.46365546604616,-0.1213384674900165
