,inital_pos_left,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,inital_pos_right,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH
0,13.964190095112542,36.18214958132066,343.7256889400261,292.54006248698244,-59.87489495845932,0.22707679821675697,61.28132376502907,193.96419009511254,167.32548310377894,291.45493908692976,229.16387601226305,-152.56584288497095,-186.51813637778548,144.15794691528316
1,13.829546152884632,36.47362622480833,343.9297582985415,292.75450223629554,-59.76508821995782,0.6736822258415884,61.55944990168379,193.82954615288463,167.6304306453174,292.91990301494866,229.40365478910394,-151.57525602553144,-185.71461698475315,143.8471309155176
2,13.907830993079983,36.41021509596493,343.68282374008277,292.69539442463423,-59.701887918823104,0.609822096399057,61.37033186735965,193.90783099307998,166.85640690339454,291.9994291629537,229.23682784287172,-153.08973827932056,-185.585039336158,144.00586263227376
3,13.775390103216864,36.791647200611436,343.7248523184364,292.88833877910537,-59.58021887053877,0.8198208832830574,61.63517331215775,193.77539010321686,166.76225398075962,290.93320588197315,229.05810319405845,-153.19648120839136,-184.188134701707,144.09786059879718
4,13.812105388752059,36.85972226603286,343.88143506459556,292.7565472351648,-59.41696987463962,0.6606700781787538,61.51603522285319,193.81210538875206,167.82596414554715,292.3237994766843,228.87145418479673,-149.83225887775222,-183.77091716866863,143.92253915962596
5,13.173547380622438,37.54183911017179,344.4563067738794,293.4968324994326,-54.73568876247373,0.8663585667591462,62.24516517345211,193.17354738062244,169.13310825902008,293.0992168427238,229.98684880448036,-144.0802770529991,-184.43709712322143,144.50855074404188
6,14.157226933061736,36.93865071110463,343.6847592706305,292.8608335951299,-51.45144681323774,-0.18201732253621117,62.468717037954264,194.15722693306174,168.70120328500283,291.99756217520417,229.10089336918935,-133.7050885699989,-184.08088720364455,147.97437412347386
7,14.652119529176616,38.2731984220525,342.8530938940023,292.5897194465378,-48.25377025392737,-0.3748697344637435,62.264444903359276,194.65211952917662,176.3868405461411,298.26205639628216,230.1567955858579,-106.342061102249,-183.3763391151966,146.77118755789212
8,15.679793451348417,38.59457491028027,341.9580894829059,291.71100946617696,-45.046639314074866,-1.4341692420912295,61.161695913553274,195.67979345134842,178.3460735056028,306.13520648335316,230.17948954264682,-91.41008051600872,-182.19669004418668,145.38955998395858
9,17.224684703638218,38.85103925941121,342.24264874583764,290.63058251589996,-41.753962473740046,-2.0950632916970164,58.742332689064995,197.22468470363822,182.82087937042607,311.02835635512173,229.25597787132793,-81.1520920323579,-184.12530016535635,143.13043851212683
10,17.996056798365373,37.96845072827091,-13.78827119675492,289.7941095178856,-39.97849500148408,-2.9217314546964417,56.746702206309266,197.99605679836537,184.41881177983421,315.6086320183161,231.22415191681233,-75.96344818089806,-188.1950197236993,134.57550961653288
11,17.756292081027993,36.826157175285005,-4.213135974155506,289.40041807204335,-36.89195150295143,-1.6083241398460473,54.645963754486104,197.756292081028,184.5184836434505,321.54893917838115,233.92845178573336,-67.57886709336029,-190.40539854566,133.26628712894632
12,17.20863363668252,35.05065897854399,7.539650105981707,289.61211052060656,-37.420730315024855,-0.7854549355275537,52.15238798374895,197.20863363668252,177.4956754472397,331.41871989634353,235.41280350140988,-62.74149159868665,-193.18173284130913,134.13298341142456
