,inital_pos_left,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,inital_pos_right,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH
0,256.08399611788116,52.979978758629045,36.403659622601936,-46.63227596628306,-34.807919900838954,29.046939470261577,87.57137789674329,76.08399611788116,22.74559396183355,-31.393212593144312,-67.64644172105596,-7.475024857569025,89.91423337145966,164.01473849056643
1,256.04183546677893,52.86138874261485,36.79122871899267,-47.37769467061389,-32.9271335703875,26.054054654276882,88.11035107779188,76.04183546677896,24.039326765226974,-35.22993013832715,-65.47882727851479,-4.179096666202483,88.91789490682103,162.19709513323235
2,254.87671347447065,53.983063858491846,37.44139317378682,-46.458069366035005,-31.695085177781976,25.72189053934079,90.13392655088887,74.87671347447065,25.938782067016405,-27.067471306797614,-63.63944926549894,-1.2125125589746233,88.1370537031529,161.33669256192684
3,254.67964876640582,54.354993394184646,38.20130313587282,-46.76086209303904,-30.464602734896573,21.390241399303477,91.04073473573516,74.67964876640582,25.242883308075818,-29.393425948717976,-65.10688975114942,0.6571156924221384,87.02051364266686,160.32627536263274
4,253.83023028124703,54.35345178177843,37.22799184353565,-45.706286132575855,-27.106670828344193,6.807963169333647,93.432586463837,73.83023028124703,23.423972329160193,-32.02570251575722,-66.06087267647811,5.605857036709182,86.78571051822092,158.11535218245098
5,254.1958856352181,53.406842597973565,35.06851738631522,-46.18784640345993,-27.44842141756473,4.974031103823023,93.37123008433437,74.1958856352181,22.554197360628535,-36.607792770926636,-66.9244260096115,5.53423188880582,82.59206890164785,157.65200075782099
6,253.94868298091046,52.653290039950946,34.48990369900679,-46.43858641130856,-22.63103051958487,3.0854112794022512,93.85739883473667,73.94868298091046,21.77917167784568,-41.94135431310181,-65.84690981874519,3.836251259645792,76.64230821294453,157.5020535255379
7,252.42477181627092,53.21016169518859,34.8410548143174,-46.69005889980036,-20.433793072261068,0.6362339659806935,96.31814938513949,72.42477181627092,21.532499656188605,-44.30945845117492,-63.11885100064623,8.195174935388835,78.71310227469485,159.60935288946743
8,252.10234587790413,52.008695523915634,34.343425582142714,-48.34851039523366,-18.7728968361925,0.30016129689798277,96.5826238281887,72.10234587790413,20.02667924921937,-49.349101620055336,-60.9547766114932,10.124812670042942,78.97134222519719,157.15906645214903
9,250.92476235304147,55.32981978654098,34.75695144686492,-47.9092233895347,-18.482574639853624,1.3969796795176137,98.12260346952567,70.92476235304147,8.404241002288671,-53.92095513384078,-60.49533672025484,14.249094840329818,80.73640050080544,154.07828210606976
