,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH
0,29.21731877702541,-14.708756128565028,-42.26869287980634,-28.456403227410874,43.482137811398445,59.76359893135384,98.25083592869385,-91.4943217690876,-139.4150547312505,-5.643840828130919,-340.43876023114325,-234.4764143026798
1,29.145875878958407,-14.736802866412972,-42.31467108311875,-28.43940215108836,43.45285219416223,59.72249549666617,98.18470978846153,-91.57724034742965,-139.4941248848742,-5.65979992525962,-340.470877395728,-234.500969457531
2,29.211131218295122,-14.715240235874319,-42.26957670139751,-28.44187014054961,43.45511879432922,59.744525055769145,98.17521569216063,-91.52960274714114,-139.47404085061902,-5.6052583810679835,-340.4099647680726,-234.56994127596312
3,29.045973155728774,-14.685570640833674,-42.27950740136262,-28.804249900424736,43.111752009376346,59.4990127130896,97.97886622928448,-91.90233237147298,-139.85535105739487,-5.490967646485785,-340.5071898833545,-234.45105214816437
4,28.88276546058904,-15.136646996779064,-42.39496089961705,-28.47591198044148,43.2561115637742,59.38742449178267,98.99778042081579,-92.22299842633315,-139.9614536849499,-5.718282551884329,-340.70129156976463,-234.56496532520185
5,28.43836787454046,-15.146328815693238,-42.60557714109282,-28.490917946092736,43.28233634762404,59.15890641016392,99.39943141420267,-92.44650854813214,-140.120952371936,-5.286787193055204,-340.66215720556846,-234.5828168398525
6,28.43189421297899,-15.293610050202972,-42.6683476175931,-28.533077214091463,43.057327671495614,59.07818259834494,99.33810170468098,-92.46417911082267,-140.3243367057575,-5.961438099816519,-340.99948446902266,-234.68783058821953
7,28.69939109340416,-15.491629158768774,-42.49531100175358,-28.58096705860686,42.91403361499681,59.20246370438542,98.12202422322912,-91.94224956814172,-140.18945700165872,-6.10480441351649,-340.75979856240804,-234.625734844104
8,28.68635413393889,-15.542141757230354,-42.48650823826597,-28.47906779866969,42.818825113555704,59.22363540413335,97.95228174146246,-91.52906187552746,-140.05302463065647,-5.753349133483027,-340.7138505985978,-234.87676322675327
9,29.013882838227204,-15.223316510505924,-42.405088170092256,-27.727540151198923,43.289800057474736,59.39057196330748,97.3407542870313,-91.74145283082912,-140.2171509775218,-4.687514326592236,-340.76313274731626,-234.74232876511815
10,29.094430257957015,-15.048960083749819,-42.485352451793005,-27.735388403835316,43.55431457603379,59.27160620608481,96.95399203168176,-91.83951229682309,-140.2970778677152,-4.808399628276504,-340.9364541083144,-234.52948567857675
11,29.180573306687222,-14.706957348910692,-42.33876697220097,-27.058389520692742,43.72585726864952,59.52225178358435,97.0451025082574,-91.81202944919733,-140.2550198726746,-4.435340204426495,-340.91821432366186,-234.22141253367914
12,29.315516247142114,-14.634334851242613,-42.44146256561595,-27.154341496664017,43.9373432679422,59.69890339863173,97.3150187347714,-92.07686503337099,-140.15138605427637,-3.7576971011568503,-340.8875290824162,-233.92369373498428
13,29.49389815026555,-14.53567229078402,-42.37510301756902,-26.820830003356605,43.9223315378415,59.82801844342907,97.00234371351263,-91.8351228998969,-140.07137981403167,-4.043077515873279,-340.86143401845624,-233.97112401157648
14,29.117314089226966,-14.603012153109859,-42.67614181571875,-27.036336847583016,43.85326426316368,59.773121355903584,97.21297459529401,-91.97544026326489,-140.16949940802078,-3.5859514687192586,-340.82709742814484,-234.19845496139806
15,29.667630663105086,-13.862764876425047,-42.58393108599023,-26.56431751286567,44.18386986363441,59.79980173722106,96.28442649189395,-92.07887791502237,-139.94819966476217,-3.142616033878312,-340.7370401841132,-234.3213225522607
16,29.79137519429105,-14.173171770579046,-42.46761536138254,-26.73395573340258,43.86187333606654,59.597083147989565,97.48258855747,-91.77656241661509,-140.1113876080844,-3.810779606854169,-341.1629199961388,-234.31883973916877
17,30.11731004210793,-14.126767172360985,-42.248302677739105,-27.034423573156005,43.415923992852356,59.34289821999357,96.49015063437793,-91.61985990334605,-140.06080412197875,-4.856714572648343,-341.2679763494915,-234.29856701323942
18,30.005934011989808,-14.392112029955825,-42.270587629777,-27.13079876727363,43.59521530635391,59.463128974514404,95.34319794211066,-92.01937566182994,-140.00348275054483,-4.306662136012051,-341.1299917512853,-234.08959261530111
19,29.69451504440272,-14.461515357694338,-42.0422384883683,-26.86553712575477,44.87240115009456,59.598762827663336,95.18941898143743,-91.45980108979327,-139.9882166688162,-5.348056151713024,-341.0620208863178,-233.84276240845554
20,29.951558126671387,-14.467596659367189,-42.2380915465838,-27.262797351011045,43.5374342162595,59.70405206801854,95.57332666038087,-91.86058943154494,-140.13058930573206,-4.829586258331744,-340.98810818099594,-233.72033164299177
21,30.306428507571184,-14.330917904634873,-41.95922526006382,-27.27294487422455,44.95497073346223,59.76945704697084,95.43683188957152,-91.87883121028288,-140.00392211287203,-4.032952086754449,-340.90324953667323,-233.6180480096824
22,30.150771530081357,-14.223732797521421,-41.98101124411252,-27.11119737069953,44.979748219353894,59.74490837414146,96.07912710956592,-92.0322395207019,-139.92679376644327,-4.426534833196797,-340.9323951963075,-233.43820654902947
23,30.131987907550666,-14.232365076718139,-41.906253087787064,-27.316114099369543,43.90436217114319,59.728930499719695,96.64985817070621,-92.54314340384941,-139.6887189922063,-2.655647028768101,-340.8684020029465,-233.60315189154957
24,30.503977601351153,-14.424547633909924,-41.86002207404363,-27.531916545729587,45.31205846930209,59.55232508073033,97.77843399071759,-92.49465226528878,-139.83836413416088,-2.2344512990813428,-340.7445790473068,-233.4937401930955
25,30.393993434498867,-14.567254614709896,-41.74810543480311,-27.614660363768735,45.312198798328495,59.75262941525415,97.05724285076144,-91.67460338999011,-139.90087017371317,-2.9959710122175807,-340.71418997257774,-233.61731854850274
26,30.388964805294734,-14.209246012843892,-41.85147235313002,-27.718312535364305,45.21150520272772,59.937197522275994,97.2562446654203,-91.87838769987198,-140.01832947988203,-2.545160502359522,-340.644176300325,-233.81306083610548
27,30.50777109637906,-14.266003747665053,-41.72221794338182,-27.396569494233972,43.984719348660064,59.95823360873504,96.31546894177521,-91.88442020789681,-139.91771049788346,-2.50640415126162,-340.67599693376764,-233.84626979363628
28,30.235607747529457,-14.374827364898948,-41.858847213511325,-27.410754602083387,45.145926309149104,59.85678418399306,96.8122517242326,-92.31510827532935,-139.96984947737457,-2.4881741691213506,-340.7869193524052,-233.82540718272986
29,30.4739892668847,-13.681320054716764,-41.827835218163614,-27.16097306611215,45.239423397090945,60.04046957759317,95.8946791696846,-92.48473674043446,-139.8951853347682,-3.011221722496657,-340.6284036788221,-233.96830553027854
30,30.039080064876913,-13.703020106802228,-41.98805284478294,-27.028591904918073,44.05083910028503,59.95105583550168,95.67361658354747,-92.44506496644655,-139.89004211907164,-3.244868877998613,-340.8499329871901,-234.09725362690062
31,30.090700511125988,-14.01921109732217,-41.72093500336587,-27.722380982935476,43.49835649061811,59.92979130059689,94.96641847221412,-91.23723542280621,-139.54660832433865,-4.008283143377071,-340.71989978230454,-234.0924977876681
32,29.873498992500686,-13.933763578666486,-41.77864156014854,-28.18686191298741,43.4060469134655,59.82809462406192,94.79907807270357,-91.02330161624566,-139.65876321446598,-5.329121115951864,-340.812343070665,-234.1289766676636
33,30.40598131592435,-13.334637604788185,-41.63445488380327,-28.239243543373846,45.05592356184013,59.849218958795575,95.14988610300483,-91.1389647869029,-139.48089764541962,-4.294984030079888,-340.92359313080175,-233.98873824442416
34,29.919070947315106,-13.705491428791163,-42.05644215753864,-28.38457921483416,45.100251183602836,59.77933591323631,96.60587289760986,-91.80686649351992,-139.9815744022394,-4.857953012131304,-340.7262395217483,-234.07006044765825
35,29.86799720362177,-13.298856820947321,-42.04489377439421,-28.07129853623826,45.3502073362356,59.84876632290917,96.37268348472509,-92.32991560262386,-139.86078349125813,-4.2990225575333625,-340.78030863308925,-233.96513887228446
36,29.85365368482104,-13.4389297685222,-41.97178210019405,-27.351927453554026,45.43765595778768,59.84964768318582,96.51408012251841,-92.05106816157647,-139.8233469113509,-3.928434771198738,-340.87758906955946,-233.7844847501857
37,30.171700715611962,-13.582253876089965,-41.858618147897346,-27.48305697283422,43.89680274494083,60.03223965104792,95.62130176117495,-91.09116948565584,-139.77167512595778,-3.6919297307006786,-340.6485212633562,-233.63417679016175
38,30.07121016416741,-13.555617026953769,-42.022958954103615,-27.236742663875646,43.91504178648836,59.941140275072485,95.71646170231668,-91.6509253732083,-139.6421082633868,-3.311459068283,-340.66328117086744,-233.95060682041725
39,30.07176504474424,-13.379526266804817,-41.96462239733029,-27.07785033218761,44.04150510110685,59.79260399182141,95.4580274697172,-91.42495681157091,-139.76144160655093,-3.301212589954673,-340.36574637998996,-233.9592842683732
