,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH
5618,169.83023848957183,92.97142898624622,17.702870149731297,94.99403416824767,90.31182003246016,22.982468788088283,142.40506406905624,15.849154344986221,128.76239945449638,158.55028635186042,106.64635713745349,129.17880720159812
5619,165.38705403895048,93.84777679430302,17.776782782468274,96.65001966184764,90.06894457639088,23.573825134362608,135.9917641738149,14.18216629636629,129.6020125421568,161.59033333238085,103.07587243140324,128.08252774367782
5620,165.20746732815707,94.01752207855432,17.101124213860146,96.77850314468925,90.00691792999268,24.47575867294708,140.3512206712617,14.942943715793643,129.52436938789933,155.74124478153112,106.24816881553939,127.14332948531536
5621,166.2903895319103,93.5520072758363,16.80045399834131,99.12168033290658,89.95582830785857,25.504853518935164,137.36335584263378,10.693642935661654,128.36969444545733,159.85769270271123,106.45950710581864,125.30511680751863
5622,163.94107375855103,91.82993836056382,17.79094180808744,100.78926049117631,89.05325721913584,26.223348889253145,137.33635939891084,9.257680278446166,126.62006350390251,158.75782429830502,98.70075489629663,124.44027912170282
5623,163.882465871951,91.66238961853756,17.128159932028183,103.63237655711787,88.40817045936265,26.425678752695944,135.45793512092476,9.088357959613065,126.38485875419302,163.7703773760549,95.0779136865522,124.41699486388318
5624,163.45722516185833,91.3140566038527,15.776062231293821,102.58427578478658,88.82111980275923,26.462669734763153,135.34163198790267,7.433093984478384,125.64168837339065,155.12170751874817,95.49731055546555,122.89430853303385
5625,163.27619015966428,91.62277956575194,15.744853345113569,101.55980599304179,88.80611698137581,27.05710815667277,137.59040390093682,14.188292681995028,126.50730786009301,152.96901510039285,98.13475609031143,121.23540318293652
5626,163.46421517225218,91.92868691391676,16.012026712731398,101.48148779496059,89.16732184236469,27.830057420255457,138.73699294405256,13.22082709026733,127.0623569023968,153.70223902665728,92.86862407373197,120.28253152902853
5627,162.59926364931417,91.47711934969949,15.60123053332805,101.44665248765206,89.4570483265268,28.801583380350678,135.87560161595422,12.131273156716086,126.94721326535567,155.06270809186557,90.27391722847085,119.37512712635926
5628,163.68245003261467,89.0388288259663,13.393517932336408,101.54277594484388,90.02589066131455,29.09915798595472,134.76632168408992,13.02194851500139,126.87816511918392,151.6864813959959,92.91709994943484,119.17324154960549
5629,157.1174577182971,88.24725115702684,12.653342301531438,101.49604088471033,90.0175864441364,28.727165267598878,132.13868732281836,13.134190889342438,128.27791445140747,148.00877167363265,90.99277348702621,119.28640155182376
5630,156.08519158441072,88.73084886123576,12.77280589044588,100.64088630290934,89.99059951802465,28.85013888321629,134.851460603787,12.730650740931994,127.59029213201555,150.9024179747904,87.6283306179479,118.34571738040655
