,Head_Pro,Pro_Meso,Meso_Meta,LF1_LF0,LF0_LM0,LF1_LM0,LM1_LM0,LM0_LH0,LM1_LH0,LH1_LH0,LH1_LM0,RF1_RF0,RF0_RM0,RF1_RM0,RM1_RM0,RM0_RH0,RM1_RH0,RH1_RH0,RH1_RM0,LF1_LF2,LF0_LF2,LM1_LM2,LM0_LM2,LH1_LH2,LH0_LH2,RF1_RF2,RF0_RF2,RM1_RM2,RM0_RM2,RH1_RH2,RH0_RH2,Axis_Bar,Axis_Fix
0,137.9019290964791,129.4802717808993,134.48269158350678,63.30128686377998,157.71463701983816,101.96368405322696,67.17162961450299,140.47226703512814,110.22122108803084,339.5811267935045,332.3158508275748,204.0838438094276,118.4873544822886,160.28939069166807,209.17454249730227,126.26258747341024,159.3812344180298,281.98978115143666,292.40668989041507,191.30035085744396,231.8000312222584,214.89473898262773,234.3961842592197,112.71068055216546,144.38591838946587,47.50517433332987,33.33188947728194,61.70157630642413,42.62336086556314,194.73811465227675,130.23688808524687,88.45245823034868,326.6540416993946
1,135.91983679516647,127.62939056965084,135.36164781930415,70.28199518153673,155.9964830430032,105.26687177371412,66.08366919466195,140.2707885026486,107.9409063229618,338.00670468427967,331.2563759536333,201.91868221842816,118.21005584850366,162.47396786020417,203.367210928578,127.57151613554926,157.33691922860515,281.5946808928044,292.4605444358141,219.80219036994197,243.1264359818341,213.3667717958037,234.25624097822293,113.66692597999544,143.5108000795963,62.13668809387538,33.13225446423258,49.08706563389435,33.6648065491296,192.83555027491556,129.00433835700144,88.41028355672324,326.5815298859944
2,131.09399214483054,128.58772402213611,134.26725214274765,71.59523281104754,151.92090882711304,107.89077210830987,62.6610217354693,140.15081351377427,106.08078496868102,337.66655600720816,331.10505911985706,199.83697877767415,126.13230076911957,165.15851192015216,201.79698789417765,126.868491194491,155.61597925911855,281.312548577278,292.0110004037564,235.07095243511796,244.85986074620112,220.9575457932635,234.7232494991503,113.467884998344,143.3046329836144,46.54527855190288,26.73299444131062,45.76466802189553,30.73625242338465,195.66952914329693,128.47972324004553,88.38345546094773,326.42180424834686
3,130.28694181971125,128.33926434895915,133.78251542209384,71.92221541313265,149.41177179950375,107.28744325144392,62.75649255129833,140.1817133518285,106.17163668193388,337.39445351501143,330.8422291906535,200.0205206498644,125.873823082073,165.51096970134205,205.5517008197296,126.29602386118296,155.4249245618702,281.5625770708567,291.9802558579695,244.04025426377316,248.0422084589673,224.29588662627256,236.0896662578684,112.92390637538364,142.83758324086833,81.19735208853186,31.25915274522091,31.705724664959583,27.538405755708933,197.6976791864484,128.14098956980885,88.42389750695256,325.5796622253286
4,131.61664855847874,127.647205109627,133.37085822032853,74.22316087900167,150.07890423601276,110.39833766444757,63.54340232176631,139.99866900991725,107.49340454303596,337.10735306054613,330.5359339631452,198.593926334176,125.98622625019702,165.78274027430822,204.93321361932544,125.95509807057564,156.10908711632027,281.3467179029532,291.6242489569747,243.2344953823869,248.5578669241105,224.88612828005827,236.4079304762738,111.25674136097066,142.53062377719613,64.68181070675875,26.75387569623777,32.006706489141166,27.240308352677623,199.111247661276,127.81113393882995,88.36424363059571,326.3241660532383
5,132.5209116664458,126.35766828352682,132.72570917934988,73.46645312141987,149.29464389009945,109.00114249476036,63.378631729838446,139.6101028962816,107.24265895841825,337.1970220936302,330.37087444475065,197.43337795170245,125.7144009342314,165.41062937703197,206.2070534359609,125.5156651137257,156.29813384429062,282.5360350267811,292.29803937390403,242.9635887792524,248.31834879654664,222.0427654784025,235.39392026398605,111.78040145967228,142.56766365987258,64.2300247497667,27.458619888242364,33.08527080978794,28.37972978452401,200.4451027801116,128.60371270563414,88.54727333950106,325.1217218349528
6,132.3698274308585,126.12070649416025,129.64359238839347,71.21900346764828,147.6700998759512,106.73340141547398,62.76845300688439,140.79315289308465,107.31637731134848,337.59128242645755,331.13730268879505,200.6273148738257,124.65994398366144,163.8164681933571,204.84716638266005,126.63266877451738,156.97659769591104,282.64187263799823,292.7841651835551,245.55393616299096,248.44247307445443,224.44152869640075,235.77545192762096,109.20661932368392,142.5953235218964,52.22588813598584,30.74417726213258,37.46433812816913,28.64999246017001,202.99645182114017,128.11683851229043,88.71670013849568,325.06768001696685
7,132.377559692789,126.38615711681751,129.13607817057795,70.86026693618848,145.9740442954863,104.89029057595089,62.93869444976742,140.7788424484305,107.0337282526008,338.0990179158661,331.4015857754236,198.85987383896352,123.19162110811708,162.00704720410647,205.77199979304785,126.54905539236688,157.43312018573587,282.7687638474308,292.83495312176814,248.4718960137801,249.7474665646972,223.32306045770196,235.9665275452797,106.7633490378241,142.562018898897,53.195792778655125,30.96879341982612,40.36051845488792,29.72571399899501,202.6382457763004,128.36496071494815,88.83914909877171,324.49637300319694
8,132.7398830404367,126.23142597113451,129.939469249761,69.49637600950764,145.23500003279622,105.05773943620096,61.78474073374511,140.97367492128694,107.25162806330891,338.0647897082909,331.34359718146794,199.11262945088785,122.6017846544499,161.75756325109694,204.86154480188557,127.28575187657812,157.96575069483376,282.14493391919336,292.8325472285646,248.97231176968165,249.2488940114756,223.4217528675397,235.53165322911136,106.24631234325514,141.85526237878017,52.60438058029609,30.97488243300635,39.04772069654128,28.6974380364754,200.4882423478536,128.35685905911728,88.94036280361959,324.5405273222025
9,131.24664678733754,126.40266885400736,129.80257876253216,67.69743667722838,144.87120216995194,104.07545620624984,62.30182441049095,138.97710963698486,106.30057388053665,338.4539134884869,330.9057588650322,198.3527490692579,125.12926349353324,163.30718345250878,204.9493711788796,124.73359309155566,157.803811733695,281.3441714765054,291.4128522064945,252.8969401081337,250.0663096023325,227.1419089600562,236.9514928748086,104.63260424090636,142.36243952294978,53.96982573346872,30.77899122584293,33.224005983672726,26.99333921799974,199.57995267485887,128.34167937574324,89.31159528305918,323.71014260724223
