,Head_Pro,Pro_Meso,Meso_Meta,LF1_LF0,LF0_LM0,LF1_LM0,LM1_LM0,LM0_LH0,LM1_LH0,LH1_LH0,LH1_LM0,RF1_RF0,RF0_RM0,RF1_RM0,RM1_RM0,RM0_RH0,RM1_RH0,RH1_RH0,RH1_RM0,LF1_LF2,LF0_LF2,LM1_LM2,LM0_LM2,LH1_LH2,LH0_LH2,RF1_RF2,RF0_RF2,RM1_RM2,RM0_RM2,RH1_RH2,RH0_RH2,Axis_Bar,Axis_Fix
0,22.939987917500723,23.497449530970723,21.06863788330209,14.100598812097394,12.543889105848336,23.57590029421673,19.113997134789035,22.755417852679276,29.453361393048805,38.1013697838368,60.477159049047785,11.92027253044265,19.75943977365928,30.25730882072337,17.7239758617639,25.26490825074865,28.66910584400974,36.08000677323298,60.55684799107464,2.757637737696624,15.274441834969554,11.373719888298162,30.255999886480936,12.936567975856896,43.367946374264335,8.710069589617364,19.940030982999467,6.98709923917332,23.63327350586508,17.447583143373134,45.81470822534171,89.50035363312217,272.8680415667109
1,22.8688109912798,23.48406942986822,21.099079420678184,14.238737442947755,12.57612838792584,23.641238304417577,18.890289545655055,22.80989450860946,29.364487949966385,38.01751915991802,60.43230044914991,12.027979400816989,19.79853946660324,30.381420093863458,17.813808762349627,25.26066726157836,28.719892017593928,36.2868681141786,60.76653019279996,2.7481947090552,15.320786188509343,11.492286525751634,30.171738564895,13.070676925341983,43.16076412713883,8.622158784120243,19.96671445315627,6.8244974961074005,23.51477752010717,17.535451065140293,46.03431691822808,89.48831106977018,272.9411481289595
2,22.7791345281433,23.48993810341029,21.047070911905863,14.154914037300706,12.580582853974988,23.53701268818856,18.85627349231646,22.8030165834138,29.366666674165803,37.9731590841494,60.38400469027358,12.052847874584463,19.759538069569786,30.390358267879385,17.819468169595318,25.19321433189869,28.52644797350636,36.26203043333893,60.66579072048648,2.837950229018846,15.392186637047423,11.536660066024876,30.174375214476896,13.07211226809092,43.12871167984533,8.682836737266765,20.03310428221886,6.63401593736127,23.476110771092983,17.545988876246692,46.01504490172793,89.49189595035207,273.08696015501096
3,22.881447557985386,23.414383929076187,21.05479463727941,14.103925787907643,12.588660379332277,23.6158635252489,19.130225223474973,22.76973693139672,29.55239013917374,38.04068223815287,60.42836917563153,12.001478542525955,19.775451529779957,30.347175326823635,17.905840789803626,25.21521591886315,28.66573419263913,36.105465796171536,60.53073408443658,2.7394555685581685,15.383069886845124,11.121727955317198,29.995599568406742,12.959640035243302,43.29013499053579,8.61029250030708,19.905777060066143,6.758928941294912,23.6358454016505,17.611264698748407,45.954843707688845,89.54220856164923,272.8836003877191
4,22.83493662923421,23.30299044054749,21.055633688635595,14.062647888445728,12.542535093968723,23.672888207115136,19.382459785860878,22.86093302833046,29.708557344804262,38.07659699307429,60.565036830327394,11.834669345765011,19.903760140868677,30.30141511564709,18.00283480744803,25.096935618835587,28.684209407407018,35.99005689475061,60.30121289114532,2.8056098867696804,15.374534048560404,10.990794095466828,30.099678783737875,12.938010812159522,43.37797921731726,8.807747281507849,19.939762234854904,6.84206288270408,23.785683576108465,17.712725623780383,46.08958723381953,89.52585526033666,272.78260419380456
5,22.828197497818024,23.301887318347507,21.06308483305309,14.06171026102604,12.539867527625669,23.668416188877103,19.382973782032163,22.86761340040196,29.716847677109843,38.07845726638222,60.57251787755271,11.837507263787613,19.904058382654718,30.29573619191311,18.010365933772736,25.12688890117958,28.694080582628928,35.959314285311976,60.300636989105705,2.809387878989401,15.380909767923606,10.988354126766206,30.09679059007001,12.932482654773686,43.37719638762015,8.803561199021484,19.93197424283258,6.83513125031515,23.78975254001645,17.704656913164694,46.033728980114574,89.5360561140355,272.7633827697455
6,23.031762731119425,23.369350257794892,21.002267128507537,14.209830931519132,12.584113541811556,23.751946155142264,19.170583787709266,22.783219285119,29.472278870366008,38.13483407444556,60.54121780519427,12.004745211443376,19.81535693235254,30.35466810200993,17.85537246819702,25.24769325214628,28.66248202538598,36.02301186252681,60.47082414977393,2.769964285378113,15.258704715747406,11.358041789817362,30.307915171712,12.97831364393576,43.281406479511325,8.589183542176883,19.88487027863279,6.67056676470164,23.47548607970883,17.609481454056397,45.91299303187249,89.56191289092006,272.8065895943275
7,23.02585157539649,23.39074125293677,21.03342726791644,14.208314159389609,12.64180974436209,23.76793619668457,19.05767972194568,22.78473878190606,29.56797596362673,37.95577247674854,60.3575588883942,12.02403209287099,19.79620824341199,30.31149242195403,17.66495987512181,25.282591020792957,28.61155775256956,36.07462757971759,60.54473247826558,2.7137249075047105,15.268438937685044,11.575851525107431,30.37674650267879,12.949364649014012,43.05016928341858,8.528525321187653,19.78520255427012,6.712904209659989,23.395973116885205,17.481370797272042,45.74669383475628,89.53414761176722,273.0124059032144
8,23.026819904879872,23.427833439156185,20.99614192689314,14.207166970062024,12.679436657274788,23.81036853199856,19.04362175433185,22.66603246698592,29.53200199898977,38.10015147211209,60.37481786022506,11.999504469076705,19.744342397312977,30.256884082962976,17.660863657539863,25.322436639117814,28.64100602290904,36.15077533783666,60.65464940761914,2.685738439013245,15.239423919117446,11.622683941048573,30.406276605835554,12.953200039298236,43.10020623617587,8.564254400050965,19.812414410343603,6.694865682848569,23.41790733705172,17.433222366697596,45.81448521377958,89.55830023523131,272.87978184080043
9,22.98039761242518,23.27780721720039,21.07572152177406,14.235523628755434,12.641880993952118,23.74941914820713,19.301671679214355,22.65771182723044,29.74787602040337,38.10739834968617,60.37262233235491,12.032730985926491,19.83936310156992,30.373202000110208,17.698121670405136,25.31110320592264,28.709940117830687,35.931842610055384,60.43825890935808,2.7288619526834306,15.30614009480901,11.456863228100817,30.479586369606466,12.981911282228392,43.04688948792873,8.594839583300734,19.86331161435281,6.722523163528783,23.414989916843982,17.55221592130139,45.83466912795721,89.60957918107088,272.807299607971
10,23.019027681412187,23.42676908508752,21.01656588379018,14.154182081071548,12.767660509422583,23.78475537193697,19.07630658858882,22.57481758606067,29.569399387644207,38.07444038907361,60.259190913505606,12.042437114723768,19.83836575103739,30.34546566575307,17.632247561170377,25.287379018253866,28.689247911999004,36.0487988773051,60.52552223037385,2.906548515653923,15.51173965460018,11.464830730997846,30.240869749357383,12.971995643068151,42.9828745033854,8.543586195627064,19.82894409465192,6.819311418906471,23.408101237369337,17.658787058878804,45.88360283918264,89.54583498199369,272.8423548032804
11,23.016369990666817,23.347550534421195,21.06182621206153,15.033664329451396,12.697372420496974,24.270751923199462,19.02427290496601,22.810838544797555,29.730537688980355,37.88266287949586,60.299116696912186,12.143298019402794,19.86497050989627,30.463274173693804,17.732917720289034,25.250819913312988,28.733747269727683,36.13546560183391,60.57001338727836,3.056958193171691,15.334141413113263,11.602505005055333,30.32841343992579,13.113343528520694,42.96690193568365,8.4432714946567,19.75533846146836,6.63122643761357,23.280384626282643,17.508609595967563,45.75454429161324,89.50500927058293,273.055453906045
12,23.039942674982587,23.339159026122584,21.05076296896325,15.00870485509894,12.727370621531332,24.26966362481557,19.08501432027604,22.795819328703423,29.76666831856352,37.89958346854477,60.303912276111525,12.155803529300105,19.852803150801787,30.45942584064056,17.706490880719524,25.25191918764424,28.732517462199237,36.14327657074518,60.57611140260325,3.111202652372909,15.266540980307305,11.512788862613496,30.308400571479645,13.103957768224804,42.97154281142661,8.422989600339307,19.736771642810197,6.649051741615514,23.263053503786317,17.5215942802518,45.77105960002057,89.51558285833391,273.1046410662747
13,23.241271506464447,23.212049580974107,21.165274587833665,15.158367049566486,12.968030253448186,24.50508412123128,19.04559403323885,22.51223646840375,29.603485008071523,37.81432930670888,59.96074846549322,12.095808428232608,19.682297139610576,30.23215566425976,17.54847562849312,25.47773919847483,28.886768326711152,35.95868228181597,60.603325689108765,2.8987452894336423,14.809549637947342,10.96221461728338,29.69335778514025,12.959239297336172,42.94287577173876,8.426206791561778,19.685725400730067,6.620995211993294,23.053891838955,17.72032999960209,45.85587579803593,89.51389929566986,273.0494211335616
14,24.018074044960443,22.59455576568129,21.146679677984704,15.122707360299463,13.0332971958854,24.55682016157396,19.214634018352903,22.49818775063103,29.75940077868804,37.63296454683867,59.780755800200446,11.98613036427711,19.674999174189985,30.11841266308757,17.690257035234715,25.622017322605185,29.018070096387977,35.774743471450584,60.57863013459993,2.989026089673404,14.554768216182978,10.658174607235882,29.564105615963182,13.041102789748514,42.87251428496078,8.475427211217477,19.63312259787994,6.852097814772699,23.423171659620937,17.81377894574948,45.95868322201801,89.53100310603212,273.1289883301618
15,24.16107381259892,22.73416215341844,21.154361900436214,15.138898814627334,13.20348442204921,24.7349027902979,19.31203811403953,22.24235478738004,29.63023057587192,37.705579188627965,59.5995395598834,12.081385254589332,19.777680201854736,30.282404217028727,17.702895660805602,25.622768695132557,29.07645348251293,35.46064479805672,60.27871818297805,2.9198103521811936,14.53960917097734,10.3840653090718,29.395676161312437,13.059488196741668,42.98469757764568,8.379549057605418,19.61841181252982,6.965152359766757,23.501419170233252,18.41372327620192,46.611329250270245,89.64803397748581,272.1589798321347
16,23.40916604950896,23.454063541312284,21.211742402146264,15.3166561722355,13.193268056000395,24.813905559343542,19.00618454515272,22.08191233248253,29.362768880736382,37.87250638360473,59.59970124119006,12.08848298691164,19.55607144735694,29.940622121284058,17.55111367800103,25.806945441506578,29.02507007445183,35.79031502224362,60.76531436105716,2.863266845318208,14.584544171215734,10.783051715702308,29.50485348579678,13.148261115117654,43.21427937340772,8.355517918424146,19.432877849716476,6.855461454523448,23.26453903589589,17.54515450968956,45.58953272785018,89.67602615282746,271.9871187998035
17,23.42910630998629,23.592889395706383,21.30238535849597,15.349851755924156,13.458736764708894,24.99606075337688,18.928436777919117,21.717083486854243,29.169676401087525,38.040859428380365,59.39832094651102,12.670994002235885,19.39828872340352,30.38626129377384,17.54861345252708,26.041208787429287,29.418298215041204,35.58457036917514,60.76886030059881,2.7833732494426884,14.582694581726424,10.67610698540666,29.32443734075212,13.096758498238868,43.35496981136758,7.73139468421145,19.416772056271487,6.929489204470931,23.20681812235545,18.15122769536219,46.25218214646733,89.773895090677,271.3269982330468
18,24.27535127723329,22.79464887414357,21.53670078937617,15.358530601656357,13.575361761135463,25.077325770665155,19.05841034189947,21.68619321512956,29.37774554369176,37.92723059885662,59.24609509195531,12.472753086283154,19.398568072692875,30.13388874619617,17.45971484811347,26.332143313058985,29.59523976030031,35.455452937474575,60.9343300331598,2.63732752536196,14.70304987344237,10.599268997776496,29.34962396909468,13.10703199773362,43.17841843306776,7.852699510842021,19.32603967391545,6.8656863815498825,23.06334814476943,18.16947014362548,46.28366285903395,89.7014984177088,271.19733047090045
19,24.36025603247661,22.7318520793287,21.54360228724045,15.356420964379408,13.620710114617072,25.190976208605104,19.09934932677699,21.59088397535915,29.29219648476675,37.89091973335444,59.12189141716945,12.316930728801037,19.35675817658933,29.880672207336943,17.166624833779483,26.47848682925809,29.69652505535804,35.40199265263327,61.029177242123055,2.78492186664923,14.409808315739095,10.376582141437805,29.189115120732502,13.023209474848366,43.18064953333394,7.923036276059301,19.192447226790016,6.975171477661863,22.83381197167926,17.96981725465275,46.092117492886345,89.71928650998402,270.8794802074356
20,24.429476358555327,22.627203069150397,21.610439837857164,15.418693336567577,13.698867474785088,25.275792928790057,19.101609331641097,21.63757980715449,29.432450539347407,37.62168386065308,58.88388729105455,12.38546001779609,19.28154403935895,29.855039352555576,16.9659781629046,26.79081122168645,29.96536841927448,35.43858073692694,61.36758152904586,2.651624683439218,14.625581309881026,10.410628178278913,29.20125007714603,13.192189718555218,42.90625198286644,7.904527570332225,19.21247577730914,7.016009721984602,22.686482949902437,18.1347951184263,46.25755175158411,89.66252294138438,271.06277825214653
21,24.413268227132257,22.590893501932985,21.55928519487291,15.297345478048172,13.699055368063007,25.199219188252595,18.951892991684065,21.58216261610662,29.177170693261235,37.76879395361976,58.97918960755956,12.502468666670524,19.353817650650903,30.09190365899116,17.213247590317117,26.551863507702997,29.983432429604104,35.56183169649171,61.25789535053704,2.683159345731521,14.81486460416662,10.823687130883483,29.475908865947407,13.131284904166916,42.93865018389774,7.883516196544452,19.294026374853264,6.9326003957454505,22.78600515221037,17.958597672262645,46.02301580437312,89.64437709418722,271.41367770741425
22,24.473208568153236,22.56745108877576,21.477772557912893,15.302500977589467,13.612712996189886,25.15218636586373,18.968664693784188,21.695569827098787,29.310943388104565,37.71326946236948,59.04267006589377,12.60421705190438,19.29989960677217,30.11129179276717,17.383612580585126,26.491657106252514,29.863636483449945,35.56917222575533,61.20775789612671,2.706284311416503,14.655170589048511,11.101281522759916,29.75457830247281,13.04513350428214,42.81131788717964,7.837610534546546,19.30245208466874,6.880356351002673,22.96607128942045,17.274290369436216,44.98131135543906,89.64510562182873,271.5891332292072
23,23.51513835690301,23.458899959510664,21.565587566575857,15.33453394679894,13.527955137565955,25.08788219137057,18.909911289280327,21.738800810705097,29.25963892197328,37.7347509864597,59.10148558459765,12.53470048848748,19.307084665953003,30.047852379286443,17.220076871730466,26.67190264268286,29.93065640194181,35.471787367522666,61.27455175085494,2.758872969878944,14.66303359193665,10.75588238625388,29.345382206065747,13.141891203501794,42.931204402865184,7.823175273228626,19.300662102595226,6.776066386752705,22.65280722686493,17.92375512176828,45.92091711859806,89.69708976460618,271.4293963770368
24,23.41340132326994,23.536184639785816,21.576886099960912,15.302640537244772,13.483377180438795,25.07952088145137,19.0101276633371,21.777314350088016,29.3289819071888,37.67398811753112,59.092186191834216,12.477476844938876,19.391936364131432,30.07652231545013,17.26025838440983,26.628302097816043,29.88582710821226,35.53978918736813,61.31424521353235,2.763093521542966,14.666634403737795,10.79191622058159,29.51242969554492,13.095982041720532,42.88062876786166,7.705119290275142,19.09670956679279,6.9019540393107,22.823143959078863,17.824843866230328,45.90782725481148,89.66126524136259,271.2710751199394
25,23.40904302513093,23.547215852666472,21.61097853718709,15.355394916483071,13.572568344985928,25.14805202477653,19.11372712660254,21.735716632771027,29.40698097121338,37.64558599047332,59.02016089683191,12.461331295097882,19.29247656093809,29.921231629900635,17.182103390856163,26.70134944862305,29.95570503281072,35.554514228053584,61.39680421978794,2.913977940436088,14.288171443726702,10.747954813634257,29.572385462649187,13.129006873507128,42.867323348025366,7.810483297560169,19.15113939266472,6.878479678045819,22.74186868087443,17.765069082193655,45.893308390457605,89.68710106338543,271.14517361841666
26,23.40640813577222,23.519815995889623,21.649182041832688,15.32033047940684,13.54761572119007,25.12011046002714,18.92629670036266,21.818098965229552,29.348905915864044,37.55058045485431,59.00705280521252,12.503813724909984,19.30837515819379,29.99256505133066,17.25841448707698,26.740325602633096,29.99835308437712,35.636044270628375,61.499767164790896,2.8152737313385523,14.422381878524856,10.64245863366503,29.264666927532424,13.140480292485371,42.791742181199446,7.856311782217222,19.268087463698077,6.807957961050035,22.75134402093183,17.88440746710796,46.05797002895325,89.62358532159224,271.3728019096528
27,24.48930645690705,22.663046713212708,21.59068568205084,15.295107432670642,13.512548782588055,25.1331016821608,19.048073013978268,21.8255074896384,29.468081648513728,37.55994181495017,59.02278224814406,12.505444069937331,19.26733014045772,29.97947268922109,17.277994446040278,26.60777891462112,29.944331637431716,35.55019441263002,61.29122525695788,2.829929796661532,14.569090614694357,10.501060669810132,29.23389048548535,13.167553690988148,42.75644701030113,7.813342532357889,19.234529519512368,6.95363417874685,22.922096833544256,17.868944590143993,45.99899373870647,89.61739712574324,271.5759809665817
28,24.4837663831822,22.7345344997084,21.545334115847872,15.315833076823164,13.464607067169725,25.133523772319894,19.18106797597936,21.89097779120509,29.55857449521617,37.607936416393855,59.1482175448713,12.430489899572642,19.378032368293397,29.97352893027852,17.365039939557967,26.53142299480913,29.932342916828823,35.48990467849289,61.18606597425567,2.9200987493168147,14.48882914176616,10.693624026363617,29.57730380286169,13.140066510089447,42.92300546395823,7.8278978885873425,19.14718123451313,7.1469302757029824,23.196538828776973,17.960441160883395,46.04306946209886,89.62413879077171,271.54865493266635
29,24.449709109610893,22.71344465906413,21.55194107362173,14.553627610559989,13.438642200209843,24.68270854010972,19.112136134414847,21.911249725956317,29.5159291045061,37.59927604623312,59.16073235512156,12.46017788691349,19.38572977692682,30.00731154177678,17.296715742171042,26.607676865502462,29.87278131004991,35.45725194034018,61.226653480220335,2.2394420360425054,14.513069533470134,10.578389755379398,29.39221644543409,13.151821281455236,42.9272970539493,7.885958194431523,19.284449177935315,7.067815651223207,23.023215997577456,17.99215842973271,46.06064853651737,89.63124300681777,271.474458412971
30,23.48663489829875,23.39156662697055,21.61582053784458,15.266699945526542,13.509275023806987,24.977756163168383,18.8488607914358,21.961452436115035,29.4347282194715,37.43329138951457,59.03524690146053,12.4458431540401,19.39033259292755,30.049650803122805,17.44960223777391,26.390409432163736,29.746638335911697,35.550870524979544,61.12383809643371,2.891947635425781,14.374590485516489,10.752298935994848,29.28702556185354,13.133643520916538,42.99545382014607,7.896531844450493,19.248966607237367,6.975269405322066,23.12645120199797,18.02285136810451,46.28141370990426,89.47334103116438,271.97842149861503
31,23.28133198826969,23.390140753037084,21.562604470276337,15.40909379438748,13.527380176185885,25.042034903006847,18.643825546846944,21.88979184797541,29.25099210669393,37.44490454025933,58.97019317151474,12.420110193280498,19.48131462318462,30.048466938207923,16.973457378076763,26.4324400200482,29.56997420254543,35.62323955423336,61.23331992087269,2.7913552673879773,14.366096877775629,10.52300494622104,28.829467445288024,13.16440104317548,42.94019499689704,7.775050202354428,19.14632742943682,6.935284741558579,22.6216379720254,17.866797965098407,46.22364604601369,89.48395537998573,271.7281065778004
32,23.2764556253717,23.30111348076385,21.631606739751525,15.322464090155128,13.608117785466666,25.047707109877116,18.604593024231622,21.987181440056045,29.32537173838716,37.48208388196648,59.100716483974935,12.408473032461602,19.46260165745544,30.02706041653045,17.12596425627937,26.467983606632377,29.64218860917798,35.609669516826514,61.28598557651684,2.807344544316855,14.397892800048613,10.64158095508074,28.92667370804872,13.1348244118084,42.91309504137437,7.832098629832872,19.12997147077903,6.8387573491055145,22.69481451439515,17.441085980430124,45.551059132111966,89.33200674469023,272.00326876627867
