,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH,Direction,Direction_x,Direction_y,Vel,Vel.x,Vel.y,Ang.Vel
0,107.29616071776944,68.93941409803988,-201.1693332538528,-63.450460185939335,-116.0950975243896,-134.43921450441474,-179.1566499960636,-131.62814557551957,254.8409530758169,-164.90146871052573,-51.04368930549094,103.90900277836523,77.03740295523754,0.2243149330809298,0.9745167062687524,63.447623634170945,-8.931643141911552,62.48771025742945,-0.015293735277118711
1,97.6538180473158,70.12567476107277,-198.72844614681543,-58.24307538899086,-115.86636914604448,-132.8990506445804,-163.2592165113461,-119.02617798481734,253.4191695967137,-178.86846371583178,-52.46468931364268,94.2371566382601,75.08277194774641,0.2574233575117434,0.96629871934479,64.48121818730678,-9.168243619411513,63.479907846822556,-0.020502923493730816
2,99.95542203867046,77.26523404385534,-201.8624903911084,-58.03203796651303,-110.98920589986322,-134.33150160352858,-149.14043651265027,-125.97854942733318,252.33150440401363,-173.99214250288915,-55.241401977430485,83.8468642806433,74.20816847956058,0.2721430638728832,0.9622568018912,66.0626178536046,-9.530242349986452,64.99797015859403,-0.02847298146514735
3,101.88710236188815,83.28845250289741,-201.55035316159191,-60.37263748634304,-111.29559083789412,-134.62498205112703,-139.56905146246507,-122.35242887511376,248.0508417232488,-161.1991391873959,-51.01295721611649,74.13881581858749,73.87558141763819,0.277724097443184,0.9606608796549222,68.23926462305337,-10.028499295553615,67.08743906209699,-0.039443010930510745
4,91.40559781975492,90.724794701784,-193.94376391376423,-60.91017123157627,-111.27130421066356,-136.03525375474268,-144.83921217196348,-121.29870321446565,245.79676768048,-156.13312676351703,-51.84049324846384,66.8214187063302,71.9658479153652,0.3095838322061898,0.9508721527295504,70.58962720422342,-10.509795256601896,69.34322310345645,-0.041910233010095777
5,83.53551629764928,91.81002325362262,-190.2632236219227,-58.4489963706513,-112.4156902285582,-140.96630864073768,-190.4579550331186,-112.20211788396136,249.4603196377793,-161.13362128322532,-47.98726535817968,68.21416067673039,69.50695456202521,0.3500936854045607,0.9367146905220674,73.18421647454986,-10.988569111962738,71.83299580391322,-0.03594866436628993
6,73.67908375504892,98.45444076337624,-186.7491506452368,-56.4794348788496,-116.52793787783652,-137.34240565201566,-253.15406486740733,-107.91661614708806,243.13829290032103,-158.95708847765886,-43.4217930118935,69.6791055199653,66.35624319630833,0.4010487422259589,0.9160567156890322,75.66250444801469,-11.321826633479262,74.21529114777927,-0.04029633695873468
7,61.54427801404663,100.97542603178216,-187.5246867667276,-55.55336269741855,-118.52191233609284,-134.79516557291527,-200.73048197390543,-107.1531953593214,246.29016952601648,-143.61002310173978,-40.7242149076792,72.11744523263317,62.83223694832623,0.4565974327155107,0.8896734144828679,78.09883976382184,-11.519565546796967,76.5615779953706,-0.05508368096520334
8,57.74341506603778,98.97942818702072,-192.6646984681045,-51.50657226618179,-117.73318676225485,-134.27892312967546,-221.3159740848463,-102.66167583688365,252.78094846283992,-133.71286241701392,-36.00356484730031,79.01414219036343,58.109583579969936,0.5282963240605751,0.8490600650036979,80.38697780433394,-11.474573055502342,78.78401560183438,-0.06273151354165811
9,50.47474901601089,106.27024055414428,-199.9432566611932,-50.89124617226111,-118.42449980630197,-133.6035358020974,-225.772856817868,-105.32700276654607,260.3892415705915,-145.22815035579038,-45.61412384718969,78.57997670818082,57.17722052759994,0.5420423572371675,0.840351166454105,82.59556271076634,-11.18549938485655,80.94927709536454,-0.06346926966539261
10,56.387073625963055,112.72320005427126,-205.01882976831453,-54.76123656765051,-117.50632451137687,-133.56675688582175,-240.76074981579245,-117.35246337704277,262.66531609604164,-128.28099105078422,-48.7608615322018,85.66191188587428,54.97071995435326,0.5739949753285168,0.8188588207362826,84.79085203031198,-10.64367232474022,83.12232032076693,-0.057319082020118914
11,49.83772322776439,115.68276608687428,-214.48835210471,-54.83820189320309,-117.90159726260087,-134.00861807817796,-230.9991323385887,-123.58458907496596,266.4043986647483,-116.06812675498595,-59.65523792571227,93.0188272961236,52.700543515295806,0.605980854272444,0.7954792293047249,86.92565677302247,-9.869872768024154,85.24384203076592,-0.061417508976124684
12,35.62808054637601,120.24084606191124,-223.64015579942816,-55.31431731953006,-111.4001808994756,-135.66865599292305,-219.1050507843256,-126.01069939985857,274.4202860905399,-123.17425344013296,-82.0451863175698,96.62985863450284,50.61504972105209,0.6345275195566585,0.7729002697148412,89.06402108117906,-8.840886728006874,87.37748787666142,-0.0758875033420901
13,34.10569879399377,124.1651689611314,-228.6898171677792,-57.74196314853822,-111.3205113914901,-136.41178219458112,-238.0868588235936,-136.24488946069113,286.3302739671842,-129.03774599323012,-92.67970910582036,102.66420534602496,50.57088081376793,0.6351231542542117,0.7724108873715989,90.9211280015542,-7.664684214934807,89.20822322350574,-0.08120043793468928
14,32.879079802850455,-221.02418745184227,129.6450549912896,-59.79823619579679,-110.1532477391444,-139.6531247788959,-255.6417420429712,220.4718553005824,-59.44750158056319,-117.46076050521458,221.2686632366004,109.27767572521104,50.51879815654368,0.6358250239503032,0.7718332325823996,92.55269074175906,-6.305979153415791,90.79097013170424,-0.07751570079170023
15,35.42155398615432,-219.9752197728991,125.72331842496816,-57.59230444297143,-106.46504953624408,-140.33852272110295,-262.74068578653805,228.9916283013812,-51.70838995618825,-139.83637976248215,212.29098781480857,113.88261061477968,50.20676224997774,0.6400190194957895,0.768359066246796,94.00765618399991,-4.724010391604255,92.17321100850285,-0.06472274979883329
16,35.3190505846638,-223.4870060559336,121.07194372904584,-55.82789489145051,-101.8958729349624,-142.75647035289168,80.69381610941728,233.75472413710503,-49.32696211952586,-145.23193731780074,202.866214818159,121.33178848071296,49.854119649701175,0.6447359440723074,0.7644053652488256,94.8626874840145,-3.0369163117538664,92.9094038908839,-0.06489041432136299
