,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH,Direction,Direction_x,Direction_y,Vel,Vel.x,Vel.y,Ang.Vel
0,81.66854259424268,114.00392951138444,27.18810987699618,113.94049562509528,65.72770219618816,44.30815220244389,179.15664999606398,131.6281455755195,105.15904692418307,164.90146871052582,51.04368930549091,103.90900277836532,77.03740295523754,0.2243149330809298,0.9745167062687524,63.447623634170945,-8.931643141911552,62.48771025742945,-0.015293735277118711
1,91.73139806138124,110.2964542500565,22.0423743530539,120.43434126112598,66.63996301775046,46.71548232410533,163.25921651134598,119.02617798481738,106.58083040328628,178.86846371583226,52.46468931364274,94.23715663826016,75.08277194774641,0.2574233575117434,0.96629871934479,64.48121818730678,-9.168243619411513,63.479907846822556,-0.020502923493730816
2,92.93683736503375,107.099968472019,23.105162636416765,121.38153378627122,67.71249958412385,47.49273415102434,149.14043651265024,125.97854942733318,107.6684955959864,173.99214250288895,55.24140197743053,83.84686428064325,74.20816847956058,0.2721430638728832,0.9622568018912,66.0626178536046,-9.530242349986452,64.99797015859403,-0.02847298146514735
3,82.86946493942095,103.2073356263086,23.75570144156308,119.28551251446302,67.48825285179592,48.44930148779781,139.56905146246507,122.3524288751138,111.94915827675118,161.1991391873959,51.0129572161165,74.13881581858753,73.87558141763819,0.277724097443184,0.9606608796549222,68.23926462305337,-10.028499295553615,67.08743906209699,-0.039443010930510745
4,97.75585850543918,94.77849718773209,18.723677627192643,119.3942215054562,70.68207526615473,46.641503898163336,144.83921217196357,121.2987032144656,114.20323231952008,156.1331267635169,51.84049324846385,66.8214187063302,71.9658479153652,0.3095838322061898,0.9508721527295504,70.58962720422342,-10.509795256601896,69.34322310345645,-0.041910233010095777
5,103.13103440480286,92.00009454293546,14.49305970557714,122.80220095469026,68.51905920250947,39.548722503233705,169.54204496688155,112.20211788396134,110.5396803622206,161.1336212832254,47.98726535817964,68.21416067673037,69.50695456202521,0.3500936854045607,0.9367146905220674,73.18421647454986,-10.988569111962738,71.83299580391322,-0.03594866436628993
6,110.62590158774832,84.87978941542637,14.68944961314054,127.26662020435012,66.75828605453131,41.33774949125112,106.84593513259269,107.91661614708808,116.86170709967894,158.95708847765877,43.42179301189356,69.67910551996522,66.35624319630833,0.4010487422259589,0.9160567156890322,75.66250444801469,-11.321826633479262,74.21529114777927,-0.04029633695873468
7,124.23767371554702,82.40796595715605,17.875266551149593,126.9339319590656,67.17412014175417,43.93367910944792,159.26951802609463,107.15319535932142,113.70983047398347,143.61002310173976,40.72421490767916,72.11744523263316,62.83223694832623,0.4565974327155107,0.8896734144828679,78.09883976382184,-11.519565546796967,76.5615779953706,-0.05508368096520334
8,129.3266023885592,82.38792638050293,24.55246564435029,128.91149953304063,70.04802968209404,42.98188070595131,138.68402591515374,102.66167583688367,107.2190515371601,133.7128624170139,36.00356484730029,79.01414219036343,58.109583579969936,0.5282963240605751,0.8490600650036979,80.38697780433394,-11.474573055502342,78.78401560183438,-0.06273151354165811
9,133.72524079417994,76.17055910931485,33.63052891433372,128.01298800344762,68.64105128888104,42.21554270340414,134.22714318213195,105.32700276654607,99.61075842940852,145.22815035579038,45.61412384718969,78.57997670818078,57.17722052759994,0.5420423572371675,0.840351166454105,82.59556271076634,-11.18549938485655,80.94927709536454,-0.06346926966539261
10,128.66169114153678,65.68510332567327,33.4441046403619,119.01737345781606,68.01262028683165,41.93521642028384,119.23925018420752,117.35246337704278,97.3346839039584,128.28099105078425,48.76086153220186,85.66191188587429,54.97071995435326,0.5739949753285168,0.8188588207362826,84.79085203031198,-10.64367232474022,83.12232032076693,-0.057319082020118914
