,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH,Direction,Direction_x,Direction_y,Vel,Vel.x,Vel.y,Ang.Vel
0,114.42340038182678,85.76564540205187,34.424758445182334,124.87803131446915,86.03271502127085,50.72492698321665,56.25223222799652,125.55617886474214,120.26694160936668,17.860582306193464,119.9065518915932,81.42124819663235,248.34788112904485,-0.3689701676335291,-0.9294412382697926,84.33764864694686,-21.93943691481077,-81.29174243316447,-0.1504348283398378
1,114.54723394026897,82.80631370420186,32.64769413602991,119.40988019032643,83.14662896626062,53.11044304957437,52.80299255971446,125.24231160752277,120.33816359506832,9.904869862838463,130.55231906881588,74.31597298061325,248.1801401569368,-0.3716896446674611,-0.9283570477176206,83.45283203177222,-21.72227686976673,-80.42536150719718,-0.1505201594867132
2,115.12336223716288,81.24451555728737,31.3049245996084,112.02745541788312,81.34047826822719,47.75339900483226,53.42383739923741,125.5306698938288,124.58812464362305,2.817763467940863,150.36547300319685,61.480619703276425,248.44979110236005,-0.367316420654522,-0.93009604187823,82.09906261055504,-21.390022000849353,-79.09979869046724,-0.15065071614143258
3,115.79220327391052,78.53808882143431,27.95006879021548,100.2546745672586,96.83722494339712,48.38533524647539,61.78143042053283,112.08176735021472,126.0331641556088,3.3813293821884405,157.44477166568709,57.79790718177921,248.982742484213,-0.3586491281495315,-0.933472443555556,80.23572730065878,-20.932704661991107,-77.27528709847273,-0.1508304150036375
4,115.68535653752323,77.59636480840204,26.966428890573297,103.33195272318686,105.74625733260795,43.8133200208249,57.62672266362009,111.82716124393224,128.70969352826071,1.0179140226413066,157.3398528518732,49.53061530170276,249.3869905224912,-0.3520541793419171,-0.9359796230730076,78.92669101854341,-20.60710774067443,-75.98395924384894,-0.1516146140699705
5,115.53915413624932,77.38427089151807,24.326805225558104,91.06599515557436,107.10885719884207,43.82631897272975,59.36672914402924,107.8384641951304,131.83406953078554,15.258662619904433,156.13682666037136,49.750361092833394,250.2231155717201,-0.3383583010832398,-0.9410173537656272,78.13268267574546,-20.403463329259797,-75.18707529095713,-0.1530268393124216
6,114.86908471697504,75.12288004880172,24.5026075833197,88.09145474056974,104.31794030288452,43.676140750944654,77.66737018848012,112.18325715402584,135.15856289569518,18.637008949981983,149.5784800095403,52.47137914821645,251.0779667646668,-0.3242812137299316,-0.9459607256233434,77.69909930443198,-20.24212229902485,-74.7458510117714,-0.154930642317194
7,110.32172898480472,73.53343396717442,23.663833254541345,91.27235821309426,98.52465945079716,41.938826336209445,78.27341092926657,111.25181279770884,139.96886351939418,12.1546034478252,145.9571092923731,55.96862366935563,250.95940078478725,-0.3262380576550539,-0.9452876439145164,77.61293340346359,-20.118244419062517,-74.6470496779162,-0.15738313717443086
8,113.1908612933137,71.1728537004932,22.28133687794451,102.23764910251428,96.12628831187077,47.594385050451365,92.5063205794143,113.94479749701958,143.24191918125436,2.324909020787069,116.69846702018684,60.635344596237154,251.2607566523024,-0.3212616839246943,-0.9469904595305434,76.91360406197748,-19.757610945325773,-73.96868557386274,-0.15902737736128694
9,114.0822994560452,65.24161081449232,20.146310670767008,107.24180055123368,97.0467743438881,51.17067535967206,94.97049843685008,122.51338519045636,146.53160608313428,12.787151927411928,97.14768755893704,62.715585911611456,252.88769028597352,-0.2942456658327588,-0.9557298196345222,75.58013139972908,-19.14940287360251,-72.6904077764894,-0.15991269008336795
10,114.67672348630111,65.44528401232121,18.00321072713254,116.7802293611088,100.71263213593647,52.06692771247113,87.3915934038311,121.20971074751516,147.95376963050867,58.66612864266663,72.93451042700065,63.62081368254498,254.91916969316344,-0.2601814717749997,-0.9655597349439314,73.57251123685094,-18.275373961741035,-70.77386795187496,-0.16006563472233626
11,114.2343293303186,63.82187546894584,18.818712851345623,127.38657714602144,96.23372338253938,45.68963173836346,83.19361696373886,122.65281419235032,146.8530215675138,108.39870731979305,76.68180153491255,66.96062011611973,256.66248852608703,-0.2306868268086382,-0.9730280509507224,71.86120378213042,-17.427119305776912,-69.14250081479048,-0.16215950566584988
12,116.74565301898085,61.69855958508865,19.755001761344204,138.95771809702882,92.04000711275523,42.93990604945702,114.2280033862263,125.80868308480991,147.24151759558467,112.17673395471913,74.38296914261308,72.80510642795691,257.84343627610326,-0.2105837509135523,-0.977575820001282,70.39486981192587,-16.57919126603122,-67.74736535112343,-0.16625711904221427
13,123.92110204471756,57.79096679967219,20.526204680436507,147.9062605370907,90.83785667392688,40.52973204541885,133.26304131443607,129.24316727549157,147.52656151672414,119.59594432905796,77.30269233867286,77.1776311932979,257.79514766905635,-0.2114075722200682,-0.9773979938633068,68.29336759986431,-15.50918939004336,-65.73352277233629,-0.1689321428664454
14,116.42332852009277,56.87478735727514,22.84480833643284,146.13462100707258,93.20242650842256,39.27541014633522,79.22233136707814,131.07744577695843,145.0048693426776,83.17630472237923,86.07496061436792,82.32778901853159,257.27185259427586,-0.2203254236904052,-0.9754264235069928,65.49365207958387,-14.185013621533704,-63.04055780106541,-0.17026482785327016
15,111.80699418470644,56.56994630574844,26.06248525032521,148.3735554616037,91.97409720541576,37.57427308597141,70.57372199910434,131.50304512503587,138.72525083018567,63.657842079706725,102.8464152942924,86.36280946794432,257.6037801242463,-0.2146708901462944,-0.9766864435036444,61.91173178547615,-12.56693868744696,-59.5876814881727,-0.17029515455229333
16,108.32764237884696,54.120335979234376,30.062964971699927,152.48600787117218,91.30145570659658,34.83486499500333,50.51499465858631,132.71473929304824,130.19569730511273,68.6206736588449,103.23612916459496,91.81541352986066,258.8523679914176,-0.1933376832130254,-0.98113227459391,58.41082742312866,-10.931946691447182,-56.19032921978451,-0.170454554133048
17,106.65645773379634,51.744568905028345,33.9194036669015,155.8819534035559,92.44923953583162,33.057132183876575,45.51212094474751,138.71626259731818,123.01450705664531,75.81623710922614,102.87161886587502,98.15683385431592,259.16755679895107,-0.1879374955151374,-0.982180990337065,54.885911861670984,-9.23098787365438,-52.746580427849196,-0.17074780858295674
