,pred_direction_x,pred_direction_y,label_direction_x,label_direction_y
0,0.9660648107528687,0.15544059872627258,0.9844096071154742,0.1758912317847532
1,0.9658670425415039,0.15879857540130615,0.9844672121272324,0.1755685286332219
2,0.9649333953857422,0.16451385617256165,0.9847063224276524,0.1742224399180784
3,0.964497447013855,0.16859617829322815,0.9847479958869456,0.1739867368411869
4,0.9640084505081177,0.17307648062705994,0.9848154213598784,0.1736046826896233
5,0.9631867408752441,0.1762038767337799,0.9849108015757916,0.1730627427822975
6,0.9639759063720703,0.17693504691123962,0.9849886574208768,0.1726190741262935
7,0.9642617702484131,0.17598727345466614,0.9849686695186872,0.1727330890900375
8,0.9647551774978638,0.1743977963924408,0.9848131852875488,0.1736173668841684
9,0.9649959802627563,0.17240622639656067,0.9848927491165442,0.173165449029695
10,0.9676703214645386,0.1640523076057434,0.9848144300183204,0.1736103062254395
11,0.9701365232467651,0.14400354027748108,0.9849986708798224,0.1725619261742969
12,0.9694970846176147,0.14090970158576965,0.9851747648376504,0.1715537313120295
13,0.9737807512283325,0.10762903094291687,0.9850682374038922,0.1721643623343375
14,0.9742546081542969,0.08902737498283386,0.985206942762876,0.1713688417765235
15,0.9733425378799438,0.09347009658813477,0.9853335813756228,0.1706391907314643
16,0.9724613428115845,0.0985841453075409,0.9852498717354818,0.1711218578826696
17,0.9715129137039185,0.10445994138717651,0.9851554848369976,0.1716644130144053
18,0.9707964658737183,0.11193832755088806,0.9850415820757684,0.1723168058596348
19,0.9697844982147217,0.11958301067352295,0.9851895564179028,0.1714687666168273
20,0.971088171005249,0.1159963309764862,0.9852595363078842,0.1710662038930337
21,0.9711875915527344,0.12535327672958374,0.9851647411727164,0.1716112838658769
22,0.9706767797470093,0.08301928639411926,0.9851325449096932,0.1717960097317492
23,0.9709068536758423,0.1144055426120758,0.985040587714192,0.1723224899880429
24,0.9711358547210693,0.12198677659034729,0.9850414822787764,0.1723173763438582
25,0.9709371328353882,0.12883222103118896,0.9849660910970812,0.1727477912707891
26,0.9707244634628296,0.13202634453773499,0.985058836027974,0.1722181452786352
