,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH,Direction,Direction_x,Direction_y,Vel,Vel.x,Vel.y,Ang.Vel
0,27.346969308706548,86.80473263248433,161.7707830745509,-53.50113688734933,239.4052549204378,216.67174404879944,116.35546606668828,209.9775154532183,-120.66206459494023,237.26657727471127,-210.2764663853264,-268.19775618712424,235.620102145888,-0.5646774787161416,-0.8253116653911912,11.115252937342657,2.459958169189675,6.465751675973278,-0.0438558051568573
1,26.829555265866134,85.47556874128065,160.87380557866234,-51.61284815964399,240.83473315527664,216.40482640125103,117.78996290974558,210.31437901254168,-118.39278150099616,236.26509649120223,-212.80452807099715,-272.23799798980224,236.453688588686,-0.5526108236840822,-0.8334394264415382,11.515189997989063,2.5077896223244043,7.101333712516992,-0.04153441474656242
2,24.00059880122876,84.6921332371376,160.99113366098075,-51.23255922407594,242.49808158843203,217.2570168212216,122.24103938695872,208.1304431988243,-114.9713773685878,238.87987489932925,-212.78488454762075,84.00988161130776,237.3259299463253,-0.5398594285744388,-0.8417551885074902,12.12709370077807,2.5809717456205394,8.073774228428874,-0.03798268741881125
3,23.657784039041417,84.68120814850539,161.2006737052129,-49.130104556672734,244.93561476660324,218.1936258949692,121.3393601627167,209.9888550673715,-112.62879005381114,231.87560749431967,-213.89714563366755,80.26701476478773,235.7851937221321,-0.5622970918367246,-0.8269352940296854,12.96932115679334,2.681700002776965,9.412246439186276,-0.03309407135377126
4,27.000335053124672,85.25897765304705,161.84558565798508,-43.17534473092656,247.8004044550176,219.9347274772296,121.18680079364393,207.7389935766499,-106.87525071826944,220.833186388988,-214.5692664931997,73.18349210306334,235.39291500129627,-0.5679455269189372,-0.8230661446401321,14.031123129835409,2.839222482145078,10.865239858237311,-0.028317723091558417
5,27.168325416697144,81.90588600400213,162.15911107806474,-54.29579946762021,248.28071859632607,221.2167692338507,124.86652247699207,210.8444843231012,-103.39444713988564,235.9762894332036,-215.27394966746348,70.19677327111472,232.95311520842017,-0.6024683402217663,-0.7981427811052544,15.168414682228489,3.058264858105922,12.299557344718039,-0.024927352035303222
6,28.07374881151981,82.8061002589919,162.45316075583136,-66.76395494791893,250.4281171433469,223.23707509303856,127.24149245268477,208.79324162507928,-100.54434381521682,229.0943573375881,-216.5109066177289,68.67699253851613,232.4201712558757,-0.6098661967003985,-0.7925043988030545,16.415314560544367,3.345398401938321,13.758228423222876,-0.02282124705331803
7,30.197544640439503,79.5325263973688,163.25366134967695,294.4259723695048,254.73481196624647,223.51257476306472,129.2238460190077,216.6618157525301,-98.82361860156294,-137.00973442003422,-218.31184593706064,67.65292907689528,233.15722015305963,-0.5996212969103154,-0.8002838873122408,17.349949492744248,3.6094710829405985,14.834443146903913,-0.02035393149164159
8,29.134318634083684,77.65550869501948,163.21970198051008,298.0410071331588,260.3789094065256,224.2761464959197,140.05167237028178,216.0546623522223,-100.14943015405764,-152.24351950042654,-222.13631104087327,66.14381123344373,231.563268609917,-0.621650065699647,-0.7832950885940908,18.28298300683495,3.8820618594144416,15.843211851792681,-0.018153125050139298
9,31.10816705830524,74.90318902776181,163.68433889822091,297.6338539582299,258.34526429928985,225.8006010819392,145.6166769758631,216.29623270553776,-98.9930021352134,-154.8932437363463,-216.4230097741714,65.40473523912998,231.01956047426089,-0.6290550408851145,-0.7773607627974459,19.24240610823919,4.171348454654067,16.814797599035842,-0.016152803535566078
