,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH,Direction,Direction_x,Direction_y,Vel,Vel.x,Vel.y,Ang.Vel
0,141.85632057800893,91.97187709279632,20.5931294431168,120.68793938132184,65.47323935200957,39.152425687983936,116.35546606668832,150.0224845467817,120.66206459494026,122.7334227252886,149.7235336146736,91.80224381287576,235.620102145888,-0.5646774787161416,-0.8253116653911912,11.115252937342657,2.459958169189675,6.465751675973278,-0.0438558051568573
1,143.99932057575722,93.14212807467422,21.06235463778529,121.37874534517344,66.69424241130487,38.945872256786345,117.78996290974558,149.68562098745838,118.39278150099612,123.73490350879774,147.19547192900282,87.76200201019776,236.453688588686,-0.5526108236840822,-0.8334394264415382,11.515189997989063,2.5077896223244043,7.101333712516992,-0.04153441474656242
2,145.68871468629158,94.05860449670816,20.856215481219664,123.52985190881014,68.13352320053964,39.795847024974506,122.24103938695872,151.8695568011757,114.97137736858784,121.12012510067068,147.21511545237928,84.0098816113078,237.3259299463253,-0.5398594285744388,-0.8417551885074902,12.12709370077807,2.5809717456205394,8.073774228428874,-0.03798268741881125
3,144.57359482549322,95.49755018629224,21.26670082016369,127.01004138056231,69.26405009487863,40.23344503266566,121.33936016271674,150.01114493262847,112.62879005381116,128.1243925056803,146.1028543663325,80.26701476478769,235.7851937221321,-0.5622970918367246,-0.8269352940296854,12.96932115679334,2.681700002776965,9.412246439186276,-0.03309407135377126
4,142.69015864254234,96.32617942409792,21.958137656906672,130.59992185352144,71.1002729916335,41.01602977609866,121.1868007936439,152.26100642334998,106.87525071826948,139.1668136110121,145.4307335068003,73.18349210306329,235.39291500129627,-0.5679455269189372,-0.8230661446401321,14.031123129835409,2.839222482145078,10.865239858237311,-0.028317723091558417
5,140.2151728533028,99.361380483576,23.043268660954823,117.63571851298435,71.20896217922613,40.2098995653092,124.86652247699212,149.15551567689874,103.39444713988564,124.02371056679638,144.7260503325365,70.19677327111471,232.95311520842017,-0.6024683402217663,-0.7981427811052544,15.168414682228489,3.058264858105922,12.299557344718039,-0.024927352035303222
6,139.3506224365626,98.47180174115576,22.33183468691354,105.89069760040324,72.13960110971509,41.44146561680955,127.24149245268477,151.20675837492084,100.54434381521682,130.90564266241182,143.4890933822711,68.6769925385161,232.4201712558757,-0.6098661967003985,-0.7925043988030545,16.415314560544367,3.345398401938321,13.758228423222876,-0.02282124705331803
7,140.10436352685605,102.87908774296636,21.371550096164896,108.01127430420192,72.98866485954068,39.55283035085216,129.22384601900774,143.33818424746988,98.82361860156291,137.00973442003422,141.68815406293945,67.65292907689526,233.15722015305963,-0.5996212969103154,-0.8002838873122408,17.349949492744248,3.6094710829405985,14.834443146903913,-0.02035393149164159
8,146.95278685561306,103.56067162871318,21.24147595950359,104.3488442528208,81.14473858159032,41.79697805470343,140.0516723702817,143.94533764777765,100.14943015405773,152.24351950042654,137.86368895912682,66.1438112334437,231.563268609917,-0.621650065699647,-0.7832950885940908,18.28298300683495,3.8820618594144416,15.843211851792681,-0.018153125050139298
9,148.6705460998547,105.45567992487318,20.62991234596868,100.9663612618305,76.93822774294222,40.4381822340369,145.61667697586313,143.7037672944623,98.99300213521344,154.89324373634634,143.57699022582864,65.40473523912998,231.01956047426089,-0.6290550408851145,-0.7773607627974459,19.24240610823919,4.171348454654067,16.814797599035842,-0.016152803535566078
