,inital_pos_left,ThC_LF,ThC_LM,ThC_LH,ThC_RF,ThC_RM,ThC_RH,inital_pos_right,FTi_LF,FTi_LM,FTi_LH,FTi_RF,FTi_RM,FTi_RH
0,90.61703582914295,33.9422300530524,-22.651887477960955,-47.62914681334895,-63.01916720426675,1.9412022504108677,66.17328647689465,270.61703582914294,217.65282175507275,260.0059509029659,189.41301510263378,-101.68196353932984,30.249349129807626,-239.27471825796925
1,88.58057092220122,30.15857675151659,-23.035166348616343,-46.792125218222935,-70.39942790034789,2.375913491486642,62.03865540614822,268.5805709222012,227.97008805573546,258.69507110574017,195.73346376905414,-106.08596463512387,41.056503292963725,-231.1815106627795
2,86.41209518781562,33.50866357395165,-19.084191276868836,-42.618250479193506,-71.41036265460178,3.143434343191416,57.56367447884912,266.4120951878156,196.29740549941033,259.66323320029284,196.77430057265207,-100.9616412566989,46.29329442451103,-229.36320677306952
3,89.03107535355014,44.21347377860076,-26.758212743159646,-49.56019034528654,-70.9370923518893,4.936979691423971,48.042112458312204,269.03107535355014,62.11701565761064,255.85662767997735,191.77946699496698,-109.84125675668187,42.02595907959966,-234.59981801957974
4,86.87002055286524,46.60912725501868,-18.38853333612832,-50.516874443486046,-79.31960241790247,2.648412900086498,40.32821359630708,266.87002055286524,52.87783352244023,256.4992097789424,191.92764941898196,-113.71406885966994,49.97416943719662,-225.25191260080413
5,84.59595799686161,47.7058586391708,-19.802732784019213,-52.14460445116586,-72.12032075433675,6.227061939590328,38.13009369632158,264.5959579968616,47.06244691565146,260.1271859101183,194.1626893867478,-107.19503214809583,54.92363073011535,-219.13590704051904
6,80.67352607708182,49.95086220004356,-18.260245286403546,-51.883483585218585,-65.71396882384624,15.33693980687633,40.48151194316142,260.6735260770818,41.82146656636182,-79.54600602538792,201.687662162231,-102.20982845294407,61.69721742468698,-209.0790641524446
7,80.1336590280892,48.879170803858415,-21.727656872716295,-47.081175963481485,-65.04153933155058,17.596043047766614,38.6136650364752,260.1336590280892,46.209536936643005,-79.69094752172899,205.67552872942548,-96.29340978675,59.162857116710654,-200.7929293291698
8,80.63581033196408,44.40178823962191,-22.359549787772067,-51.06039736558671,-65.08566176563045,20.844336425520055,31.29819454976655,260.6358103319641,48.4270907047796,276.34994780128795,205.8362624965307,-88.93792529125872,62.332271128500736,-203.69592344598092
9,76.75049340251144,57.93602026567015,-18.76200634994632,-51.46470041786009,-59.18073047661045,29.11265417956298,34.94531626156851,256.75049340251144,51.669931620497465,280.22815190271314,210.53483929855014,-86.60842225292276,63.380314932019814,-201.08443661804216
10,74.15469880319722,57.66730598778099,-17.40040340451165,-48.86031220484233,-51.636801533792436,33.96744657311825,38.9297264713162,254.15469880319722,62.26608137316765,-63.192669725584466,211.52692998321072,-102.421364615297,63.87499126408443,-196.8213959997101
11,73.1872495495819,59.69585546304012,-3.519547616378077,-53.94743614915407,-47.416959301326614,38.92471908329321,42.46081778677291,253.1872495495819,59.62354450450121,-56.54106562630801,212.26987091821866,-102.9872180615578,63.33169802947333,-196.69564931057937
12,74.60722261210014,60.94104264156243,11.264865532050521,-56.61555355802645,-46.28375989815521,38.21456981108389,39.77388681290182,254.60722261210014,57.41552584793561,-29.17422655081878,211.64338529373947,-110.18528674028951,63.035743353944724,-203.7818864308158
13,75.10631238934496,59.42207581749443,17.490838565646925,-59.343833659946256,-47.06319821160869,27.01923058891424,36.44598941931707,255.10631238934496,52.82659123990247,-27.880387565648682,211.7320622132135,-127.58998088510944,56.83423290141383,-206.15577220958505
14,74.59158283521901,60.2042424257188,14.657391822078239,-58.81392521030821,-44.3150403364327,12.343934335177039,38.35566995450006,254.59158283521901,45.70433455992578,-8.236582534258446,215.50378192127243,-130.35116714138024,39.884659644036674,-205.47854756085175
15,73.32686483750075,59.37428787758046,16.020095367678095,-58.009168406635666,-39.5295694485049,-7.9066263246021435,40.95351934262925,253.32686483750075,23.615567005520447,5.62687591485772,221.23960339225636,-42.79736719503805,10.525463350694281,-206.11862474407044
16,71.22753205680709,56.3766307693291,24.893198482059972,-56.6854828009198,-32.1045892104932,-17.288858564621705,45.78051889691483,251.2275320568071,-1.4368832628118042,7.185169916389697,228.63660640153012,29.783837593093324,-7.9057572327318155,-211.34309623653004
17,69.36630562655569,54.71012878356339,26.54713941987376,-56.905704309894816,-28.750990123560115,-22.896534158300824,47.55715883449852,249.3663056265557,-36.56745275149332,2.784691529834319,232.9887638266352,-236.10430741108746,-27.096738589241568,-212.42143424569548
18,66.97002011759685,51.26548366786227,26.34926218363597,-57.197994315358045,-24.129005732369706,-23.213117571821556,51.51899395641158,246.97002011759685,-48.641220286258275,-2.808400773611268,235.01696114415597,99.51429483800905,-55.249165803329646,-212.9026397212354
19,64.87943909605991,52.88454818659551,29.553932945398913,-57.24151774417592,-25.193084897882954,-20.407766505602183,52.90994311467665,244.8794390960599,288.3547267006294,-0.8007210122872834,240.79918958526036,83.34362721100695,-51.8433867415776,-214.00744994010927
20,63.100361972875305,46.932304970891664,29.312783533191293,-58.36121299515858,-20.609809633740497,-17.277486998757382,55.54622990974627,243.1003619728753,264.7827236132372,0.6403098783165433,246.1525854545502,84.27545686361827,-52.59927156034331,-214.09013913728137
21,63.573656653926264,44.30666992746001,29.44294862327331,-58.757543185987544,-18.61978339319549,-18.211612943564205,55.17632535956534,243.57365665392626,264.13810838760276,0.12893852056591015,243.8649731999239,85.9554000572324,-31.21283893778255,-218.48077342511675
22,63.09859391976545,47.12892381291857,32.23400316594689,-56.311561336428014,-13.612113015492696,-14.61179503763276,55.55408855488122,243.09859391976545,36.82025273925912,-18.19555387790573,232.81048041473974,84.09210749761729,9.691041589898987,-222.2227923447644
